,16231,3125,,,
406720,73670,82088,,,
406721,73670,89253,,,
406722,73670,89249,,,
406723,73670,81045,,,
406724,73670,87694,,,
406725,73670,89228,,,
406727,73670,80521,,,
406728,73670,90757,,,
406729,73670,87173,,,
406730,73670,81025,,,
406731,73670,90748,,,
406732,73670,82542,,,
406734,73670,82541,,,
406735,73670,80488,,,
406736,73670,88679,,,
406737,73670,83557,,,
406738,73670,83556,,,
406739,73670,81997,,,
406741,73670,87111,,,
406742,73670,87102,,,
406743,73670,85566,,,
406744,73670,87098,,,
406745,73670,88621,,,
406746,73670,84009,,,
406748,73670,88612,,,
406749,73670,88611,,,
406750,73670,80905,,,
406751,73670,80904,,,
406752,73670,80903,,,
406753,16180,45162,,,
406755,73778,71673,,,
406756,73778,71671,,,
406757,73778,66035,,,
406758,73778,75757,,,
406759,73778,77292,,,
406760,73778,77291,,,
406762,73778,77799,,,
406763,73778,77797,,,
406764,73778,77796,,,
406765,73778,76762,,,
406766,73778,67543,,,
406767,73778,76757,,,
406769,73778,76747,,,
406770,73778,75722,,,
406771,73778,75721,,,
406772,73778,75719,,,
406773,73778,76738,,,
406774,73778,76737,,,
406776,73778,71083,,,
406777,73778,67499,,,
406778,73778,74150,,,
406779,73778,73638,,,
406780,73778,67494,,,
406781,73778,77731,,,
406783,73778,77718,,,
406784,73778,76694,,,
406785,73778,77712,,,
406786,73778,77711,,,
406787,73778,75148,,,
406788,73778,77699,,,
406790,73778,77178,,,
406791,73778,77177,,,
406792,73778,77174,,,
406793,73778,73077,,,
406794,73778,69483,,,
406795,73778,76129,,,
406797,73778,69468,,,
406798,73778,68956,,,
406799,73778,66908,,,
406800,73778,76796,,,
406801,73778,76611,,,
406802,73778,74038,,,
406804,73778,68910,,,
406805,73778,76589,,,
406806,73778,77599,,,
406807,73778,70935,,,
406808,73778,66326,,,
406809,73778,76564,,,
406811,73778,74000,,,
406812,73778,76043,,,
406813,73778,76042,,,
406814,73778,76040,,,
406816,73778,77564,,,
406817,73778,77558,,,
406818,73778,76530,,,
406820,73778,78064,,,
406821,73778,78063,,,
406822,73778,75501,,,
406823,73778,78057,,,
406824,73778,68840,,,
406825,73778,76519,,,
406827,73778,69327,,,
406828,73778,77006,,,
406829,73778,75980,,,
406830,73778,75979,,,
406831,73778,75978,,,
406832,73778,75464,,,
406834,73778,77992,,,
406835,73778,70818,,,
406836,73778,77983,,,
406837,73778,77982,,,
406838,73778,70811,,,
406839,73778,70297,,,
406841,73778,69778,,,
406842,73778,70286,,,
406843,73778,70283,,,
406844,73778,71817,,,
406845,73778,77954,,,
406846,73778,76921,,,
406848,73778,69731,,,
406849,73778,76381,,,
406850,73778,75347,,,
406851,73778,73801,,,
406852,73778,71239,,,
406853,73778,71238,,,
406855,73778,74784,,,
406856,73778,69147,,,
406857,73778,72730,,,
406858,73778,75798,,,
406859,73778,71188,,,
406860,73778,77843,,,
406862,73778,67600,,,
406863,73778,68619,,,
406864,73778,77833,,,
406865,73778,69127,,,
406866,73778,71174,,,
406867,73519,39527,,,
406869,73519,25165,,,
406870,73519,28219,,,
406871,73519,59418,,,
406872,16176,78591,,,
406873,16176,84457,,,
406874,16176,79837,,,
406876,16176,89560,,,
406877,16176,90967,,,
406878,16176,83917,,,
406879,16176,90058,,,
406880,16176,86346,,,
406881,16176,90055,,,
406883,16176,85058,,,
406884,16176,87617,,,
406885,16176,87611,,,
406886,16176,87608,,,
406887,16176,92471,,,
406888,16176,85934,,,
406890,16176,92462,,,
406891,16176,88879,,,
406892,16176,88878,,,
406893,16176,88877,,,
406894,16176,88876,,,
406895,16176,90025,,,
406897,16176,88744,,,
406898,16176,79142,,,
406899,16176,84258,,,
406900,16176,85531,,,
406901,16176,78362,,,
406902,16176,79257,,,
406904,16176,87574,,,
406905,16176,88981,,,
406906,16176,88980,,,
406907,16176,86034,,,
406908,16176,92176,,,
406909,16176,87565,,,
406911,16176,87561,,,
406912,16174,68848,,,
406913,16174,73964,,,
406914,16174,77158,,,
406915,16174,77667,,,
406916,16174,75357,,,
406918,16174,72907,,,
406919,16174,66380,,,
406920,16174,66379,,,
406921,16174,75848,,,
406923,16174,76994,,,
406924,16174,66881,,,
406925,16174,77247,,,
406927,16174,73917,,,
406928,16174,77243,,,
406929,16174,75313,,,
406930,16174,75310,,,
406931,16174,70701,,,
406932,16174,73892,,,
406934,16174,71197,,,
406935,16174,73884,,,
406936,16174,66326,,,
406937,16174,66323,,,
406938,16174,73863,,,
406939,16174,73990,,,
406941,16183,88792,,,
406942,16183,88787,,,
406943,16183,88786,,,
406944,16183,86129,,,
406945,16183,89516,,,
406946,16183,87878,,,
406948,16183,93928,,,
406949,16183,87879,,,
406950,16183,91526,,,
406951,16183,87877,,,
406952,16183,87876,,,
406953,16183,87875,,,
406955,16183,91553,,,
406956,1242,25978,,,
406957,1242,27129,,,
406958,1242,27126,,,
406959,1242,34414,,,
406960,1242,65902,,,
406962,1242,22764,,,
406963,1242,27744,,,
406964,1242,5085,,,
406965,1242,34523,,,
406966,1242,34522,,,
406967,1242,33878,,,
406969,1242,22733,,,
406970,1242,3019,,,
406971,1242,22729,,,
406972,1242,60359,,,
406973,1242,22597,,,
406974,1242,62133,,,
406976,1242,60849,,,
406977,1242,22567,,,
406978,1242,22563,,,
406979,1242,23061,,,
406980,1242,34579,,,
406981,1242,23058,,,
406983,1242,60302,,,
406984,1242,23052,,,
406985,1242,59908,,,
406986,16178,91100,,,
406987,16178,86809,,,
406988,16178,86808,,,
406990,16178,20907,,,
406991,16178,79719,,,
406992,16178,89479,,,
406993,16179,70655,,,
406994,16179,77309,,,
406995,16179,67577,,,
406997,16179,67562,,,
406998,16179,73190,,,
406999,16179,77288,,,
407000,16179,69096,,,
407001,16179,69095,,,
407002,16179,75242,,,
407004,16179,77284,,,
407005,16179,76771,,,
407006,16179,74723,,,
407007,16179,72677,,,
407008,16179,74724,,,
407009,16179,72163,,,
407011,16179,74717,,,
407012,16179,68571,,,
407013,16179,74714,,,
407014,16179,72665,,,
407015,16179,73688,,,
407016,16179,77269,,,
407018,16179,77776,,,
407019,16179,70607,,,
407020,16179,70593,,,
407021,16179,73662,,,
407022,16179,74171,,,
407023,16179,68023,,,
407025,16179,73654,,,
407026,16179,74676,,,
407027,16179,68531,,,
407028,16179,74672,,,
407030,16179,66988,,,
407031,16179,77226,,,
407032,16179,66470,,,
407034,16179,74151,,,
407035,16179,77734,,,
407036,16179,66469,,,
407037,16179,69540,,,
407038,16179,74656,,,
407039,16179,76704,,,
407041,16179,74652,,,
407042,16179,74649,,,
407043,16179,70552,,,
407044,16179,73109,,,
407045,16179,75157,,,
407046,16179,75661,,,
407048,16179,77708,,,
407049,16179,75660,,,
407050,16179,73099,,,
407051,16179,76681,,,
407052,16179,67463,,,
407053,16179,68486,,,
407055,16179,70011,,,
407056,16179,72058,,,
407057,16179,67955,,,
407058,16179,76146,,,
407059,16179,77168,,,
407060,16179,66416,,,
407062,16179,76138,,,
407063,16179,76135,,,
407064,16179,68450,,,
407065,16179,73571,,,
407066,16179,66914,,,
407067,16179,68444,,,
407069,16179,69972,,,
407070,16179,75089,,,
407071,16179,66383,,,
407072,16179,77128,,,
407073,16179,68931,,,
407074,16179,68418,,,
407076,16179,76606,,,
407077,16179,67899,,,
407078,16179,72506,,,
407079,16179,68408,,,
407080,16179,74039,,,
407081,16179,70959,,,
407083,16179,70956,,,
407084,16179,68393,,,
407085,16179,70953,,,
407086,16179,68901,,,
407087,16179,66852,,,
407088,16179,69402,,,
407090,16179,77584,,,
407091,16179,78096,,,
407092,16179,77583,,,
407093,16179,77069,,,
407094,16179,73993,,,
407095,16179,73990,,,
407097,16179,72963,,,
407098,16179,72444,,,
407099,16179,69372,,,
407100,16179,68848,,,
407101,16179,76017,,,
407102,16179,70896,,,
407104,16179,76011,,,
407105,16179,74983,,,
407106,16179,76514,,,
407107,16179,70373,,,
407108,16179,72928,,,
407109,16179,76515,,,
407111,16179,73440,,,
407112,16179,75488,,,
407113,16179,72925,,,
407114,16179,72926,,,
407115,16179,74461,,,
407116,16179,74460,,,
407118,16179,73944,,,
407119,16179,74455,,,
407120,16179,72406,,,
407121,16179,77007,,,
407122,16179,67786,,,
407123,16179,67785,,,
407125,16179,72390,,,
407126,16179,67781,,,
407127,16179,69312,,,
407128,16179,69308,,,
407129,16179,69310,,,
407130,16179,66749,,,
407132,16179,66747,,,
407133,16179,68274,,,
407134,16179,70320,,,
407135,16179,70316,,,
407137,16179,70813,,,
407138,16179,74398,,,
407139,16179,69277,,,
407141,16179,72336,,,
407142,16179,76426,,,
407143,16179,74887,,,
407144,16179,69255,,,
407145,16179,68740,,,
407146,16179,77953,,,
407148,16179,75892,,,
407149,16179,66671,,,
407150,16179,71789,,,
407151,16179,71788,,,
407152,16179,77924,,,
407153,16179,73315,,,
407155,16179,77921,,,
407156,16179,66654,,,
407157,16179,75869,,,
407158,16179,66652,,,
407159,16179,77915,,,
407160,16179,77913,,,
407162,16179,73294,,,
407163,16179,75342,,,
407164,16179,75847,,,
407165,16179,69703,,,
407166,16179,71232,,,
407167,16179,76348,,,
407169,16179,69170,,,
407170,16179,71217,,,
407171,16179,75311,,,
407172,16179,66094,,,
407173,16179,71721,,,
407174,16179,75289,,,
407176,16179,69143,,,
407177,16179,72726,,,
407178,16179,73749,,,
407179,16179,73235,,,
407180,16179,77326,,,
407181,16179,73741,,,
407183,16179,73227,,,
407184,16179,71174,,,
407185,16179,74757,,,
407186,16182,70495,,,
407187,16182,77978,,,
407188,16182,88980,,,
407190,16182,79959,,,
407191,16182,57206,,,
407192,16182,88981,,,
407193,16182,76308,,,
407194,16182,88530,,,
407195,16182,76081,,,
407197,16182,78154,,,
407198,16182,75912,,,
407199,16182,69125,,,
407200,16182,75910,,,
407201,16182,75909,,,
407202,16182,75908,,,
407204,16193,92414,,,
407205,16193,82043,,,
407206,16193,86393,,,
407207,16193,84855,,,
407208,16193,85364,,,
407209,16193,82671,,,
407211,16193,91750,,,
407212,16193,91749,,,
407213,16193,84830,,,
407214,16193,80733,,,
407215,16193,79190,,,
407216,16193,84690,,,
407218,16193,84301,,,
407219,16193,84676,,,
407220,16193,83651,,,
407221,16193,88636,,,
407222,16193,91577,,,
407223,16193,84857,,,
407225,16193,84661,,,
407226,16193,82352,,,
407227,16193,91823,,,
407228,16193,82350,,,
407229,16193,91821,,,
407230,16193,92716,,,
407232,16193,96038,,,
407233,16193,91293,,,
407234,16193,84502,,,
407235,16193,84629,,,
407236,16193,91796,,,
407237,16193,84882,,,
407239,16193,84879,,,
407240,16193,84238,,,
407241,16193,82829,,,
407242,16193,91276,,,
407244,16193,82823,,,
407245,16193,84872,,,
407246,16193,82822,,,
407248,16193,84865,,,
407249,16187,26655,,,
407250,16187,39260,,,
407251,16187,59355,,,
407252,16187,59321,,,
407253,16187,13174,,,
407255,16187,28244,,,
407256,16187,65583,,,
407257,16187,39327,,,
407258,16187,46631,,,
407259,16187,31499,,,
407260,16187,60106,,,
407262,16187,59848,,,
407263,16187,14822,,,
407264,16187,56454,,,
407265,16187,27909,,,
407266,16190,77820,,,
407267,16190,77819,,,
407269,16190,68855,,,
407270,16190,68848,,,
407271,16190,77583,,,
407272,16190,75953,,,
407273,16190,70551,,,
407274,16190,77455,,,
407276,16190,77835,,,
407277,16190,69126,,,
407278,16190,70755,,,
407279,16190,76163,,,
407280,16190,69698,,,
407281,16190,69697,,,
407283,16192,60518,,,
407284,16192,47799,,,
407285,16192,1678,,,
407286,16192,60517,,,
407287,16192,2621,,,
407288,16202,92621,,,
407290,16214,60719,,,
407291,16214,62622,,,
407292,16214,26890,,,
407293,16214,24873,,,
407294,16195,76603,,,
407295,16220,26872,,,
407297,16220,34427,,,
407298,16220,23543,,,
407299,16220,62258,,,
407300,16220,42194,,,
407301,16220,62440,,,
407302,16220,34536,,,
407304,16197,45421,,,
407305,16197,47275,,,
407306,16197,57445,,,
407307,16197,47392,,,
407308,16197,47393,,,
407309,16197,60320,,,
407311,16225,24412,,,
407312,16225,23167,,,
407313,16225,24314,,,
407314,16225,23519,,,
407315,16225,24411,,,
407316,16225,20570,,,
407318,16225,62421,,,
407319,16225,22601,,,
407320,16225,33734,,,
407321,16225,22599,,,
407322,16225,62662,,,
407323,16225,24387,,,
407325,16225,58291,,,
407326,16225,62258,,,
407327,16225,22578,,,
407328,16225,33839,,,
407329,16225,24360,,,
407330,16225,3108,,,
407332,16225,1434,,,
407333,16225,41370,,,
407334,16225,11534,,,
407335,16200,74655,,,
407336,16200,78133,,,
407337,16200,71379,,,
407339,16200,78128,,,
407340,16200,74543,,,
407341,16200,74542,,,
407342,16200,66502,,,
407343,16200,70149,,,
407344,16221,91032,,,
407346,16221,79645,,,
407347,16221,78556,,,
407348,16221,79723,,,
407349,16221,79727,,,
407351,16221,84500,,,
407352,16221,86995,,,
407353,16221,79730,,,
407355,16221,79728,,,
407356,16221,91439,,,
407357,16221,79726,,,
407358,16221,91405,,,
407359,16221,79724,,,
407360,16221,86987,,,
407362,16221,79721,,,
407363,16221,87754,,,
407364,16221,79296,,,
407365,16204,74655,,,
407366,16204,75385,,,
407367,16204,78133,,,
407369,16204,71379,,,
407370,16204,71152,,,
407371,16204,67441,,,
407372,16204,78128,,,
407373,16204,74543,,,
407374,16204,74542,,,
407376,16204,66502,,,
407377,16204,70149,,,
407378,16204,66336,,,
407379,16205,1020,,,
407380,16205,68082,,,
407381,16205,68080,,,
407383,16205,58335,,,
407384,16205,1503,,,
407385,16205,41951,,,
407386,16205,41950,,,
407387,16205,82904,,,
407388,16205,92621,,,
407390,16205,17867,,,
407391,16205,77770,,,
407392,16205,69056,,,
407393,16205,73142,,,
407394,16205,73141,,,
407395,16205,89009,,,
407397,16205,66986,,,
407398,16205,19370,,,
407399,16205,89001,,,
407400,16205,66984,,,
407401,16205,58277,,,
407402,16205,26533,,,
407404,16205,64926,,,
407405,16205,47006,,,
407406,16205,74141,,,
407407,16205,69533,,,
407408,16205,66970,,,
407409,16205,72589,,,
407411,16205,76166,,,
407412,16205,38787,,,
407413,16205,64898,,,
407414,16205,64895,,,
407415,16205,21883,,,
407416,16205,73592,,,
407418,16205,57717,,,
407419,16205,67441,,,
407420,16205,68458,,,
407421,16205,69994,,,
407422,16205,90979,,,
407423,16205,66395,,,
407425,16205,35666,,,
407426,16205,56649,,,
407427,16205,68932,,,
407428,16205,19778,,,
407429,16205,78133,,,
407430,16205,57652,,,
407432,16205,74543,,,
407433,16205,73007,,,
407434,16205,74542,,,
407435,16205,805,,,
407436,16205,17187,,,
407437,16205,70947,,,
407439,16205,71966,,,
407440,16205,77598,,,
407441,16205,71965,,,
407442,16205,71960,,,
407443,16205,783,,,
407444,16205,1288,,,
407446,16205,71939,,,
407447,16205,66307,,,
407448,16205,89855,,,
407449,16205,57593,,,
407450,16205,19194,,,
407451,16205,72952,,,
407453,16205,22263,,,
407454,16205,22262,,,
407455,16205,77043,,,
407456,16205,74986,,,
407458,16205,69341,,,
407459,16205,57560,,,
407460,16205,57559,,,
407462,16205,82121,,,
407463,16205,67783,,,
407464,16205,75451,,,
407465,16205,89273,,,
407466,16205,23220,,,
407467,16205,71855,,,
407469,16205,4770,,,
407470,16205,72348,,,
407471,16205,72347,,,
407472,16205,71321,,,
407473,16205,89239,,,
407474,16205,38034,,,
407476,16205,41601,,,
407477,16205,20097,,,
407478,16205,48766,,,
407479,16205,62077,,,
407480,16205,31354,,,
407481,16205,73328,,,
407483,16205,64621,,,
407484,16205,77930,,,
407485,16205,617,,,
407486,16205,72808,,,
407487,16205,84571,,,
407488,16205,71257,,,
407490,16205,84476,,,
407491,16205,17460,,,
407492,16205,562,,,
407493,16205,67113,,,
407494,16205,73255,,,
407495,16205,67616,,,
407497,16205,21026,,,
407498,16205,72738,,,
407499,16205,68129,,,
407500,16205,69664,,,
407501,16205,72734,,,
407502,16205,30743,,,
407504,16205,38927,,,
407505,16205,76303,,,
407506,16205,76302,,,
407507,16205,15365,,,
407508,16212,73145,,,
407509,16212,72311,,,
407511,16212,75888,,,
407512,16212,72313,,,
407513,16212,72335,,,
407514,16212,66575,,,
407515,16212,73189,,,
407516,16212,76229,,,
407518,16212,73952,,,
407519,16233,22648,,,
407520,16233,631,,,
407521,16233,60277,,,
407522,16233,60276,,,
407523,16233,65393,,,
407525,16233,23399,,,
407526,16233,23268,,,
407527,16233,3044,,,
407528,16233,22241,,,
407529,16233,3041,,,
407530,16233,23262,,,
407532,16233,23260,,,
407533,16233,1242,,,
407534,16233,5210,,,
407535,16233,23513,,,
407536,16233,23511,,,
407537,16233,23121,,,
407539,16233,31431,,,
407540,16233,23877,,,
407541,16233,27456,,,
407542,16233,23357,,,
407543,16233,3004,,,
407544,16233,22970,,,
407546,16233,30390,,,
407547,16233,24111,,,
407548,16233,60332,,,
407549,16233,28202,,,
407550,16233,60451,,,
407551,16233,24610,,,
407553,16233,57248,,,
407554,16233,39710,,,
407555,16233,3100,,,
407556,16233,39580,,,
407557,16233,24857,,,
407558,16233,23703,,,
407560,16233,1680,,,
407561,16233,62734,,,
407562,16233,59531,,,
407563,16233,42378,,,
407565,16233,23816,,,
407566,16233,27648,,,
407567,16229,83934,,,
407569,73554,79036,,,
407570,73554,79023,,,
407571,73554,79022,,,
407572,73554,79021,,,
407573,73554,79020,,,
407574,73554,79019,,,
407576,16217,73205,,,
407577,16217,69103,,,
407578,16217,77804,,,
407579,16217,66538,,,
407580,16217,73189,,,
407581,16217,69086,,,
407583,16217,77787,,,
407584,16217,67546,,,
407585,16217,77785,,,
407586,16217,77781,,,
407587,16217,76757,,,
407588,16217,73681,,,
407590,16217,73668,,,
407591,16217,75707,,,
407592,16217,68530,,,
407593,16217,67505,,,
407594,16217,66480,,,
407595,16217,76713,,,
407597,16217,67494,,,
407598,16217,77220,,,
407599,16217,69529,,,
407600,16217,73619,,,
407601,16217,74119,,,
407602,16217,77681,,,
407604,16217,77140,,,
407605,16217,77138,,,
407606,16217,77137,,,
407607,16217,77649,,,
407608,16217,77612,,,
407609,16217,76577,,,
407611,16217,77596,,,
407612,16217,76566,,,
407613,16217,77070,,,
407614,16217,76554,,,
407615,16217,76549,,,
407616,16217,77050,,,
407618,16217,73439,,,
407619,16217,76506,,,
407620,16217,70359,,,
407621,16217,75984,,,
407622,16217,77519,,,
407623,16217,77514,,,
407625,16217,78023,,,
407626,16217,77502,,,
407627,16217,77498,,,
407628,16217,77483,,,
407629,16217,77470,,,
407630,16217,71325,,,
407632,16217,66201,,,
407633,16217,77455,,,
407634,16217,69260,,,
407635,16217,75912,,,
407636,16217,77448,,,
407637,16217,77446,,,
407639,16217,77436,,,
407640,16217,77435,,,
407641,16217,76410,,,
407642,16217,77426,,,
407643,16217,77938,,,
407644,16217,67186,,,
407646,16217,77409,,,
407647,16217,77920,,,
407648,16217,77919,,,
407649,16217,77918,,,
407650,16217,77917,,,
407651,16217,77404,,,
407653,16217,77401,,,
407654,16217,66633,,,
407655,16217,69111,,,
407656,16217,77370,,,
407657,16217,74808,,,
407658,16217,77870,,,
407660,16217,73254,,,
407661,16217,76319,,,
407662,16217,72726,,,
407663,16217,70163,,,
407664,16217,74765,,,
407665,16217,73728,,,
407667,16223,68636,,,
407668,16223,77531,,,
407669,16223,74873,,,
407670,16223,76375,,,
407672,16223,76373,,,
407673,16223,74844,,,
407674,16223,77966,,,
407676,16223,77962,,,
407677,16223,75814,,,
407678,16223,76454,,,
407679,16223,76102,,,
407680,16223,77925,,,
407681,16223,70596,,,
407683,16226,67711,,,
407684,16226,67710,,,
407685,16226,67709,,,
407686,16226,72955,,,
407687,16226,71290,,,
407688,16226,71289,,,
407690,16226,66932,,,
407691,16226,77808,,,
407692,16226,78058,,,
407693,16226,78059,,,
407694,16226,71659,,,
407695,16226,76650,,,
407697,16226,66150,,,
407698,16226,68453,,,
407699,16226,77667,,,
407700,16226,73052,,,
407701,16226,66651,,,
407702,16226,77146,,,
407704,16226,77400,,,
407705,16226,70482,,,
407706,16226,66515,,,
407707,16226,66514,,,
407708,16226,74319,,,
407709,16226,77259,,,
407711,16226,72008,,,
407712,16226,67910,,,
407713,16226,69318,,,
407714,16226,69316,,,
407715,16226,74948,,,
407716,16226,67267,,,
407718,16226,76860,,,
407719,16226,74940,,,
407720,16226,77243,,,
407721,16226,76858,,,
407722,16226,77111,,,
407723,16226,66872,,,
407725,16226,69942,,,
407726,16226,69172,,,
407727,16226,77235,,,
407728,16226,77234,,,
407729,16226,76452,,,
407730,16226,72876,,,
407732,16226,77482,,,
407733,16226,73127,,,
407734,16226,73128,,,
407735,16226,69155,,,
407736,16226,76198,,,
407737,16226,70692,,,
407739,16226,67107,,,
407740,16226,69154,,,
407741,16226,67105,,,
407742,16226,75295,,,
407743,16226,71583,,,
407744,16226,66959,,,
407746,16226,67091,,,
407747,16226,77209,,,
407748,16226,67608,,,
407749,16226,77716,,,
407750,16226,67477,,,
407751,16226,77717,,,
407753,16226,75667,,,
407754,16226,67088,,,
407755,16226,67471,,,
407756,16226,67600,,,
407757,16226,67599,,,
407758,16226,75150,,,
407760,16226,68491,,,
407761,16226,76811,,,
407762,16226,74762,,,
407763,16226,70793,,,
407764,16226,67715,,,
407765,16226,73858,,,
407767,16226,74752,,,
407768,16232,59340,,,
407769,16232,38379,,,
407770,16232,27764,,,
407771,16208,17023,,,
407772,16208,59514,,,
407774,16208,64895,,,
407775,16208,47079,,,
407776,16208,58337,,,
407777,16208,58336,,,
407779,16208,14168,,,
407780,16208,59480,,,
407781,16208,341,,,
407783,16208,36299,,,
407784,16208,11465,,,
407785,16208,23113,,,
407786,16208,30535,,,
407787,16208,57542,,,
407788,16208,56314,,,
407790,16208,3383,,,
407791,16208,822,,,
407792,16208,51633,,,
407793,16208,53026,,,
407794,16208,44837,,,
407795,16208,53027,,,
407797,16208,21666,,,
407798,16208,19359,,,
407799,16208,19356,,,
407800,16208,19355,,,
407801,16208,31253,,,
407802,16208,26511,,,
407804,16208,64898,,,
407805,16238,89972,,,
407806,16239,89286,,,
407807,16239,80404,,,
407808,16239,89275,,,
407809,16239,86785,,,
407811,16254,91264,,,
407812,16276,80219,,,
407813,16276,85374,,,
407814,16276,88188,,,
407815,16276,81658,,,
407816,16276,92020,,,
407818,16276,87018,,,
407819,16276,91938,,,
407820,16276,80357,,,
407821,16276,85732,,,
407822,16276,85731,,,
407823,16276,83859,,,
407825,16276,82265,,,
407826,16276,85372,,,
407827,16276,82260,,,
407828,16276,84819,,,
407829,16276,80168,,,
407830,16276,84815,,,
407832,16276,80973,,,
407833,16276,80202,,,
407834,16276,80200,,,
407835,16276,80169,,,
407836,16276,89412,,,
407837,16276,89154,,,
407839,16276,89152,,,
407840,16276,86847,,,
407841,16276,88509,,,
407842,16276,86843,,,
407843,16276,86584,,,
407844,16276,83891,,,
407846,16276,87346,,,
407847,16276,80433,,,
407848,16276,85938,,,
407849,16276,88497,,,
407850,16276,78255,,,
407851,16276,85935,,,
407853,16276,83861,,,
407854,16276,83862,,,
407855,16276,83879,,,
407856,16276,87082,,,
407857,16276,86953,,,
