,72726,,,
263175,10880,67602,,,
263176,10880,75794,,,
263177,10880,66063,,,
263178,10880,67600,,,
263179,10880,67599,,,
263180,10880,73742,,,
263182,10880,76811,,,
263183,10880,74762,,,
263184,10880,76809,,,
263185,10880,73223,,,
263186,10880,74752,,,
263187,10880,67585,,,
263189,10884,37561,,,
263190,10884,1975,,,
263191,10884,3924,,,
263192,10884,37267,,,
263193,10884,269,,,
263194,10884,59435,,,
263196,10884,57126,,,
263197,10884,37861,,,
263198,10884,5220,,,
263199,10883,98555,,,
263200,10883,98545,,,
263201,10883,98547,,,
263203,10883,96113,,,
263204,10883,96112,,,
263205,10883,99564,,,
263206,10883,96233,,,
263207,10883,96102,,,
263208,10883,96230,,,
263210,10883,96467,,,
263211,10883,96083,,,
263212,10883,96082,,,
263213,10883,96081,,,
263214,10883,97231,,,
263215,10883,96206,,,
263217,10883,96069,,,
263218,10883,96070,,,
263219,10883,97730,,,
263220,10883,96325,,,
263222,10883,96323,,,
263223,10883,96322,,,
263224,10883,96321,,,
263226,10883,96319,,,
263227,10883,97084,,,
263228,10883,97716,,,
263229,10883,96409,,,
263230,10883,97176,,,
263231,10883,96149,,,
263233,10883,96146,,,
263234,10883,96145,,,
263235,10883,97037,,,
263236,10885,98555,,,
263237,10885,98553,,,
263238,10885,97716,,,
263240,10885,98545,,,
263241,10885,96081,,,
263242,10885,96233,,,
263243,10885,96069,,,
263244,10885,96994,,,
263245,10885,97089,,,
263247,10886,73725,,,
263248,10886,71673,,,
263249,10886,75759,,,
263250,10886,77806,,,
263251,10886,77797,,,
263252,10886,75745,,,
263254,10886,67559,,,
263255,10886,67557,,,
263256,10886,67556,,,
263257,10886,77796,,,
263258,10886,69601,,,
263259,10886,75746,,,
263261,10886,75744,,,
263262,10886,77791,,,
263263,10886,75741,,,
263264,10886,75740,,,
263265,10886,75739,,,
263266,10886,67547,,,
263268,10886,75737,,,
263269,10886,75733,,,
263270,10886,75732,,,
263271,10886,75728,,,
263272,10886,75727,,,
263273,10886,75725,,,
263275,10886,73674,,,
263276,10886,67528,,,
263277,10886,71620,,,
263278,10886,67492,,,
263279,10886,77730,,,
263280,10886,69537,,,
263282,10886,77722,,,
263283,10886,77718,,,
263284,10886,77715,,,
263285,10886,69521,,,
263286,10886,69519,,,
263287,10886,75661,,,
263289,10886,71559,,,
263290,10886,77699,,,
263291,10886,77691,,,
263292,10886,71547,,,
263293,10886,67443,,,
263294,10886,77676,,,
263296,10886,77671,,,
263297,10886,77665,,,
263298,10886,73567,,,
263299,10886,73566,,,
263300,10886,67419,,,
263301,10886,69465,,,
263303,10886,77651,,,
263304,10886,77632,,,
263305,10886,77631,,,
263306,10886,77630,,,
263307,10886,71485,,,
263308,10886,73530,,,
263310,10886,77619,,,
