--nn2-,ὑποποδίου,,,,,0
104580,υ02757,ὑποποδισμός,n,----------,,,,,,0
104581,υ02758,ὑποποιέω,v,----------,,,,,,0
104583,υ02760,ὑπόποκος,a,aps---cn2-,ὑπόποκος ὑπόποκος ὑπόποκον,,,,,0
104584,υ02761,ὑποπόλιος,a,aps---cn2-,ὑποπόλιος ὑποπόλιος ὑποπόλιον,,,,,0
104585,υ02762,ὑπόπολις,n,n-s---fn3v,ὑποπολέως,,,,,0
104895,υ03074,ὑπόσφιγμα,n,----------,,,,,,0
104587,υ02764,ὑποπολιτικός,a,aps---mn1-,ὑποπολιτικός ὑποπολιτική ὑποπολιτικόν,,,,,0
104589,υ02766,ὑποπονέω,v,----------,,,,,,0
104590,υ02767,ὑποπόνηρος,a,aps---cn2-,ὑποπόνηρος ὑποπόνηρος ὑποπόνηρον,,,,,0
104591,υ02768,ὑποπορεύομαι,v,----------,,,,,,0
104592,υ02769,ὑποπόρευσις,n,n-s---fn3v,ὑποπορευσέως,,,,,0
104593,υ02770,ὑπόπορτις,n,n-s---fn3v,ὑποπόρτιος,,,,,0
104594,υ02771,ὑποπορφυρεω,v,----------,,,,,,0
104595,υ02772,ὑποπορφυρίζω,v,----------,,,,,,0
104596,υ02773,ὑποπόρφυρος,a,aps---cn2-,ὑποπόρφυρος ὑποπόρφυρος ὑποπόρφυρον,,,,,0
104597,υ02774,ὑποποτίζω,v,----------,,,,,,0
104598,υ02775,ὑπόπους,n,----------,,,,,,0
104599,υ02776,ὑποπραύ̈νω,v,----------,,,,,,0
104600,υ02777,ὑπόπρεμνος,a,aps---cn2-,ὑπόπρεμνος ὑπόπρεμνος ὑπόπρεμνον,,,,,0
104601,υ02778,ὑποπρεσβύτερος,a,aps---cn2-,ὑποπρεσβύτερος ὑποπρεσβύτερος ὑποπρεσβύτερον,,,,,0
104602,υ02779,ὑποπρήθομαι,v,----------,,,,,,0
104603,υ02780,ὑποπρίαμαι,v,----------,,,,,,0
104604,υ02781,ὑποπρίω,v,----------,,,,,,0
104605,υ02782,ὑποπρό,r,,,,,,,0
104606,υ02784,ὑποπροάγων,n,n-s---mn3t,ὑποπροάγοντος,,,,,0
104607,υ02785,ὑπόπροσθεν,r,----------,,,,,,0
104608,υ02786,ὑποπρόστ,a,aps---cn2-,ὑποπρόστ ὑποπρόστ ὑποπρεσβύτερον,,,,,0
104609,υ02787,ὑποπροτίθημι,v,----------,,,,,,0
