,74721
131651,@,74723,66991
131652,@,74724,74727
131653,@,74725,74724
131654,@,74726,74724
131655,@,74727,66521
131656,@,74729,74727
131657,@,74730,74727
131658,@,74731,66567
131659,@,74732,74727
131660,@,74733,74727
131661,@,74734,74733
131662,@,74735,74733
131663,@,74736,74738
131664,@,74737,74738
131665,@,74738,74727
131666,@,74739,74755
131667,@,74740,74741
131668,>,74741,74755
131669,@,74741,74118
131670,@,74742,74157
131671,@,74743,72584
131672,@,74744,74743
131673,@,74745,74744
131674,@,74747,74129
131675,@,74748,72584
131676,@,74749,72584
131677,@,74750,72584
131678,@,74751,74752
131679,@,74752,66521
131680,>,74753,74752
131681,@,74754,74736
131682,@,74755,74658
131683,@,74756,74755
131684,@,74757,74650
131685,@,74758,74757
131686,@,74759,74757
131687,@,74760,74757
131688,@,74761,74757
131689,@,74762,67855
131690,@,74763,74755
131691,*,74764,74364
131692,@,74765,74066
131693,@,74766,74765
131694,@,74767,74052
131695,@,74768,70554
131696,@,74769,74066
131697,@,74770,74769
131698,@,74771,74769
131699,@,74772,74771
131700,@,74773,74769
131701,@,74774,74207
131702,@,74775,74769
131703,@,74776,74118
131704,@,74777,74776
131705,@,74778,67304
131706,@,74779,74066
131707,@,74780,74354
131708,@,74781,74066
131709,@,74782,75010
131710,@,74784,74066
131711,@,74785,74784
131712,@,74786,74784
131713,@,74787,75081
131714,@,74788,74357
131715,@,74789,74788
131716,@,74790,74066
131717,@,74791,74790
131718,>,74792,74790
131719,@,74793,74779
131720,@,74794,74797
131721,@,74795,74797
131722,@,74796,74066
131723,@,74797,74066
131724,@,74798,74898
131725,*,74798,74797
131726,@,74799,74798
131727,@,74800,74898
131728,@,74802,74066
131729,@,74803,74802
131730,@,74805,74804
131731,@,74806,74804
131732,@,74807,74806
131733,@,74808,74066
131734,@,74809,74797
131735,@,74810,74797
131736,@,74811,74808
131737,@,74812,74814
131738,@,74813,74811
131739,@,74814,74118
131740,@,74815,74814
131741,@,74816,74814
131742,@,74817,74811
131743,@,74818,74808
131744,@,74819,74811
131745,@,74820,74823
131746,@,74822,74823
131747,@,74719,74052
131748,@,74825,74823
131749,@,74826,74823
131750,@,74827,74823
131751,@,74829,74887
131752,@,74830,74828
131753,@,74831,74828
131754,@,74832,74831
131755,@,74833,74898
131756,*,74835,74649
131757,@,74835,74898
131758,@,74836,74835
131759,@,74837,74898
131760,@,74838,74844
131761,@,74839,74838
131762,@,74840,74838
131763,@,74841,74844
131764,@,74843,74838
131765,@,74845,74844
131766,@,74846,74844
131767,@,74847,74844
131768,@,74848,74844
131769,@,74849,74844
131770,@,74850,74844
131771,@,74851,74844
131772,@,74852,74844
131773,@,74853,74066
131774,@,74855,74856
131775,@,74856,74118
131776,@,74857,74856
131777,@,74858,74856
131778,@,74859,74856
131779,@,74860,74856
131780,@,74861,74856
131781,@,74862,74118
131782,@,74863,74862
131783,@,74864,74052
131784,>,74865,74134
131785,@,74865,74862
131786,@,74866,74844
131787,@,74867,74866
131788,@,74868,74866
131789,@,74869,74866
131790,@,74870,74866
131791,@,74871,74844
131792,@,74873,74052
131793,@,74874,74873
131794,@,74875,74874
131795,@,74876,74874
131796,@,74877,74873
131797,@,74879,74878
131798,@,74880,74828
131799,@,74881,74838
131800,@,74882,74878
131801,@,74883,74878
131802,@,74884,75058
131803,@,74885,74878
131804,@,74886,74702
131805,@,74887,74885
131806,@,74888,74878
131807,@,74889,74888
131808,@,74890,74888
131809,@,74891,74888
131810,@,74893,75039
131811,@,74894,75039
131812,@,74895,74878
131813,@,74896,74895
131814,@,74897,70796
131815,*,74898,74066
131816,@,74899,74898
131817,@,74900,74898
131818,@,74901,74898
131819,@,74902,74898
131820,@,74903,77073
131821,@,74904,74898
131822,>,74905,74904
131823,@,74905,75220
131824,*,74906,74066
131825,@,74906,77081
131826,@,74907,71624
131827,@,74908,74907
131828,@,74911,74910
131829,@,74912,74052
131830,@,74913,74912
131831,@,74914,74932
131832,@,74915,74914
131833,@,74916,76640
131834,@,74917,74916
131835,@,74918,74916
131836,@,74919,74912
131837,@,74920,74066
131838,@,74921,74066
131839,@,74922,74921
131840,@,74923,74921
131841,@,74924,74922
131842,@,74925,74922
131843,@,74926,74922
131844,*,74926,70805
131845,@,74927,74922
131846,@,74928,70805
131847,@,74824,74823
131848,@,74930,74919
131849,@,74931,74919
131850,@,74932,74912
131851,@,74933,74932
131852,@,74934,74935
131853,@,74935,74938
131854,@,74936,74932
131855,@,74937,74932
131856,@,74939,74945
131857,@,74940,74939
131858,@,74941,74939
131859,@,74942,74945
131860,@,74943,74945
131861,@,74944,74942
131862,@,74945,74052
131863,@,74946,74950
131864,@,74947,74950
131865,@,74948,75158
131866,@,74949,74947
131867,@,74951,74950
131868,@,74952,74950
131869,@,74953,74952
131870,@,74954,72423
131871,@,74955,72051
131872,@,74956,74052
131873,@,74957,74907
131874,@,74959,74364
131875,@,74960,74364
131876,@,74961,74960
131877,@,74962,74364
131878,@,74963,74960
131879,@,74964,74364
131880,@,74965,74364
