0
28321,ε00165,ἐγδούπησαν,n,----------,,,,,,0
28322,ε00166,ἐγειρόφρων,a,aps---cn3n,ἐγειρόφρων ἐγειρόφρων ἐγειρόφρον,,,,,0
28323,ε00167,ἐγείρω,v,----------,,,,/e.ɡěː.rɔː/,,0
28324,ε00168,ἐγερσιβόης,n,n-s---mn1e,ἐγερσιβόου,,,,,0
28325,ε00169,ἐγερσίβροτος,a,aps---cn2-,ἐγερσίβροτος ἐγερσίβροτος ἐγερσίβροτον,,,,,0
28326,ε00170,ἐγερσιγέλως,n,n-s---cn3d,ἐγερσιγέλωτος,,,,,0
28327,ε00171,ἐγερσιθέατρος,a,aps---cn2-,ἐγερσιθέατρος ἐγερσιθέατρος ἐγερσιθέατρον,,,,,0
28328,ε00172,ἐγερσιμάχας,n,----------,,,,,,0
28329,ε00173,ἐγερσιμαχέω,v,----------,,,,,,0
28330,ε00174,ἐγερσίμοθος,a,aps---cn2-,ἐγερσίμοθος ἐγερσίμοθος ἐγερσίμοθον,,,,,0
28331,ε00175,ἐγέρσιμος,a,aps---cn2-,ἐγέρσιμος ἐγέρσιμος ἐγέρσιμον,,,,,0
28332,ε00176,ἐγερσίνοος,a,----------,,,,,,0
28333,ε00177,ἔγερσις,n,n-s---fn3v,ἐγερσέως,,,,,0
28334,ε00178,ἐγερσιφαής,a,aps---cn5s,ἐγερσιφαής ἐγερσιφαής ἐγερσιφαές,,,,,0
28336,ε00180,ἐγερτέον,v,----------,,,,,,0
28337,ε00181,ἐγερτήριον,n,n-s---nn2-,ἐγερτηρίου,,,,,0
28338,ε00182,ἐγερτί,r,----------,,,,,,0
28339,ε00183,ἐγερτικός,a,aps---mn1-,ἐγερτικός ἐγερτική ἐγερτικόν,,,,,0
28340,ε00184,ἐγερτός,a,aps---mn1-,ἐγερτός ἐγερτή ἐγερτόν,,,,,0
28341,ε00185,ἐγϝηληθίωντι,n,----------,,,,,,0
28342,ε00186,ἐγκαθαιρέω,v,----------,,,,,,0
28343,ε00187,ἐγκαθαρμόζω,v,----------,,,,,,0
28344,ε00188,ἐγκάθεδρος,n,n-s---mn2-,ἐγκαθέδρου,,,,,0
28345,ε00189,ἐγκαθέζομαι,v,----------,,,,,,0
28346,ε00190,ἐγκαθείργω,v,----------,,,,,,0
28347,ε00191,ἐγκάθειρκτος,a,aps---cn2-,ἐγκάθειρκτος ἐγκάθειρκτος ἐγκάθειρκτον,,,,,0
28348,ε00192,ἐγκάθετος,a,aps---cn2-,ἐγκάθετος ἐγκάθετος ἐγκάθετον,,,,,0
28349,ε00193,ἐγκαθεύδω,v,----------,,,,,,0
28350,ε00194,ἐγκαθέψω,v,----------,,,,,,0
28351,ε00195,ἐγκαθηβάω,v,----------,,,,,,0
28352,ε00196,ἐγκαθηλόω,v,----------,,,,,,0
28353,ε00197,ἐγκάθημα,n,n-s---nn3t,ἐγκαθήματος,,,,,0
28354,ε00198,ἐγκάθημαι,v,----------,,,,,,0
28355,ε00199,ἐγκαθιδρύω,v,----------,,,,,,0
28356,ε00200,ἐγκαθίζω,v,----------,,,,,,0
28357,ε00201,ἐγκαθίημι,v,----------,,,,,,0
28358,ε00202,ἐγκαθίννυμαι,v,----------,,,,,,0
28359,ε00203,ἐγκάθισμα,n,n-s---nn3t,ἐγκαθίσματος,,,,,0
28360,ε00204,ἐγκαθισμός,n,----------,,,,,,0
28361,ε00205,ἐγκαθιστέον,a,----------,,,,,,0
28362,ε00206,ἐγκαθίστημι,v,----------,,,,,,0
28363,ε00207,ἐγκαθοράω,v,----------,,,,,,0
28364,ε00208,ἐγκαθορμίζομαι,v,----------,,,,,,0
28366,ε00210,ἐγκαθυβρίζω,v,----------,,,,,,0
28367,ε00211,ἐγκαθυφαίνω,v,----------,,,,,,0
28368,ε00212,ἐγκαίνια,n,n-p---nn2-,ἐγκαινίων,,,,,0
28370,ε00214,ἐγκαινίς,n,n-s---fn3d,ἐγκαινίδος,,,,,0
28372,ε00216,ἐγκαινισμός,n,----------,,,,,,0
28373,ε00217,ἐγκαιρία,n,n-s---fn1l,ἐγκαιρίας,,,,,0
28374,ε00218,ἐγκαίριος,a,aps---cn2-,ἐγκαίριος ἐγκαίριος ἐγκαίριον,,,,,0
28375,ε00219,ἐγκαιριότης,n,n-s---fn3t,ἐγκαιριότητος,,,,,0
28376,ε00220,ἔγκαιρος,a,aps---cn2-,ἔγκαιρος ἔγκαιρος ἔγκαιρον,,,,,0
28377,ε00221,ἐγκαίω,v,----------,,,,,,0
28378,ε00222,ἐγκακέω,v,----------,,,,,,0
28379,ε00223,ἐγκαλέω,v,----------,,,,,,0
28380,ε00224,ἐγκαλινδέομαι,v,----------,,,,,,0
28381,ε00225,ἐγκαλλωπίζομαι,v,----------,,,,,,0
28382,ε00226,ἐγκαλλώπισμα,n,n-s---nn3t,ἐγκαλλωπίσματος,,,,,0
28383,ε00227,ἐγκαλοσκελής,n,n-s---mn1e,ἐγκαλοσκελοῦ,,,,,0
28384,ε00228,ἐγκαλυμμός,n,----------,,,,,,0
