8537,55215,33840,,,
1948539,55215,33834,,,
1948540,55215,59941,,,
1948541,55215,46627,,,
1948542,55215,33825,,,
1948543,55215,62493,,,
1948544,55215,59418,,,
1948546,55215,44558,,,
1948547,55215,44557,,,
1948548,55215,22539,,,
1948549,55215,3076,,,
1948550,55261,8382,,,
1948551,55261,59518,,,
1948553,55261,41846,,,
1948554,55261,49011,,,
1948555,55261,33516,,,
1948556,55261,2923,,,
1948557,55261,62567,,,
1948558,55261,1380,,,
1948560,55261,24160,,,
1948561,55261,25952,,,
1948562,55261,34014,,,
1948563,55261,34013,,,
1948564,55261,63958,,,
1948565,55261,22230,,,
1948567,55261,5198,,,
1948568,55261,25293,,,
1948569,55261,41160,,,
1948570,55261,1472,,,
1948571,55261,23356,,,
1948572,55261,63930,,,
1948574,55261,1073,,,
1948575,55261,41904,,,
1948576,55261,34220,,,
1948577,55261,34219,,,
1948579,55261,1318,,,
1948580,55261,33829,,,
1948581,55261,33827,,,
1948583,55261,34078,,,
1948584,55261,34080,,,
1948585,55261,34079,,,
1948586,55261,59422,,,
1948587,55261,58013,,,
1948588,55261,23962,,,
1948590,55261,32660,,,
1948591,55261,44051,,,
1948592,55261,60427,,,
1948593,55261,33800,,,
1948594,55261,34056,,,
1948595,55261,59526,,,
1948597,55261,33792,,,
1948598,55261,39552,,,
1948599,55311,22524,,,
1948600,55311,33271,,,
1948601,55311,14318,,,
1948602,55311,61932,,,
1948604,55311,14306,,,
1948605,55311,14305,,,
1948606,55311,14304,,,
1948607,55311,1489,,,
1948608,55311,65991,,,
1948609,55311,31173,,,
1948611,55311,34237,,,
1948612,55311,1466,,,
1948613,55311,21433,,,
1948614,55311,1969,,,
1948615,55311,27560,,,
1948616,55311,18344,,,
1948618,55311,47525,,,
1948619,55311,23960,,,
1948620,55311,20873,,,
1948621,55311,33673,,,
1948622,55311,20870,,,
1948623,55311,64901,,,
1948625,55311,2435,,,
1948626,55311,20349,,,
1948627,55311,30581,,,
1948628,55311,64883,,,
1948629,55311,19827,,,
1948630,55311,19826,,,
1948632,55311,2921,,,
1948633,55311,31078,,,
1948634,55311,21853,,,
1948635,55311,56640,,,
1948636,55311,13119,,,
1948637,55311,41279,,,
1948639,55311,23351,,,
1948640,55311,41269,,,
1948641,55311,63792,,,
1948642,55311,47406,,,
1948643,55311,1326,,,
1948644,55311,1315,,,
1948646,55311,3839,,,
1948647,55311,62205,,,
1948648,55311,27381,,,
1948649,55311,3827,,,
1948650,55311,42735,,,
1948651,55311,13537,,,
1948653,55311,16081,,,
1948654,55311,30415,,,
1948655,55311,44239,,,
1948656,55311,20173,,,
1948657,55311,197,,,
1948658,55311,195,,,
1948660,55311,185,,,
1948661,55311,60591,,,
1948662,55311,14501,,,
1948663,55311,14500,,,
1948664,55311,41630,,,
1948665,55311,44180,,,
1948667,55311,21128,,,
1948668,55311,21127,,,
1948669,55311,56447,,,
1948670,55311,30334,,,
1948671,55311,20605,,,
1948672,55311,39548,,,
1948674,55311,25204,,,
1948675,55311,20592,,,
1948676,55311,623,,,
1948677,55311,32361,,,
1948678,55311,2151,,,
1948679,55311,31333,,,
1948681,55311,101975,,,
1948682,55311,1110,,,
1948683,55311,82,,,
1948684,55311,24650,,,
1948686,55311,59456,,,
1948687,55311,30783,,,
1948688,55311,33850,,,
1948690,55311,27689,,,
1948691,55311,59429,,,
1948692,55311,12837,,,
1948693,55311,1566,,,
1948694,55311,1562,,,
1948695,55311,47638,,,
1948697,55311,64011,,,
1948698,55336,47793,,,
1948699,54972,79871,,,
1948700,54972,79870,,,
1948701,54972,79869,,,
1948702,54972,79868,,,
1948704,54972,83188,,,
1948705,54972,84595,,,
1948706,54972,79855,,,
1948707,54972,79860,,,
1948708,54972,79862,,,
1948709,54972,79861,,,
1948711,54972,79859,,,
1948712,54972,79856,,,
1948713,54972,79857,,,
1948714,54972,80752,,,
1948715,54972,87663,,,
1948716,54972,79854,,,
1948718,54972,82284,,,
1948719,54972,92131,,,
1948720,54972,85346,,,
1948721,54972,85343,,,
1948722,54972,79852,,,
1948723,54972,84991,,,
1948725,54972,84949,,,
1948726,54972,89686,,,
1948727,54972,82133,,,
1948728,54972,88913,,,
1948729,54972,88912,,,
1948730,54972,85456,,,
1948732,54972,88141,,,
1948733,54972,87669,,,
1948734,54972,92615,,,
1948735,54972,82114,,,
1948736,54972,82289,,,
1948737,54972,80575,,,
1948739,54972,90810,,,
1948740,54972,82362,,,
1948741,54972,81079,,,
1948742,54972,81078,,,
1948743,54972,90802,,,
1948744,54972,86382,,,
1948746,54972,90798,,,
1948747,54972,81966,,,
1948748,54972,82285,,,
1948749,54972,81964,,,
1948750,54972,79359,,,
1948751,54972,92074,,,
1948753,54972,89256,,,
1948754,54972,81959,,,
1948755,54972,91681,,,
1948756,54972,91680,,,
1948757,54972,79865,,,
1948758,54972,88218,,,
1948760,54972,91403,,,
1948761,54972,82057,,,
1948762,54972,83336,,,
1948763,54972,81157,,,
1948764,54972,81154,,,
1948765,55292,90762,,,
1948767,55292,84478,,,
1948768,55292,84477,,,
1948769,55292,84476,,,
1948770,55292,84475,,,
1948771,55292,84474,,,
1948772,55292,91897,,,
1948774,55292,90998,,,
1948775,55292,88309,,,
1948776,55292,84340,,,
1948777,55292,82544,,,
1948778,55292,84207,,,
1948779,55292,81897,,,
1948781,55292,89443,,,
1948782,55292,82913,,,
1948783,55292,79448,,,
1948784,55292,85078,,,
1948785,55292,92844,,,
1948786,55292,90579,,,
1948788,55292,79441,,,
1948789,55292,82382,,,
1948790,55292,82381,,,
1948791,55292,80970,,,
1948793,55292,79301,,,
1948794,55292,79811,,,
1948795,55292,89155,,,
1948797,55292,89152,,,
1948798,55292,85689,,,
1948799,55292,90679,,,
1948800,55292,90941,,,
1948801,55292,82108,,,
1948802,55292,90676,,,
1948804,55292,80569,,,
1948805,55292,87224,,,
1948806,55292,87223,,,
1948807,55292,87222,,,
1948808,55292,87221,,,
1948809,55292,87220,,,
1948811,55292,87218,,,
1948812,55292,87217,,,
1948813,55292,87216,,,
1948814,55292,87215,,,
1948815,55292,80428,,,
1948816,55292,89901,,,
1948818,55292,84472,,,
1948819,55292,90919,,,
1948820,55292,92836,,,
1948821,55292,87206,,,
