,39262,66545,,,
1058767,39270,73236,,,
1058768,39270,73235,,,
1058769,39270,71186,,,
1058771,39270,67088,,,
1058772,39270,69126,,,
1058773,39270,71174,,,
1058774,39270,69125,,,
1058775,39270,75264,,,
1058776,39270,69115,,,
1058778,39270,73204,,,
1058779,39270,69105,,,
1058780,39270,71151,,,
1058781,39270,71148,,,
1058782,39270,75235,,,
1058783,39270,73190,,,
1058785,39270,73188,,,
1058786,39270,73187,,,
1058787,39270,69090,,,
1058788,39270,75232,,,
1058789,39270,73184,,,
1058790,39270,69087,,,
1058792,39270,69084,,,
1058793,39270,75225,,,
1058794,39270,71126,,,
1058795,39270,71125,,,
1058796,39270,71124,,,
1058797,39270,69075,,,
1058799,39270,69071,,,
1058800,39270,71118,,,
1058801,39270,77259,,,
1058802,39270,77258,,,
1058803,39270,71103,,,
1058804,39270,75198,,,
1058806,39270,77243,,,
1058807,39270,75189,,,
1058808,39270,69043,,,
1058809,39270,77233,,,
1058810,39270,69041,,,
1058811,39270,69036,,,
1058813,39270,69038,,,
1058814,39270,77229,,,
1058815,39270,75180,,,
1058816,39270,71083,,,
1058817,39270,77223,,,
1058818,39270,73128,,,
1058820,39270,71077,,,
1058821,39270,73124,,,
1058822,39270,75171,,,
1058823,39270,71074,,,
1058824,39270,69023,,,
1058825,39270,75163,,,
1058827,39270,71067,,,
1058828,39270,77209,,,
1058829,39270,77205,,,
1058830,39270,66962,,,
1058831,39270,66961,,,
1058832,39270,71056,,,
1058834,39270,77194,,,
1058835,39270,69001,,,
1058836,39270,71042,,,
1058837,39270,77177,,,
1058838,39270,68984,,,
1058839,39270,77175,,,
1058841,39270,68976,,,
1058842,39270,71024,,,
1058843,39270,75114,,,
1058844,39270,66914,,,
1058845,39270,73052,,,
1058846,39270,66899,,,
1058848,39270,77128,,,
1058849,39270,77126,,,
1058850,39270,68932,,,
1058851,39270,75073,,,
1058852,39270,75074,,,
1058853,39270,66881,,,
1058855,39270,70967,,,
1058856,39270,70973,,,
1058857,39270,70970,,,
1058858,39270,75064,,,
1058859,39270,66874,,,
1058860,39270,77111,,,
1058862,39270,66871,,,
1058863,39270,70961,,,
1058864,39270,77102,,,
1058865,39270,70947,,,
1058866,39270,72990,,,
1058867,39270,77086,,,
1058869,39270,70937,,,
1058870,39270,77081,,,
1058871,39270,77080,,,
1058872,39270,70933,,,
1058874,39270,70932,,,
1058875,39270,77075,,,
1058876,39270,68877,,,
1058878,39270,77062,,,
1058879,39270,68868,,,
1058880,39270,68867,,,
1058881,39270,77057,,,
1058882,39270,75006,,,
1058883,39270,72955,,,
1058885,39270,77051,,,
1058886,39270,75000,,,
1058887,39270,68848,,,
1058888,39270,77039,,,
1058889,39270,72942,,,
1058890,39270,68840,,,
1058892,39270,68824,,,
1058893,39270,68823,,,
1058894,39270,70865,,,
1058895,39270,77009,,,
1058896,39270,77006,,,
1058897,39270,72905,,,
1058899,39270,74948,,,
1058900,39270,68801,,,
1058901,39270,74940,,,
1058902,39270,76988,,,
1058903,39270,68789,,,
1058904,39270,66738,,,
1058906,39270,66735,,,
1058907,39270,68780,,,
1058908,39270,72876,,,
1058909,39270,70818,,,
1058910,39270,66718,,,
1058911,39270,72863,,,
1058913,39270,74908,,,
1058914,39270,74907,,,
1058915,39270,68753,,,
1058916,39270,68748,,,
1058917,39270,76933,,,
1058918,39270,74848,,,
1058920,39270,74844,,,
1058921,39270,66651,,,
1058922,39270,72793,,,
1058923,39270,70745,,,
1058924,39270,74838,,,
1058925,39270,70743,,,
1058927,39270,70741,,,
1058928,39270,76879,,,
1058929,39270,76876,,,
1058930,39270,74829,,,
1058931,39270,74828,,,
1058932,39270,74826,,,
1058934,39270,74823,,,
1058935,39270,66622,,,
1058936,39270,68669,,,
1058937,39270,76860,,,
1058938,39270,76858,,,
1058939,39270,74804,,,
1058941,39270,74802,,,
1058942,39270,76848,,,
1058943,39270,72750,,,
1058944,39270,68654,,,
1058945,39270,76839,,,
1058946,39270,72740,,,
1058948,39270,74783,,,
1058949,39270,68640,,,
1058950,39270,68639,,,
1058951,39270,68637,,,
1058952,39270,68636,,,
1058953,39270,68635,,,
1058955,39270,68633,,,
1058956,39270,72726,,,
1058957,39270,66582,,,
1058958,39270,70678,,,
1058959,39270,66581,,,
1058960,39270,74769,,,
1058962,39270,68620,,,
1058963,39270,76811,,,
1058964,39270,74762,,,
1058965,39270,66567,,,
1058966,39270,68615,,,
1058967,39270,66565,,,
1058969,39270,74756,,,
1058970,39270,74753,,,
1058971,39270,74752,,,
1058972,39270,66558,,,
1058973,39270,76796,,,
1058974,39270,66552,,,
1058976,39270,66547,,,
1058977,39270,66546,,,
1058978,39270,66545,,,
1058979,39270,74735,,,
1058981,39270,76771,,,
1058982,39270,74719,,,
1058983,39270,76766,,,
1058985,39270,70620,,,
1058986,39270,66521,,,
1058987,39270,66520,,,
1058988,39270,66519,,,
1058989,39270,66515,,,
1058990,39270,66514,,,
1058992,39270,66501,,,
1058993,39270,70596,,,
1058994,39270,72644,,,
1058995,39270,72630,,,
1058996,39270,70584,,,
1058997,39270,72631,,,
1058999,39270,70580,,,
1059000,39270,68531,,,
1059001,39270,74672,,,
1059002,39270,66475,,,
1059003,39270,74666,,,
1059004,39270,70569,,,
1059006,39270,70557,,,
1059007,39270,76693,,,
1059008,39270,70547,,,
1059009,39270,68499,,,
1059010,39270,76687,,,
1059011,39270,66446,,,
1059013,39270,72584,,,
1059014,39270,72582,,,
1059015,39270,66433,,,
1059016,39270,70527,,,
1059017,39270,68476,,,
1059018,39270,68475,,,
1059020,39270,76664,,,
1059021,39270,76663,,,
1059022,39270,72561,,,
1059023,39270,68464,,,
1059024,39270,66415,,,
1059025,39270,70508,,,
1059027,39270,76650,,,
1059028,39270,70506,,,
1059029,39270,68453,,,
1059030,39270,68452,,,
1059031,39270,68451,,,
1059032,39270,68448,,,
1059034,39270,76640,,,
1059035,39270,70495,,,
1059036,39270,70494,,,
1059037,39270,68443,,,
1059038,39270,72539,,,
1059039,39270,74581,,,
1059041,39270,72533,,,
1059042,39270,70482,,,
1059043,39270,74576,,,
1059044,39270,76623,,,
1059045,39270,74572,,,
1059046,39270,74571,,,
1059048,39270,66379,,,
1059049,39270,74569,,,
1059050,39270,76614,,,
1059051,39270,76612,,,
1059052,39270,76607,,,
1059053,39270,76605,,,
1059055,39270,68393,,,
1059056,39270,72488,,,
1059057,39270,68390,,,
1059058,39270,66341,,,
1059059,39270,70434,,,
1059060,39270,72480,,,
1059062,39270,66324,,,
1059063,39270,66323,,,
1059064,39270,66321,,,
1059065,39270,76545,,,
1059066,39270,76541,,,
1059067,39270,74491,,,
1059069,39270,66295,,,
1059070,39270,76534,,,
1059071,39270,76529,,,
1059072,39270,66282,,,
1059073,39270,76521,,,
1059074,39270,76515,,,
1059076,39270,76508,,,
1059077,39270,75552,,,
1059078,39270,67357,,,
1059079,39270,69402,,,
1059080,39270,77593,,,
1059081,39270,77583,,,
1059083,39270,77576,,,
1059084,39270,69380,,,
1059085,39270,77569,,,
1059086,39270,69365,,,
1059088,39270,77539,,,
1059089,39270,73438,,,
1059090,39270,77533,,,
1059092,39270,77531,,,
1059093,39270,77524,,,
1059094,39270,69318,,,
1059095,39270,69316,,,
1059096,39270,77505,,,
1059097,39270,77504,,,
1059099,39270,77490,,,
1059100,39270,67243,,,
1059101,39270,77482,,,
1059102,39270,77478,,,
1059103,39270,69288,,,
1059104,39270,69287,,,
1059106,39270,69284,,,
1059107,39270,69280,,,
1059108,39270,77466,,,
1059109,39270,76506,,,
1059110,39270,76505,,,
1059111,39270,70359,,,
1059113,39270,70350,,,
1059114,39270,76492,,,
1059115,39270,76490,,,
1059116,39270,70339,,,
1059117,39270,70337,,,
1059118,39270,72384,,,
1059120,39270,66237,,,
1059121,39270,72375,,,
1059122,39270,70328,,,
1059123,39270,70327,,,
1059124,39270,68277,,,
1059125,39270,70325,,,
1059127,39270,76467,,,
1059128,39270,76466,,,
1059129,39270,70320,,,
1059130,39270,70317,,,
1059131,39270,70316,,,
1059132,39270,76457,,,
1059134,39270,70311,,,
1059135,39270,76454,,,
1059136,39270,76453,,,
1059137,39270,76452,,,
1059138,39270,70297,,,
1059139,39270,76440,,,
1059141,39270,72341,,,
1059142,39270,76435,,,
1059143,39270,70289,,,
1059144,39270,72332,,,
1059145,39270,76426,,,
1059146,39270,74375,,,
1059148,39270,72327,,,
1059149,39270,74374,,,
1059150,39270,74373,,,
1059151,39270,72323,,,
1059152,39270,72318,,,
1059153,39270,74364,,,
1059155,39270,72311,,,
1059156,39270,72310,,,
1059157,39270,75837,,,
1059158,39270,70260,,,
1059159,39270,72307,,,
1059160,39270,76397,,,
1059162,39270,76393,,,
1059163,39270,66151,,,
1059164,39270,66150,,,
1059165,39270,76387,,,
1059166,39270,76385,,,
1059167,39270,74337,,,
1059169,39270,76380,,,
1059170,39270,76379,,,
1059171,39270,72281,,,
1059172,39270,76375,,,
1059173,39270,68183,,,
1059174,39270,76373,,,
1059176,39270,74319,,,
1059177,39270,68174,,,
1059178,39270,66120,,,
1059179,39270,74302,,,
1059180,39270,76335,,,
1059181,39270,76329,,,
1059183,39270,76322,,,
1059184,39270,70176,,,
1059185,39270,70175,,,
1059186,39270,76318,,,
1059187,39270,76314,,,
1059188,39270,70171,,,
1059190,39270,70168,,,
1059191,39270,74260,,,
1059192,39270,76308,,,
1059193,39270,76304,,,
1059195,39270,76288,,,
1059196,39270,68093,,,
1059197,39270,70137,,,
1059199,39270,70110,,,
1059200,39270,76253,,,
1059201,39270,70105,,,
1059202,39270,76241,,,
1059203,39270,70085,,,
1059204,39270,76229,,,
1059206,39270,74172,,,
1059207,39270,74166,,,
1059208,39270,76212,,,
1059209,39270,68017,,,
1059210,39270,76209,,,
1059211,39270,74157,,,
1059213,39270,74151,,,
1059214,39270,76199,,,
1059215,39270,76198,,,
1059216,39270,74149,,,
1059217,39270,76191,,,
1059218,39270,76193,,,
1059220,39270,76189,,,
1059221,39270,76190,,,
1059222,39270,70045,,,
1059223,39270,74132,,,
1059224,39270,72078,,,
1059225,39270,76173,,,
1059227,39270,76163,,,
1059228,39270,76161,,,
1059229,39270,74112,,,
1059230,39270,74111,,,
1059231,39270,76158,,,
1059232,39270,76157,,,
1059234,39270,67956,,,
1059235,39270,69995,,,
1059236,39270,74090,,,
1059237,39270,76132,,,
1059238,39270,76133,,,
1059239,39270,74084,,,
1059241,39270,76128,,,
1059242,39270,69982,,,
1059243,39270,74066,,,
1059244,39270,76102,,,
1059245,39270,67912,,,
1059246,39270,72009,,,
1059248,39270,72007,,,
1059249,39270,67910,,,
1059250,39270,72005,,,
1059251,39270,69952,,,
1059252,39270,74046,,,
1059253,39270,69949,,,
1059255,39270,69942,,,
1059256,39270,76081,,,
1059257,39270,78128,,,
1059258,39270,74031,,,
1059259,39270,69934,,,
1059260,39270,69932,,,
1059262,39270,69918,,,
1059263,39270,76050,,,
1059264,39270,67852,,,
1059265,39270,73990,,,
1059266,39270,73985,,,
1059267,39270,78059,,,
1059269,39270,69859,,,
1059270,39270,78051,,,
1059271,39270,73951,,,
1059272,39270,78046,,,
1059273,39270,75996,,,
1059274,39270,73939,,,
1059276,39270,73931,,,
1059277,39270,78025,,,
1059278,39270,75969,,,
1059279,39270,78017,,,
1059280,39270,73914,,,
1059281,39270,73912,,,
1059283,39270,69807,,,
1059284,39270,75951,,,
1059285,39270,77989,,,
1059286,39270,73892,,,
1059287,39270,73887,,,
1059288,39270,73886,,,
1059290,39270,77978,,,
1059291,39270,69782,,,
1059292,39270,75925,,,
1059293,39270,75922,,,
1059294,39270,75921,,,
1059295,39270,77966,,,
1059297,39270,77962,,,
1059298,39270,75912,,,
1059299,39270,75910,,,
1059300,39270,75909,,,
1059302,39270,73859,,,
1059303,39270,73858,,,
1059304,39270,73857,,,
1059306,39270,73855,,,
1059307,39270,67709,,,
1059308,39270,77942,,,
1059309,39270,77941,,,
1059310,39270,67698,,,
1059311,39270,69744,,,
1059313,39270,69741,,,
1059314,39270,77927,,,
1059315,39270,77925,,,
1059316,39270,77924,,,
1059317,39270,67676,,,
1059318,39270,67674,,,
1059320,39270,77910,,,
1059321,39270,77907,,,
1059322,39270,77906,,,
1059323,39270,77904,,,
1059324,39270,73801,,,
1059325,39270,66692,,,
1059327,39270,76925,,,
1059328,39270,68731,,,
1059329,39270,74873,,,
1059330,39270,72825,,,
1059331,39270,74871,,,
1059332,39270,72822,,,
1059334,39270,70768,,,
1059335,39270,76907,,,
1059336,39270,74856,,,
1059337,39270,76903,,,
1059338,39270,72800,,,
1059339,39270,74851,,,
1059341,39270,66659,,,
1059342,39270,76898,,,
1059343,39270,70752,,,
1059344,39270,69699,,,
1059345,39270,75847,,,
1059346,39270,69703,,,
1059348,39270,75839,,,
1059349,39270,69700,,,
1059350,39270,69694,,,
1059351,39270,69697,,,
1059352,39270,75840,,,
1059353,39270,73792,,,
1059355,39270,73790,,,
1059356,39270,69693,,,
1059357,39270,69691,,,
1059358,39270,75834,,,
1059359,39270,69689,,,
1059360,39270,69688,,,
1059362,39270,75825,,,
1059363,39270,75824,,,
1059364,39270,71727,,,
1059365,39270,75821,,,
1059366,39270,77867,,,
1059367,39270,75818,,,
1059369,39270,75814,,,
1059370,39270,77861,,,
1059371,39270,69664,,,
1059372,39270,73759,,,
1059373,39270,75809,,,
1059374,39270,75808,,,
1059376,39270,67608,,,
1059377,39270,77844,,,
1059378,39270,75794,,,
1059379,39270,67600,,,
1059380,39270,67599,,,
1059381,39270,77835,,,
1059383,39270,75784,,,
1059384,39270,67585,,,
1059385,39270,67584,,,
1059386,39271,67071,,,
1059387,39271,67070,,,
1059388,39271,68604,,,
1059390,39271,71673,,,
1059391,39271,77303,,,
1059392,39271,66035,,,
1059393,39271,66546,,,
1059394,39271,77802,,,
1059395,39271,77807,,,
1059397,39271,76270,,,
1059398,39271,77291,,,
1059399,39271,77292,,,
1059400,39271,67050,,,
1059401,39271,66538,,,
1059402,39271,70630,,,
1059404,39271,77796,,,
1059405,39271,73187,,,
1059406,39271,74721,,,
1059407,39271,75744,,,
1059409,39271,76762,,,
1059410,39271,76757,,,
1059411,39271,76241,,,
1059413,39271,76751,,,
1059414,39271,75724,,,
1059415,39271,75722,,,
1059416,39271,75721,,,
1059417,39271,75719,,,
1059418,39271,70085,,,
1059420,39271,77764,,,
1059421,39271,76738,,,
1059422,39271,76737,,,
1059423,39271,69057,,,
1059424,39271,73662,,,
1059425,39271,74171,,,
1059427,39271,76726,,,
1059428,39271,76724,,,
1059429,39271,66994,,,
1059430,39271,66991,,,
1059431,39271,71084,,,
1059432,39271,71083,,,
1059434,39271,73638,,,
1059435,39271,71076,,,
1059436,39271,77731,,,
1059437,39271,73634,,,
1059438,39271,77722,,,
1059439,39271,71066,,,
1059441,39271,76694,,,
1059442,39271,68501,,,
1059443,39271,77711,,,
1059444,39271,77199,,,
1059445,39271,77712,,,
1059446,39271,66958,,,
1059448,39271,66956,,,
1059449,39271,77195,,,
1059450,39271,66949,,,
1059451,39271,77699,,,
1059452,39271,76163,,,
1059453,39271,73602,,,
1059455,39271,70526,,,
1059456,39271,70520,,,
1059457,39271,73077,,,
1059458,39271,67956,,,
1059459,39271,70004,,,
1059460,39271,77681,,,
1059462,39271,70511,,,
1059463,39271,70510,,,
1059464,39271,69483,,,
1059465,39271,70506,,,
1059466,39271,76648,,,
1059467,39271,76133,,,
1059469,39271,70496,,,
1059470,39271,68956,,,
1059471,39271,69468,,,
1059472,39271,66908,,,
1059473,39271,70997,,,
1059474,39271,67411,,,
1059476,39271,77644,,,
1059477,39271,77128,,,
1059478,39271,76611,,,
1059479,39271,70972,,,
1059480,39271,68411,,,
1059481,39271,76089,,,
1059483,39271,75571,,,
1059484,39271,69426,,,
1059485,39271,68910,,,
1059486,39271,72994,,,
1059487,39271,77599,,,
1059488,39271,70935,,,
1059490,39271,76564,,,
1059491,39271,77587,,,
1059492,39271,70925,,,
1059493,39271,76043,,,
1059494,39271,76042,,,
1059495,39271,76040,,,
1059497,39271,77564,,,
1059498,39271,76028,,,
1059499,39271,68859,,,
1059500,39271,68848,,,
1059501,39271,68336,,,
1059502,39271,76014,,,
1059504,39271,78057,,,
1059505,39271,68840,,,
1059506,39271,66787,,,
1059507,39271,78049,,,
1059508,39271,66774,,,
1059509,39271,70865,,,
1059511,39271,69833,,,
1059512,39271,69832,,,
1059513,39271,70329,,,
1059514,39271,75445,,,
1059516,39271,77480,,,
1059517,39271,77479,,,
1059518,39271,77989,,,
1059520,39271,77982,,,
1059521,39271,77983,,,
1059522,39271,77470,,,
1059523,39271,70811,,,
1059524,39271,70297,,,
1059525,39271,76952,,,
1059527,39271,69778,,,
1059528,39271,77457,,,
1059529,39271,69776,,,
1059530,39271,77455,,,
1059531,39271,70286,,,
1059532,39271,69772,,,
1059534,39271,76426,,,
1059535,39271,71817,,,
1059536,39271,68736,,,
1059537,39271,76413,,,
1059538,39271,70268,,,
1059539,39271,70267,,,
1059541,39271,72825,,,
1059542,39271,70263,,,
1059543,39271,72822,,,
1059544,39271,76405,,,
1059545,39271,70770,,,
1059546,39271,71793,,,
1059548,39271,77423,,,
1059549,39271,71275,,,
1059550,39271,71274,,,
1059551,39271,69731,,,
1059552,39271,73314,,,
1059553,39271,72287,,,
1059555,39271,70742,,,
1059556,39271,75347,,,
1059557,39271,71248,,,
1059558,39271,71246,,,
1059559,39271,70732,,,
1059560,39271,73801,,,
1059562,39271,71238,,,
1059563,39271,76865,,,
1059564,39271,70204,,,
1059565,39271,77372,,,
1059566,39271,66104,,,
1059567,39271,70197,,,
1059569,39271,76841,,,
1059570,39271,74793,,,
1059571,39271,66601,,,
1059572,39271,74792,,,
1059573,39271,74790,,,
1059574,39271,73247,,,
1059576,39271,75798,,,
1059577,39271,71188,,,
1059578,39271,77834,,,
1059579,39271,77833,,,
1059580,39271,71174,,,
1059581,39271,69127,,,
1059583,39271,66565,,,
1059584,39271,75780,,,
1059585,39271,76803,,,
1059586,39272,67582,,,
1059587,39272,77820,,,
1059588,39272,77814,,,
1059590,39272,77796,,,
1059591,39272,77583,,,
1059592,39272,77573,,,
1059593,39272,67327,,,
1059594,39272,67325,,,
1059595,39272,67324,,,
1059597,39272,75508,,,
1059598,39272,75501,,,
1059599,39272,71403,,,
1059600,39272,77546,,,
1059601,39272,75492,,,
1059602,39272,75491,,,
1059604,39272,75488,,,
1059605,39272,75486,,,
1059606,39272,75485,,,
1059607,39272,77532,,,
1059608,39272,77531,,,
1059609,39272,67282,,,
1059611,39272,75467,,,
1059612,39272,102084,,,
1059613,39272,102082,,,
1059614,39272,75455,,,
1059615,39272,77503,,,
1059616,39272,71357,,,
1059618,39272,77492,,,
1059619,39272,75441,,,
1059620,39272,75440,,,
1059621,39272,77483,,,
1059623,39272,69284,,,
1059624,39272,77470,,,
1059625,39272,71325,,,
1059627,39272,77467,,,
1059628,39272,75412,,,
1059629,39272,77455,,,
1059630,39272,77454,,,
1059631,39272,77453,,,
1059632,39272,77452,,,
1059634,39272,69257,,,
1059635,39272,77446,,,
1059636,39272,73347,,,
1059637,39272,75392,,,
1059638,39272,71294,,,
1059639,39272,77435,,,
1059641,39272,77432,,,
1059642,39272,77429,,,
1059643,39272,77426,,,
1059644,39272,67186,,,
1059645,39272,73328,,,
1059646,39272,77419,,,
1059648,39272,77409,,,
1059649,39272,77404,,,
1059650,39272,77401,,,
1059651,39272,67157,,,
1059652,39272,75347,,,
1059653,39272,77390,,,
1059655,39272,71241,,,
1059656,39272,73286,,,
1059657,39272,77380,,,
1059658,39272,73283,,,
1059659,39272,77370,,,
1059660,39272,67130,,,
1059662,39272,69174,,,
1059663,39272,69173,,,
1059664,39272,71217,,,
1059665,39272,69166,,,
1059666,39272,69158,,,
1059667,39272,73247,,,
1059669,39272,71199,,,
1059670,39272,67100,,,
1059671,39272,75289,,,
1059672,39272,71188,,,
1059673,39272,71183,,,
1059674,39272,77324,,,
1059676,39272,73223,,,
1059677,39272,71175,,,
1059678,39272,69127,,,
1059679,39272,67078,,,
1059680,39272,69119,,,
1059681,39272,77307,,,
1059683,39272,67063,,,
1059684,39272,77292,,,
1059685,39272,77291,,,
1059686,39272,75242,,,
1059687,39272,73191,,,
1059688,39272,73189,,,
1059690,39272,67030,,,
1059691,39272,71126,,,
1059692,39272,71125,,,
1059693,39272,73171,,,
1059694,39272,75212,,,
1059695,39272,75211,,,
1059697,39272,67013,,,
1059698,39272,73148,,,
1059699,39272,75194,,,
1059700,39272,73143,,,
1059701,39272,73136,,,
1059702,39272,73135,,,
1059704,39272,75180,,,
1059705,39272,77226,,,
1059706,39272,77220,,,
1059707,39272,77218,,,
1059708,39272,73121,,,
1059709,39272,77215,,,
1059711,39272,73113,,,
1059712,39272,75160,,,
1059713,39272,75157,,,
1059714,39272,69011,,,
1059715,39272,77197,,,
1059716,39272,77196,,,
1059718,39272,77194,,,
1059719,39272,77192,,,
1059720,39272,75144,,,
1059721,39272,71045,,,
1059722,39272,71037,,,
1059723,39272,73077,,,
1059725,39272,68975,,,
1059726,39272,68974,,,
1059727,39272,75118,,,
1059728,39272,68969,,,
1059730,39272,70995,,,
1059731,39272,75089,,,
1059732,39272,75086,,,
1059734,39272,75063,,,
1059735,39272,75060,,,
1059736,39272,75059,,,
1059737,39272,75058,,,
1059738,39272,73001,,,
1059739,39272,75048,,,
1059741,39272,75044,,,
1059742,39272,75040,,,
1059743,39272,75039,,,
1059744,39272,75037,,,
1059745,39272,72981,,,
1059746,39272,77070,,,
1059748,39272,77065,,,
1059749,39272,77069,,,
1059750,39272,70928,,,
1059751,39272,70927,,,
1059752,39272,75017,,,
1059753,39272,68877,,,
1059755,39272,70923,,,
1059756,39272,70922,,,
1059757,39272,75016,,,
1059758,39272,77064,,,
1059759,39272,72967,,,
1059760,39272,77061,,,
1059762,39272,75008,,,
1059763,39272,77056,,,
1059764,39272,75004,,,
1059765,39272,75006,,,
