er of the Muskhogean people formerly living in Alabama,
42954,06973926,n,9,a member of a North American Indian people living in central Baja California,
42955,06974056,n,9,a member of a North American Indian people living around the mouth of the Colorado river,
42956,06974207,n,9,a member of the Shoshonean people who formerly lived between Wyoming and the Mexican border but are now chiefly in Oklahoma,
42957,06974385,n,9,a member of an Algonquian people formerly living in Maryland between Chesapeake Bay and the Potomac river; allies of the Nanticoke people,
42958,06974574,n,9,a member of a North American Indian people living in coastal California between Monterey and San Francisco Bay,
42959,06974740,n,9,a member of an Algonquian people living in central Canada,
42960,06974848,n,9,any member of the Creek Confederacy of Muskhogean peoples (especially the Muskogee) formerly living in Georgia and Alabama but now chiefly in Oklahoma,
42961,06975050,n,9,a member of the Siouan people formerly living in E Montana,
42962,06975159,n,9,a member of the Siouan people of the N Mississippi valley; commonly called the Sioux,
42963,06975296,n,9,a member of an Algonquian people formerly living in New Jersey and New York and parts of Delaware and Pennsylvania,
42964,06975465,n,9,any member of a Siouan people speaking one of the Dhegiha languages,
42965,06975676,n,9,a member of a North American Indian people of S California,
42966,06975789,n,9,a member of a North American Indian people living on the California coast near Monterey,
42967,06975930,n,9,a member of the Caddo people of NE Texas,
42968,06976023,n,9,a member of an Algonquian people formerly living W of Lake Michigan along the Fox River,
42969,06976160,n,9,a member of a seafaring group of North American Indians who lived on the Pacific coast of British Columbia and SW Alaska,
42970,06976332,n,9,a member of a North American Indian people of the Colorado river valley near the mouth of the Gila river; allied to the Maricopa,
42971,06976518,n,9,a member of a North American Indian people of Cataract Canyon (a tributary of the Grand Canyon) in Arizona,
42972,06976680,n,9,a member of the Sioux people formerly inhabiting an area along the Missouri river in W North Dakota,
42973,06976847,n,9,a member of the Muskhogean people formerly living in Georgia; a member of the Creek Confederacy,
42974,06977016,n,9,a member of the Shoshonean people of NE Arizona,
42975,06977114,n,9,a member of a North American Indian people speaking one of the Hokan language,
42976,06977646,n,9,a member of the Siouan people formerly living in the western Dakotas; the were prominent in resisting the white encroachment into the N Great Plains,
42977,06977867,n,9,a member of the Athapaskan people of the Trinity River valley in California,
