 blue-flowered fringed gentian of east central North America,
52537,08601488,n,9,small blue-flowered fringed gentian of western United States (Rocky Mountains) especially around hot springs in Yellowstone National Park,
52538,08601715,n,9,small blue-flowered fringed gentian of Sierra Nevada mountains,
52539,08601886,n,9,genus of herbs of Eurasia and the Americas: spurred gentians,
52540,08602054,n,9,any of various plants of the genus Halenia having flowers with spurred lobes,
52541,08602211,n,9,genus of smooth slender North American herbs with showy flowers,
52542,08602373,n,9,any of various plants of the genus Sabbatia having usually pink cymose flowers; occur from acid bogs to brackish marshes,
52543,08602621,n,9,pink-flowered marsh plant of the eastern United States,
52544,08602787,n,9,pink-flowered marsh plant of the eastern United States,
52545,08602939,n,9,prairie herb with solitary lilac-colored flowers,
52546,08603085,n,9,genus of herbs of mountains of North America and Eurasia and Africa,
52548,08603467,n,9,trees and shrubs having berries or drupes or capsules as fruits; sometimes placed in the order Oleales: olive; ash; jasmine; privet; lilac,
52549,08603902,n,9,coextensive with the family Oleaceae; in some classifications included in the order Gentianales,
52550,08604086,n,9,evergreen trees and shrubs having oily one-seeded fruits,
52551,08604301,n,9,a tree of the genus Olea cultivated for its fruit,
52552,08604499,n,9,hard yellow often variegated wood of an olive tree; used in cabinetwork,
52553,08604641,n,9,evergreen tree cultivated in the Mediterranean region since antiquity and now elsewhere; has edible shiny black fruits,
52554,08604906,n,9,small ovoid fruit of the European olive tree; important food and source of oil,
52555,08605074,n,9,northern Zealand tree having dense hard light-brown wood,
52556,08605227,n,9,small New Zealand tree having red pulpy one-seeded fruit,
52557,08605378,n,9,deciduous trees or shrubs: fringe tree,
52558,08605532,n,9,any of various small decorative flowering trees or shrubs of the genus Chionanthus,
52559,08605709,n,9,small bushy tree of southeastern United States having profuse clusters of white flowers,
52560,08605879,n,9,genus of often spiny American shrubs and trees,
52561,08606026,n,9,any plant of the genus Forestiera,
52563,08606435,n,9,forsythia,
52564,08606544,n,9,any of various early blooming oleaceous shrubs of the genus Forsythia; native to eastern Asia and southern Europe but widely cultivated for their branches of bright yellow bell-shaped flowers,
52565,08606810,n,9,ash,
52566,08606923,n,9,any of various deciduous pinnate-leaved ornamental or timber trees of the genus Fraxinus,
52567,08607363,n,9,strong elastic wood of any of various ash trees; used for furniture and tool handles and sporting goods such as baseball bats,
52568,08607557,n,9,spreading American ash with leaves pale green or silvery beneath and having hard brownish wood,
52569,08607728,n,9,small ash of swampy areas of southeastern United States,
52570,08607862,n,9,shrubby ash of southwestern United States having fragrant white flowers,
52571,08608014,n,9,shrubby California ash with showy off-white flowers,
52572,08608145,n,9,tall ash of Europe to the Caucasus having leaves shiny dark-green above and pale downy beneath,
52573,08608341,n,9,timber tree of western North America yielding hard light wood; closely related to the red ash,
52574,08608531,n,9,vigorous spreading North American tree having dark brown heavy wood; leaves turn gold in autumn,
52575,08608735,n,9,southern Mediterranean ash having fragrant white flowers in dense panicles and yielding manna,
52576,08608917,n,9,smallish American tree with velvety branchlets and lower leaf surfaces,
52577,08609096,n,9,a variety of red ash having glossy branchlets and lower leaf surfaces,
52578,08609261,n,9,ash of central and southern United States with bluish-green foliage and hard brown wood,
