,69537,,,
472037,20047,77215,,,
472039,20047,77470,,,
472040,20047,68509,,,
472041,20047,77468,,,
472042,20047,75160,,,
472043,20047,74903,,,
472044,20047,75412,,,
472046,20047,74898,,,
472047,20047,66063,,,
472048,20047,73742,,,
472049,20047,73740,,,
472050,20047,73223,,,
472051,20047,68482,,,
472053,20050,39163,,,
472054,20050,39033,,,
472055,20050,45814,,,
472056,20050,64885,,,
472057,20050,62452,,,
472058,20050,38385,,,
472060,20050,16237,,,
472061,20050,57068,,,
472062,20050,45545,,,
472063,20050,37241,,,
472064,20050,34024,,,
472065,20050,57063,,,
472067,20050,26595,,,
472068,20050,37858,,,
472069,20050,26975,,,
472070,20050,41310,,,
472071,20050,61658,,,
472072,20050,336,,,
472074,20050,39379,,,
472075,20050,41170,,,
472076,20050,41169,,,
472077,20050,27983,,,
472078,20050,63951,,,
472079,20050,41674,,,
472081,20050,39243,,,
472082,20050,37832,,,
472083,20050,39626,,,
472084,20050,37833,,,
472086,20050,13251,,,
472087,20050,60101,,,
472088,20050,27972,,,
472090,20050,39234,,,
472091,20050,59578,,,
472092,20050,62528,,,
472093,20050,37178,,,
472094,20050,60475,,,
472095,20050,62525,,,
472097,20050,28219,,,
472098,20050,41274,,,
472099,20050,41273,,,
472100,20050,39219,,,
472101,20050,41267,,,
472102,20050,38710,,,
472104,20050,180,,,
472105,20050,37171,,,
472106,20050,37170,,,
472107,20050,63921,,,
472108,20050,62377,,,
472109,20050,60329,,,
472111,20050,58020,,,
472112,20050,41120,,,
472113,20050,1824,,,
472114,20050,25,,,
472115,20050,39320,,,
472116,20050,38167,,,
472118,20050,38549,,,
472119,20050,37268,,,
472120,20050,3731,,,
472121,20050,39570,,,
472122,20050,47631,,,
472123,20050,27533,,,
472125,20050,26373,,,
472126,20050,18435,,,
472127,20050,39176,,,
472128,20050,16773,,,
472129,20050,16772,,,
472130,20050,16645,,,
472132,20050,62465,,,
472133,20050,33282,,,
472134,20050,64129,,,
472135,41544,84671,,,
472136,41544,80249,,,
472137,41544,80824,,,
472139,41544,82744,,,
472140,41544,89683,,,
472141,41544,79250,,,
472142,41544,82831,,,
472143,41544,85325,,,
472144,41544,84586,,,
472146,41544,82154,,,
472147,41544,88421,,,
472148,41544,84869,,,
472149,41544,82370,,,
472150,20109,91614,,,
472151,20109,81720,,,
472153,20109,85905,,,
472154,20109,83984,,,
472155,20109,79480,,,
472156,20109,84426,,,
472157,20109,79492,,,
472158,20109,84899,,,
472160,20055,70271,,,
472161,20055,76413,,,
472162,20055,70265,,,
472163,20055,70263,,,
472164,20055,74986,,,
472165,20055,68840,,,
472167,20055,69751,,,
472168,20055,74196,,,
472169,20055,69075,,,
472170,20055,76876,,,
472171,20055,70346,,,
472172,20055,68932,,,
472174,20055,75969,,,
472175,20055,74031,,,
472176,20055,73007,,,
472177,20055,76329,,,
472178,20055,71321,,,
472179,20055,76303,,,
472181,20055,69647,,,
472182,20055,76302,,,
472183,20055,69645,,,
472184,20055,70283,,,
472185,20055,70281,,,
472186,20055,74246,,,
472188,20055,76547,,,
472189,112020,46049,,,
472190,112020,6866,,,
472191,20058,3708,,,
472193,20058,30797,,,
472194,20058,15916,,,
472195,20058,12868,,,
472197,112021,47294,,,
472198,112021,47295,,,
472199,112021,11258,,,
472200,20072,2076,,,
472201,20072,31162,,,
472202,20072,31160,,,
472204,20072,24180,,,
472205,20072,13228,,,
472206,20072,33129,,,
472207,20072,23753,,,
472208,20072,2080,,,
472209,20102,19952,,,
472211,20102,39526,,,
472212,20102,36837,,,
472213,20102,4324,,,
472214,20102,35422,,,
472215,20102,1885,,,
472216,20102,24660,,,
472218,20102,18516,,,
472219,20102,18515,,,
472220,20102,18514,,,
472221,20102,18513,,,
472222,20102,25165,,,
472223,20102,41410,,,
472225,20102,65979,,,
472226,20102,28219,,,
472227,20102,30772,,,
472228,20102,65843,,,
472229,20102,26523,,,
472230,20102,59418,,,
472232,20102,19989,,,
472233,20102,57109,,,
472234,20102,14611,,,
472235,20102,1676,,,
472236,20092,47299,,,
472237,20092,47292,,,
472239,20070,74350,,,
472240,20070,74351,,,
472241,20070,76399,,,
472242,20070,72044,,,
472243,20070,73581,,,
472244,20070,73580,,,
472246,20070,73189,,,
472247,20070,73571,,,
472248,20070,73570,,,
472249,20070,73569,,,
472250,20070,77009,,,
472251,20070,70864,,,
472253,20070,77386,,,
472254,20070,77258,,,
472255,20070,70985,,,
472256,20070,102084,,,
472257,20070,70467,,,
472258,20070,102082,,,
472260,20070,70584,,,
472261,20070,76596,,,
472262,20070,76595,,,
472263,20070,69037,,,
472264,20070,73001,,,
472265,20070,71074,,,
472267,20070,66071,,,
472268,20070,66070,,,
472269,20070,70927,,,
472270,20070,73609,,,
472271,20070,73603,,,
472272,20070,73602,,,
472274,20071,75642,,,
472275,20071,75994,,,
472276,20071,69239,,,
472277,20071,69242,,,
472278,20071,69331,,,
472279,20071,69330,,,
472281,20071,70991,,,
472282,20071,72174,,,
472283,20071,76170,,,
472284,20071,75659,,,
472285,20071,74314,,,
472286,20071,74340,,,
472288,20110,48953,,,
472289,20110,61654,,,
472290,20073,85432,,,
472291,20073,92716,,,
472292,20073,85142,,,
472293,20073,85120,,,
472295,20063,2164,,,
472296,20063,62577,,,
472297,20063,4079,,,
472298,20063,30568,,,
472300,20063,24158,,,
472301,20063,24157,,,
472302,20063,4053,,,
472304,20063,1109,,,
472305,20063,1108,,,
472306,20063,62159,,,
472307,20063,32708,,,
472308,20063,24002,,,
472309,20063,24639,,,
472311,20063,25142,,,
472312,20063,27185,,,
472313,20063,33962,,,
472314,20063,24492,,,
472315,20063,939,,,
472316,20063,31530,,,
472318,20063,65958,,,
472319,20063,31525,,,
