,87031,76704,,,
2124008,87037,97089,,,
2124009,87037,82717,,,
2124010,87037,89757,,,
2124012,87037,65179,,,
2124013,87037,91672,,,
2124014,87037,78232,,,
2124015,87037,78741,,,
2124016,87037,65813,,,
2124017,87037,86289,,,
2124019,87037,65165,,,
2124020,87037,96396,,,
2124021,87037,96650,,,
2124022,87037,99590,,,
2124023,87037,99589,,,
2124024,87037,88964,,,
2124026,87038,30812,,,
2124027,87038,65881,,,
2124028,87038,16184,,,
2124029,87038,45682,,,
2124030,87038,45072,,,
2124031,87038,58512,,,
2124033,87038,44737,,,
2124034,87038,59840,,,
2124035,87024,34815,,,
2124036,87024,38429,,,
2124037,87024,15513,,,
2124038,87024,14615,,,
2124040,87024,46768,,,
2124041,87024,65106,,,
2124042,87024,14929,,,
2124043,87024,46764,,,
2124044,87024,46765,,,
2124045,87024,46766,,,
2124047,87024,13676,,,
2124048,87024,2502,,,
2124049,87024,15461,,,
2124050,86971,65912,,,
2124051,86971,70006,,,
2124052,86971,71028,,,
2124054,86971,20972,,,
2124055,86971,71785,,,
2124056,86971,67423,,,
2124057,86971,73307,,,
2124059,86971,59477,,,
2124060,86971,71892,,,
2124061,86971,18384,,,
2124063,86971,59469,,,
2124064,86971,69317,,,
2124065,86971,17474,,,
2124066,86971,46647,,,
2124067,86971,74794,,,
2124068,86971,71846,,,
2124070,86971,4375,,,
2124071,86971,41486,,,
2124072,86971,75788,,,
2124073,86971,76938,,,
2124074,86971,17417,,,
2124075,86971,76935,,,
2124077,86971,37248,,,
2124078,87043,96314,,,
2124079,87043,96313,,,
2124080,87043,97752,,,
2124081,87043,99507,,,
2124082,87043,96239,,,
2124084,87043,96651,,,
2124085,87043,96649,,,
2124086,87007,13241,,,
2124087,87007,24820,,,
2124088,87007,48690,,,
2124089,87007,48689,,,
2124091,87007,31204,,,
2124092,87014,82151,,,
2124093,87014,83940,,,
2124094,87014,88306,,,
2124095,87014,85476,,,
2124096,86972,85163,,,
2124098,87016,83940,,,
2124099,87016,88306,,,
2124100,87016,85476,,,
2124101,87017,63640,,,
2124102,87017,3222,,,
2124103,87017,30453,,,
2124105,87017,13967,,,
2124106,87017,13966,,,
2124107,87017,13965,,,
2124108,87017,28012,,,
2124109,87017,46634,,,
2124110,87017,46633,,,
2124112,87017,16068,,,
2124113,87017,16067,,,
2124114,87017,16066,,,
2124115,87001,29310,,,
2124116,87046,67578,,,
2124117,87046,66448,,,
2124119,87060,92616,,,
2124120,87051,73279,,,
2124121,87051,66237,,,
2124122,87051,73275,,,
2124123,87051,66295,,,
2124124,87051,73077,,,
2124126,87051,76081,,,
2124127,87051,68848,,,
2124128,87051,77039,,,
2124129,87051,66282,,,
2124130,87051,77796,,,
2124131,87051,73280,,,
2124133,87051,76129,,,
2124134,87051,76128,,,
2124135,87119,58174,,,
2124136,87119,30812,,,
2124137,87119,65881,,,
2124138,87119,16184,,,
2124140,87119,58512,,,
2124141,87119,2946,,,
2124142,87119,59840,,,
2124143,87054,87534,,,
2124144,87054,87529,,,
2124145,87054,78436,,,
2124147,87054,88017,,,
2124148,87054,88012,,,
2124149,87054,88009,,,
2124150,87054,87109,,,
2124151,87054,89922,,,
2124152,87054,88000,,,
2124154,87054,87992,,,
2124155,87054,87991,,,
2124156,87054,82734,,,
2124157,87054,87985,,,
2124158,87054,82735,,,
2124159,87054,82726,,,
2124161,87054,82727,,,
2124162,87054,82728,,,
2124163,87054,82731,,,
2124164,87054,82730,,,
2124166,87054,88616,,,
2124167,87054,88615,,,
2124168,87054,88614,,,
2124170,87054,82724,,,
2124171,87054,82713,,,
2124172,87054,82712,,,
2124173,87054,82711,,,
2124174,87054,82710,,,
2124175,87054,82709,,,
2124177,87054,82707,,,
2124178,87054,82706,,,
2124179,87054,82705,,,
2124180,87054,82704,,,
2124181,87054,82703,,,
2124182,87054,82702,,,
2124184,87054,82700,,,
2124185,87058,88570,,,
2124186,87058,87991,,,
2124187,87058,88565,,,
2124188,87058,90894,,,
2124189,87058,90893,,,
2124191,87058,82734,,,
2124192,87058,87534,,,
2124193,87058,82700,,,
2124194,87058,88012,,,
2124195,87058,90890,,,
2124196,87058,82724,,,
2124198,87082,42859,,,
2124199,87082,45482,,,
2124200,87082,31251,,,
2124201,87077,25086,,,
2124202,87077,33519,,,
2124203,87077,13796,,,
2124205,87077,13795,,,
2124206,87077,13794,,,
2124207,87077,26850,,,
2124208,87077,13793,,,
2124209,87077,13792,,,
2124210,87077,2259,,,
2124212,87077,62932,,,
2124213,87077,30291,,,
2124214,87077,46152,,,
2124215,87077,60084,,,
2124216,87077,22956,,,
2124217,87077,46376,,,
2124219,87077,46375,,,
2124220,87077,37917,,,
2124221,87077,33306,,,
2124222,87077,33046,,,
2124223,87063,26431,,,
2124224,87063,26525,,,
2124226,87098,79359,,,
2124227,87098,91055,,,
2124228,87098,83791,,,
2124229,87098,79502,,,
2124230,87098,80012,,,
2124231,87098,83818,,,
2124233,87098,83783,,,
2124234,87098,90626,,,
2124235,87066,41627,,,
2124236,87066,41624,,,
2124237,87049,87534,,,
2124238,87049,87529,,,
2124240,87049,83552,,,
2124241,87049,88012,,,
2124242,87049,88009,,,
2124243,87049,89922,,,
2124244,87049,88000,,,
2124245,87049,87994,,,
2124247,87049,87991,,,
2124248,87049,87985,,,
2124249,87049,82734,,,
2124250,87049,82735,,,
2124251,87049,84014,,,
2124252,87049,82731,,,
2124254,87049,82729,,,
2124255,87049,82728,,,
2124256,87049,82727,,,
2124257,87049,82726,,,
2124258,87049,82725,,,
2124259,87049,82724,,,
2124261,87049,82712,,,
2124262,87049,82711,,,
2124263,87049,82710,,,
2124264,87049,82709,,,
2124265,87049,82708,,,
2124266,87049,82707,,,
2124268,87049,82705,,,
2124269,87049,82704,,,
2124270,87049,82703,,,
2124271,87049,82702,,,
2124273,87049,82700,,,
2124274,87067,41627,,,
2124275,87067,41624,,,
2124277,87102,44027,,,
2124278,87102,41971,,,
2124279,87102,26597,,,
2124280,87102,57820,,,
2124281,87102,19413,,,
2124282,87102,77766,,,
2124284,87102,31168,,,
2124285,87102,46518,,,
2124286,87102,75185,,,
2124287,87102,58782,,,
2124288,87102,76687,,,
2124289,87102,3466,,,
2124291,87102,45442,,,
2124292,87102,45441,,,
2124293,87102,39294,,,
2124294,87102,60280,,,
2124295,87102,41845,,,
2124296,87102,85360,,,
2124298,87102,85353,,,
2124299,87102,90470,,,
2124300,87102,77669,,,
2124301,87102,15706,,,
2124302,87102,11605,,,
2124303,87102,48980,,,
2124305,87102,24393,,,
2124306,87102,82248,,,
2124307,87102,26433,,,
2124308,87102,46395,,,
2124309,87102,91958,,,
2124310,87102,65840,,,
2124312,87102,14622,,,
2124313,87102,91413,,,
2124314,87102,74498,,,
2124315,87102,91393,,,
2124316,87102,57591,,,
2124317,87102,74484,,,
2124319,87102,39660,,,
2124320,87102,39659,,,
2124321,87102,39656,,,
2124322,87102,83171,,,
2124323,87102,13022,,,
2124324,87102,13021,,,
2124326,87102,74968,,,
2124327,87102,61648,,,
2124328,87102,41167,,,
2124329,87102,86734,,,
2124330,87102,21702,,,
2124331,87102,21704,,,
2124333,87102,21701,,,
2124334,87102,46790,,,
2124335,87102,46789,,,
2124336,87102,82090,,,
2124337,87102,45221,,,
2124338,87102,676,,,
2124340,87102,39070,,,
2124341,87102,21140,,,
2124342,87102,88723,,,
2124343,87102,29329,,,
2124344,87102,79502,,,
2124345,87102,88713,,,
2124347,87102,60034,,,
2124348,87102,88694,,,
2124349,87102,31346,,,
2124350,87102,26737,,,
2124351,87102,33904,,,
2124352,87102,90731,,,
2124354,87102,45149,,,
2124355,87102,45148,,,
2124356,87102,45147,,,
2124357,87102,16984,,,
2124358,87102,16983,,,
2124359,87102,16982,,,
2124361,87102,16981,,,
2124362,87102,71764,,,
2124363,87102,29267,,,
2124364,87102,38989,,,
2124365,87102,72755,,,
2124366,87102,74803,,,
2124368,87102,68123,,,
2124369,87080,41553,,,
2124370,87085,69111,,,
2124371,87085,73205,,,
2124372,87085,69103,,,
2124373,87085,77804,,,
2124375,87085,73189,,,
2124376,87085,77797,,,
2124377,87085,69086,,,
2124378,87085,77789,,,
2124380,87085,75744,,,
2124381,87085,74719,,,
2124382,87085,77785,,,
2124384,87085,75740,,,
2124385,87085,77787,,,
2124386,87085,67546,,,
2124387,87085,75737,,,
2124388,87085,77781,,,
2124389,87085,76757,,,
2124391,87085,73681,,,
2124392,87085,75728,,,
2124393,87085,68559,,,
2124394,87085,73668,,,
2124395,87085,75713,,,
2124396,87085,75707,,,
2124398,87085,68530,,,
2124399,87085,67505,,,
2124400,87085,66480,,,
2124401,87085,67494,,,
2124402,87085,69037,,,
2124403,87085,77740,,,
2124405,87085,67497,,,
2124406,87085,73639,,,
2124407,87085,77736,,,
2124408,87085,77735,,,
2124409,87085,77734,,,
2124410,87085,73637,,,
2124412,87085,75170,,,
2124413,87085,70554,,,
2124414,87085,69529,,,
2124415,87085,75160,,,
2124416,87085,73619,,,
2124417,87085,76687,,,
2124419,87085,73609,,,
2124420,87085,74119,,,
2124421,87085,68485,,,
2124422,87085,73603,,,
2124423,87085,73602,,,
2124424,87085,76673,,,
2124426,87085,77681,,,
2124427,87085,66415,,,
2124428,87085,73580,,,
2124429,87085,73581,,,
2124430,87085,72044,,,
2124431,87085,74086,,,
2124433,87085,73570,,,
2124434,87085,73569,,,
2124435,87085,77140,,,
2124436,87085,77138,,,
2124437,87085,77137,,,
2124438,87085,77649,,,
2124440,87085,70985,,,
2124441,87085,77303,,,
2124442,87085,66367,,,
2124443,87085,76596,,,
2124444,87085,76595,,,
2124445,87085,70961,,,
2124447,87085,73001,,,
2124448,87085,76577,,,
2124449,87085,75040,,,
2124450,87085,77596,,,
2124451,87085,76566,,,
2124452,87085,70934,,,
2124454,87085,77070,,,
2124455,87085,76554,,,
2124456,87085,68874,,,
2124457,87085,76549,,,
2124458,87085,77050,,,
2124459,87085,68855,,,
2124461,87085,73439,,,
2124462,87085,77532,,,
2124463,87085,77531,,,
2124464,87085,76506,,,
2124465,87085,68312,,,
2124466,87085,70359,,,
2124468,87085,75984,,,
2124469,87085,70864,,,
2124470,87085,76497,,,
2124471,87085,68304,,,
2124472,87085,75983,,,
2124473,87085,78030,,,
2124475,87085,102084,,,
2124476,87085,102082,,,
2124477,87085,77502,,,
2124478,87085,77498,,,
2124479,87085,77496,,,
2124480,87085,66738,,,
2124482,87085,69287,,,
2124483,87085,77470,,,
2124484,87085,71325,,,
2124485,87085,77467,,,
2124487,87085,77455,,,
2124488,87085,69260,,,
2124489,87085,75912,,,
2124491,87085,77446,,,
2124492,87085,73347,,,
2124493,87085,77436,,,
2124494,87085,77435,,,
2124495,87085,76410,,,
2124496,87085,77426,,,
2124498,87085,77938,,,
2124499,87085,67186,,,
2124500,87085,74351,,,
2124501,87085,76399,,,
2124502,87085,74350,,,
2124503,87085,68714,,,
2124505,87085,77929,,,
2124506,87085,77409,,,
2124507,87085,77920,,,
2124508,87085,77919,,,
2124509,87085,77918,,,
2124510,87085,77917,,,
2124512,87085,67675,,,
2124513,87085,77401,,,
2124514,87085,72281,,,
2124515,87085,77397,,,
2124516,87085,70227,,,
2124517,87085,77386,,,
2124519,87085,68677,,,
2124520,87085,77889,,,
2124521,87085,75841,,,
2124522,87085,75840,,,
2124523,87085,77370,,,
2124524,87085,71226,,,
2124526,87085,74804,,,
2124527,87085,74803,,,
2124528,87085,74802,,,
2124529,87085,74797,,,
2124530,87085,77870,,,
2124531,87085,75309,,,
2124533,87085,76319,,,
2124534,87085,77342,,,
2124535,87085,72726,,,
2124536,87085,66071,,,
2124537,87085,66070,,,
2124538,87085,77844,,,
2124540,87085,69136,,,
2124541,87085,74765,,,
2124542,87085,70664,,,
2124543,87085,73728,,,
2124544,87090,68990,,,
2124545,87090,76828,,,
2124547,87090,76824,,,
2124548,87090,68888,,,
2124549,87090,68147,,,
2124550,87090,69106,,,
2124551,87090,70353,,,
2124552,87090,70223,,,
2124554,87090,69892,,,
2124555,87090,75299,,,
2124556,87090,67299,,,
2124557,87092,44380,,,
2124558,87092,44378,,,
2124559,87092,44377,,,
2124561,87116,79359,,,
2124562,87116,79162,,,
2124563,87116,83791,,,
2124564,87116,79502,,,
2124565,87116,83818,,,
2124566,87116,83784,,,
2124568,87116,90626,,,
2124569,87120,79359,,,
2124570,87120,92652,,,
2124571,87120,92651,,,
2124572,87120,89052,,,
2124573,87120,78296,,,
2124575,87120,87501,,,
2124576,87120,87497,,,
2124577,87120,87495,,,
2124578,87120,91581,,,
2124579,87120,91580,,,
2124580,87120,91579,,,
2124582,87120,91566,,,
2124583,87120,89004,,,
2124584,87120,89003,,,
2124585,87120,91562,,,
2124586,87120,89001,,,
2124587,87120,89512,,,
2124589,87120,86943,,,
2124590,87120,82334,,,
2124591,87120,91024,,,
2124592,87120,86405,,,
2124594,87120,83818,,,
2124595,87120,88424,,,
2124596,87120,94054,,,
2124598,87120,83791,,,
2124599,87120,89927,,,
2124600,87120,83784,,,
2124601,87120,83783,,,
2124602,87120,89412,,,
2124603,87120,82739,,,
2124605,87120,85804,,,
2124606,87120,85802,,,
2124607,87120,91944,,,
2124608,87120,82726,,,
2124609,87120,84252,,,
2124610,87120,91924,,,
2124612,87120,79614,,,
2124613,87120,78589,,,
2124614,87120,91388,,,
2124615,87120,82679,,,
2124616,87120,80593,,,
2124617,87120,84173,,,
2124619,87120,84174,,,
2124620,87120,87756,,,
2124621,87120,84172,,,
2124622,87120,87753,,,
2124623,87120,78531,,,
2124624,87120,84154,,,
2124626,87120,85690,,,
2124627,87120,84153,,,
2124628,87120,80568,,,
2124629,87120,79021,,,
2124630,87120,81065,,,
2124631,87120,84130,,,
2124633,87120,84131,,,
2124634,87120,92834,,,
2124635,87120,84129,,,
2124636,87120,84128,,,
2124637,87120,84127,,,
2124638,87120,84126,,,
2124640,87120,80538,,,
2124641,87120,86680,,,
2124642,87120,91285,,,
2124643,87120,80533,,,
2124644,87120,79502,,,
2124645,87120,80522,,,
2124647,87120,78450,,,
2124648,87120,83566,,,
2124649,87120,80494,,,
2124650,87120,90221,,,
2124651,87120,83561,,,
2124652,87120,80489,,,
2124654,87120,91730,,,
2124655,87120,87120,,,
2124656,87120,87119,,,
2124657,87120,84045,,,
2124658,87120,78925,,,
2124659,87120,86091,,,
2124661,87120,83498,,,
2124662,87120,78368,,,
2124663,87120,78357,,,
2124664,87120,79368,,,
2124665,87120,79364,,,
2124666,87120,90626,,,
2124668,87103,65566,,,
2124669,87103,30812,,,
2124670,87103,65881,,,
2124671,87103,96664,,,
2124672,87103,97780,,,
2124673,87103,16184,,,
2124675,87103,83791,,,
2124676,87103,79502,,,
2124677,87103,65577,,,
2124678,87103,65578,,,
2124679,87103,79359,,,
2124680,87103,83818,,,
2124682,87103,83784,,,
2124683,87103,83783,,,
2124684,87103,38086,,,
2124685,87103,2946,,,
2124686,87103,90626,,,
2124687,87103,59840,,,
2124689,87104,76189,,,
2124690,87104,76605,,,
2124691,87104,75839,,,
2124692,87104,67155,,,
2124693,87104,76829,,,
2124694,87104,69807,,,
2124696,87104,77230,,,
2124697,87104,69993,,,
2124698,87104,72488,,,
2124699,87104,69991,,,
2124701,87104,72740,,,
2124702,87106,53048,,,
2124703,87106,87991,,,
2124705,87106,87534,,,
2124706,87106,82700,,,
2124707,87106,88012,,,
2124708,87106,82734,,,
2124709,87106,96652,,,
2124710,87106,96651,,,
2124712,87106,96649,,,
2124713,87106,88616,,,
2124714,87106,88615,,,
2124715,87106,88614,,,
2124716,87106,82724,,,
2124717,87106,36001,,,
2124719,87110,77690,,,
2124720,87110,71673,,,
2124721,87110,74743,,,
2124722,87110,73077,,,
2124723,87110,74485,,,
2124724,87110,66035,,,
2124726,87110,78057,,,
2124727,87110,77797,,,
2124728,87110,77670,,,
2124729,87110,77564,,,
2124730,87110,77796,,,
2124731,87110,69731,,,
2124733,87110,76253,,,
2124734,87110,75996,,,
2124735,87110,70620,,,
2124736,87110,68956,,,
2124737,87110,70747,,,
2124738,87110,73552,,,
2124740,87110,77006,,,
2124741,87110,77772,,,
2124742,87110,76490,,,
2124743,87110,75722,,,
2124744,87110,73801,,,
2124745,87110,68808,,,
2124747,87110,71238,,,
2124748,87110,76738,,,
2124749,87110,68801,,,
2124750,87110,77120,,,
2124751,87110,69180,,,
2124752,87110,68654,,,
2124754,87110,74150,,,
2124755,87110,73638,,,
2124756,87110,75044,,,
2124757,87110,70434,,,
2124758,87110,70690,,,
2124759,87110,77982,,,
2124761,87110,70811,,,
2124762,87110,77722,,,
2124763,87110,70935,,,
2124764,87110,76952,,,
2124765,87110,77718,,,
2124766,87110,76694,,,
2124768,87110,71188,,,
2124769,87110,77587,,,
2124770,87110,72584,,,
2124771,87110,76042,,,
2124772,87110,71817,,,
2124773,87110,77833,,,
2124775,87110,68867,,,
2124776,87110,77699,,,
2124777,87113,83455,,,
2124778,87113,83960,,,
2124779,87113,88694,,,
2124780,87113,85360,,,
2124782,87113,78185,,,
2124783,87113,85356,,,
2124784,87113,83818,,,
2124785,87113,90474,,,
2124786,87113,85353,,,
2124787,87113,90469,,,
2124789,87113,90970,,,
2124790,87113,90577,,,
2124791,87113,83791,,,
2124792,87113,86734,,,
2124793,87113,80077,,,
2124794,87113,78411,,,
2124796,87113,82248,,,
2124797,87113,83783,,,
2124798,87113,89920,,,
2124799,87113,94764,,,
2124800,87113,79359,,,
2124801,87113,82090,,,
2124803,87113,84388,,,
2124804,87113,88610,,,
2124805,87113,88723,,,
2124806,87113,79502,,,
2124808,87113,82700,,,
2124809,87113,88714,,,
2124810,87113,88713,,,
2124812,87115,71162,,,
2124813,87115,70137,,,
2124814,87115,74743,,,
2124815,87115,77801,,,
2124816,87115,73186,,,
2124817,87115,76256,,,
2124819,87115,76254,,,
2124820,87115,76253,,,
2124821,87115,70620,,,
2124822,87115,70105,,,
2124823,87115,77772,,,
2124824,87115,77770,,,
2124826,87115,77755,,,
2124827,87115,75190,,,
2124828,87115,77750,,,
2124829,87115,70582,,,
2124830,87115,69045,,,
2124831,87115,69042,,,
2124833,87115,69028,,,
2124834,87115,74657,,,
2124835,87115,69022,,,
2124836,87115,69533,,,
2124837,87115,73114,,,
2124838,87115,69007,,,
2124840,87115,76684,,,
2124841,87115,72584,,,
2124842,87115,72582,,,
2124843,87115,73592,,,
2124844,87115,68982,,,
2124845,87115,77686,,,
2124847,87115,67947,,,
2124848,87115,70508,,,
2124849,87115,70507,,,
2124850,87115,69994,,,
2124851,87115,77662,,,
2124852,87115,68439,,,
2124854,87115,77306,,,
2124855,87115,73552,,,
2124856,87115,74571,,,
2124857,87115,74569,,,
2124858,87115,73544,,,
2124859,87115,77120,,,
2124861,87115,73024,,,
2124862,87115,73529,,,
2124863,87115,70970,,,
2124864,87115,69946,,,
2124865,87115,73528,,,
2124866,87115,69944,,,
2124868,87115,70941,,,
2124869,87115,72478,,,
2124870,87115,67869,,,
2124871,87115,70937,,,
2124872,87115,76055,,,
2124873,87115,70934,,,
2124875,87115,67858,,,
2124876,87115,77578,,,
2124877,87115,69897,,,
2124878,87115,68867,,,
2124879,87115,69885,,,
2124880,87115,72953,,,
2124882,87115,74484,,,
2124883,87115,77043,,,
2124884,87115,68336,,,
2124885,87115,67306,,,
2124886,87115,67304,,,
2124887,87115,67813,,,
2124889,87115,69859,,,
2124890,87115,67294,,,
2124891,87115,72928,,,
2124892,87115,74463,,,
2124893,87115,71390,,,
2124894,87115,69341,,,
2124896,87115,72915,,,
2124897,87115,77011,,,
2124898,87115,67786,,,
2124899,87115,77004,,,
2124900,87115,68815,,,
2124901,87115,70350,,,
2124903,87115,78028,,,
2124904,87115,76490,,,
2124905,87115,68810,,,
2124906,87115,68808,,,
2124907,87115,67781,,,
2124908,87115,68801,,,
2124910,87115,68799,,,
2124911,87115,75451,,,
2124912,87115,70328,,,
2124913,87115,70325,,,
2124915,87115,76466,,,
2124916,87115,76464,,,
2124917,87115,76462,,,
2124919,87115,76457,,,
2124920,87115,66190,,,
2124921,87115,67725,,,
2124922,87115,72327,,,
2124923,87115,77953,,,
2124924,87115,74878,,,
2124926,87115,67190,,,
2124927,87115,68723,,,
2124928,87115,72817,,,
2124929,87115,72816,,,
2124930,87115,69743,,,
2124931,87115,72813,,,
2124933,87115,77930,,,
2124934,87115,72808,,,
2124935,87115,70738,,,
2124936,87115,74830,,,
2124937,87115,69197,,,
2124938,87115,69196,,,
2124940,87115,69186,,,
2124941,87115,69185,,,
2124942,87115,69180,,,
2124943,87115,69179,,,
2124944,87115,73274,,,
2124945,87115,75318,,,
2124947,87115,77872,,,
2124948,87115,72749,,,
2124949,87115,68654,,,
2124950,87115,67117,,,
2124951,87115,68652,,,
2124952,87115,76329,,,
2124954,87115,76327,,,
2124955,87115,70180,,,
2124956,87115,76834,,,
2124957,87115,70176,,,
2124958,87115,71704,,,
2124959,87115,69143,,,
2124961,87115,75275,,,
2124962,87115,74246,,,
2124963,87118,72313,,,
2124964,87118,72311,,,
2124965,87118,69236,,,
2124966,87118,73199,,,
2124968,87118,66415,,,
2124969,87118,73324,,,
2124970,87118,69226,,,
2124971,87118,77797,,,
2124972,87118,74086,,,
2124973,87118,73189,,,
2124975,87118,72803,,,
2124976,87118,72802,,,
2124977,87118,75744,,,
2124978,87118,73952,,,
2124979,87118,74719,,,
2124980,87118,70494,,,
2124982,87118,75740,,,
2124983,87118,75737,,,
2124984,87118,72281,,,
2124985,87118,68312,,,
2124986,87118,72662,,,
2124987,87118,77397,,,
2124989,87118,70227,,,
2124990,87118,75728,,,
2124991,87118,76497,,,
2124992,87118,68304,,,
2124993,87118,75983,,,
2124994,87118,78030,,,
2124996,87118,72642,,,
2124997,87118,68677,,,
2124998,87118,76229,,,
2124999,87118,77889,,,
2125000,87118,75840,,,
2125001,87118,75841,,,
2125003,87118,73280,,,
2125004,87118,73279,,,
2125005,87118,68668,,,
2125006,87118,68855,,,
2125007,87118,71226,,,
2125008,87118,73145,,,
2125010,87118,74804,,,
2125011,87118,66738,,,
2125012,87118,70961,,,
2125013,87118,75309,,,
2125014,87118,73638,,,
2125015,87118,75170,,,
2125017,87118,77342,,,
