,51067,82150,,,
2502161,54795,90138,,,
2502162,54795,80338,,,
2502164,54795,89137,,,
2502165,54795,84784,,,
2502166,54795,79723,,,
2502167,54795,87494,,,
2502168,54800,84791,,,
2502169,54800,84760,,,
2502171,54871,86126,,,
2502172,54871,86124,,,
2502173,54871,89898,,,
2502174,54871,90393,,,
2502175,54973,85871,,,
2502176,54973,85860,,,
2502178,54988,85871,,,
2502179,54988,85860,,,
2502180,54988,85850,,,
2502181,55164,86119,,,
2502182,55164,86126,,,
2502183,55164,86124,,,
2502185,55371,89918,,,
2502186,55371,91641,,,
2502187,55371,80215,,,
2502188,55371,89898,,,
2502189,55371,89396,,,
2502190,55371,83123,,,
2502192,55371,89896,,,
2502193,55371,80844,,,
2502194,55371,86124,,,
2502195,55371,86126,,,
2502197,55371,89420,,,
2502198,55371,86121,,,
2502199,55371,86122,,,
2502201,55371,86120,,,
2502202,55371,86119,,,
2502203,55371,80964,,,
2502204,55445,82781,,,
2502205,55445,88795,,,
2502206,55445,84218,,,
2502208,55445,83671,,,
2502209,55445,87411,,,
2502210,55445,91794,,,
2502211,55445,78960,,,
2502212,55445,91726,,,
2502213,55579,86653,,,
2502215,55579,89208,,,
2502216,55579,84723,,,
2502217,55579,87131,,,
2502218,55579,84438,,,
2502219,55579,92749,,,
2502220,55579,90570,,,
2502222,55579,90946,,,
2502223,55579,90950,,,
2502224,55579,90566,,,
2502225,55579,90949,,,
2502226,55579,90948,,,
2502227,55579,90947,,,
2502229,55579,90945,,,
2502230,55579,90944,,,
2502231,55579,85311,,,
2502232,55579,92334,,,
2502233,55579,84264,,,
2502234,55579,84248,,,
2502236,55579,81681,,,
2502237,55579,89607,,,
2502238,55579,81413,,,
2502239,55579,89603,,,
2502240,55630,90399,,,
2502241,55630,87227,,,
2502243,55630,91435,,,
2502244,55630,84009,,,
2502245,55630,80869,,,
2502246,55630,80903,,,
2502247,55630,89253,,,
2502248,55630,83557,,,
2502250,55643,82166,,,
2502251,55643,84717,,,
2502252,55643,84716,,,
2502253,55643,84715,,,
2502254,55643,80234,,,
2502255,55643,91617,,,
2502257,55643,91614,,,
2502258,55643,80990,,,
2502259,55643,91613,,,
2502260,55643,91612,,,
2502261,55643,80987,,,
2502262,55643,80978,,,
2502264,55643,95169,,,
2502265,55643,93495,,,
2502266,55643,86575,,,
2502267,55643,93735,,,
2502268,55643,93733,,,
2502269,55643,90909,,,
2502271,55643,90907,,,
2502272,55643,90906,,,
2502273,55643,90905,,,
2502274,55643,90904,,,
2502275,55643,90903,,,
2502276,55643,85908,,,
2502278,55643,86411,,,
2502279,55643,79494,,,
2502280,55643,81286,,,
2502281,55643,81285,,,
2502282,55643,81284,,,
2502283,55655,88747,,,
2502285,55715,91348,,,
2502286,55715,86467,,,
2502287,55715,81913,,,
2502288,55719,86119,,,
2502289,55719,86126,,,
2502290,55719,86124,,,
2502292,55719,80320,,,
2502293,55855,79437,,,
2502294,55855,88764,,,
2502295,55855,91443,,,
2502296,55924,86119,,,
2502297,55924,86126,,,
2502299,55924,80375,,,
2502300,55924,89898,,,
2502301,56155,82822,,,
2502302,56155,85812,,,
2502304,56241,86119,,,
2502305,56241,86126,,,
2502306,56241,86124,,,
2502308,56384,90878,,,
2502309,56384,80762,,,
2502310,56384,81145,,,
2502311,56384,81143,,,
2502312,56384,80761,,,
2502313,56384,90880,,,
2502315,56483,45946,,,
2502316,56483,29690,,,
2502317,56483,37878,,,
2502318,56483,27764,,,
2502319,56483,43633,,,
2502320,56483,28014,,,
2502322,56483,100709,,,
2502323,56483,42848,,,
2502324,56483,44380,,,
2502325,56483,44378,,,
2502326,56483,44377,,,
2502327,56483,47189,,,
2502329,56483,43602,,,
2502330,56483,30797,,,
2502331,56483,45389,,,
2502332,56483,59340,,,
2502333,56483,63818,,,
2502334,56483,47942,,,
2502336,56483,44734,,,
2502337,56483,47543,,,
2502338,56483,14892,,,
2502339,56483,44329,,,
2502340,56483,37921,,,
2502341,56483,15631,,,
2502343,56483,44421,,,
2502344,56519,87102,,,
2502345,56519,92251,,,
2502346,56584,81126,,,
2502347,56584,81131,,,
2502348,56702,91262,,,
2502350,56702,91256,,,
2502351,56702,91255,,,
2502352,56702,88721,,,
2502353,56702,94064,,,
2502354,56805,27679,,,
2502355,56805,27677,,,
2502357,56805,47479,,,
2502358,56805,62227,,,
2502359,56805,26961,,,
2502360,56805,47087,,,
2502361,56805,19982,,,
2502362,56805,10510,,,
2502364,56805,27908,,,
2502365,56805,27780,,,
2502366,56805,30595,,,
2502367,56805,33442,,,
2502368,56805,66013,,,
2502369,56846,92413,,,
2502371,56846,92399,,,
2502372,56846,78700,,,
2502373,56846,82150,,,
2502374,56846,88396,,,
2502375,56846,84687,,,
2502376,56846,84686,,,
2502378,56846,80460,,,
2502379,56846,80459,,,
2502380,56846,90428,,,
2502381,56846,84662,,,
2502382,56846,84661,,,
2502383,56846,83242,,,
2502385,56846,85287,,,
2502386,56846,91687,,,
2502387,56846,85285,,,
2502388,56846,85284,,,
2502389,56846,85913,,,
2502390,56846,85911,,,
2502392,56846,84866,,,
2502393,56888,90470,,,
2502394,56888,78589,,,
2502395,56888,85356,,,
2502396,56963,33998,,,
2502397,56963,13738,,,
2502399,57020,82362,,,
2502400,57020,79190,,,
2502401,57020,82133,,,
2502402,57020,86586,,,
2502403,57020,84595,,,
2502404,57020,90802,,,
2502406,57020,81391,,,
2502407,57020,85357,,,
2502408,57020,79066,,,
2502409,57020,84425,,,
2502411,57020,84873,,,
2502412,57020,79080,,,
2502413,57020,88901,,,
2502415,57020,88899,,,
2502416,57020,86722,,,
2502417,57020,90465,,,
2502418,57020,86368,,,
2502419,57099,91348,,,
2502420,57099,86467,,,
2502422,57195,85085,,,
2502423,57195,90138,,,
2502424,57195,90136,,,
2502425,57195,85080,,,
2502426,57195,79831,,,
2502427,57195,91348,,,
2502429,57195,84784,,,
2502430,57195,80338,,,
2502431,57195,84760,,,
2502432,57195,80272,,,
2502433,57195,89133,,,
2502434,57195,79723,,,
2502436,57195,87494,,,
2502437,57195,87480,,,
2502438,57195,86467,,,
2502439,57195,81913,,,
2502440,57368,82524,,,
2502441,57368,86126,,,
2502443,57368,86124,,,
2502444,57368,89898,,,
2502445,57368,86119,,,
2502446,57368,79748,,,
2502447,57646,84479,,,
2502448,57646,84478,,,
2502450,57646,84476,,,
2502451,57646,84475,,,
2502452,57646,84474,,,
2502453,57646,84473,,,
2502454,57646,84472,,,
2502455,57646,90998,,,
2502457,57646,82544,,,
2502458,57646,84207,,,
2502459,57646,81897,,,
2502460,57646,81895,,,
2502461,57646,89443,,,
2502462,57646,82913,,,
2502464,57646,85078,,,
2502465,57646,85075,,,
2502466,57646,79441,,,
2502467,57646,82382,,,
2502468,57646,82381,,,
2502469,57646,88905,,,
2502471,57646,79811,,,
2502472,57646,89155,,,
2502473,57646,88896,,,
2502474,57646,89152,,,
2502475,57646,90941,,,
2502476,57646,85689,,,
2502478,57646,80569,,,
2502479,57646,87224,,,
2502480,57646,87223,,,
2502481,57646,87222,,,
2502482,57646,87221,,,
2502483,57646,87220,,,
2502485,57646,87218,,,
2502486,57646,87217,,,
2502487,57646,87216,,,
2502488,57646,87215,,,
2502489,57646,80428,,,
2502490,57646,92844,,,
2502492,57646,90919,,,
2502493,57646,92836,,,
2502494,57646,87206,,,
2502495,57646,87205,,,
2502496,57646,87204,,,
2502497,57646,87203,,,
2502499,57646,85916,,,
2502500,57646,81822,,,
2502501,57646,89501,,,
2502502,57646,85404,,,
2502503,57646,80409,,,
2502504,57646,84633,,,
2502506,57646,91414,,,
2502507,57646,85389,,,
2502508,57646,84492,,,
2502509,57646,85383,,,
2502510,57646,89604,,,
2502511,57646,85379,,,
2502513,57646,79873,,,
2502514,57673,86650,,,
2502515,57673,79190,,,
2502516,57673,79191,,,
2502518,57673,79189,,,
2502519,57673,90481,,,
2502520,57673,81648,,,
2502522,57673,92076,,,
2502523,57673,84228,,,
2502524,57673,90464,,,
2502525,57734,89790,,,
2502526,57734,89788,,,
2502527,57734,81937,,,
2502529,57734,89775,,,
2502530,57734,89782,,,
2502531,57734,89781,,,
2502532,57734,89780,,,
2502533,57734,89779,,,
2502534,57734,89778,,,
2502536,57734,89776,,,
2502537,57734,83247,,,
2502538,57734,86542,,,
2502539,57734,81933,,,
2502540,57734,78506,,,
2502541,57734,90505,,,
2502543,57794,93589,,,
2502544,57794,89788,,,
2502545,57794,89796,,,
2502546,57840,88092,,,
2502547,57840,86126,,,
2502548,57840,86124,,,
2502550,57840,86119,,,
2502551,57840,79942,,,
2502552,57878,78225,,,
2502553,57963,86119,,,
2502554,57963,86126,,,
2502555,57963,86124,,,
2502557,58216,91416,,,
2502558,58216,79704,,,
2502559,58273,86119,,,
2502560,58273,86126,,,
2502561,58273,86124,,,
2502562,58273,89898,,,
2502564,58320,86126,,,
2502565,58320,86124,,,
2502566,58320,89898,,,
2502567,58320,90393,,,
2502568,58355,44316,,,
2502569,58355,47115,,,
2502571,58489,82331,,,
2502572,58489,82102,,,
2502573,58489,86126,,,
2502574,58489,86124,,,
2502575,58489,90380,,,
2502576,58489,89898,,,
2502578,58489,86119,,,
2502579,58642,83577,,,
2502580,58642,79096,,,
2502581,58642,81392,,,
2502582,58642,81389,,,
2502583,58642,84590,,,
2502585,58642,83566,,,
2502586,58642,84588,,,
2502587,58642,92652,,,
2502588,58642,83561,,,
2502589,58642,78556,,,
2502590,58642,93912,,,
2502592,58642,80593,,,
2502593,58642,87120,,,
2502594,58642,84172,,,
2502595,58642,87756,,,
2502596,58642,87497,,,
2502597,58642,89412,,,
2502599,58642,91580,,,
2502600,58642,88507,,,
2502601,58642,85690,,,
2502602,58642,84153,,,
2502603,58642,88502,,,
2502604,58642,89007,,,
2502606,58642,89003,,,
2502607,58642,88489,,,
2502608,58642,89512,,,
2502609,58642,81060,,,
2502610,58642,89506,,,
2502611,58642,83995,,,
2502613,58642,91807,,,
2502614,58642,78613,,,
2502615,58642,84125,,,
2502616,58642,79634,,,
2502617,58642,79636,,,
2502618,58642,79641,,,
2502620,58642,79640,,,
2502621,58642,79639,,,
2502622,58642,79638,,,
2502623,58642,79637,,,
2502625,58642,79635,,,
2502626,58642,83089,,,
2502627,58642,83088,,,
2502629,58642,79633,,,
2502630,58642,82442,,,
2502631,58642,79368,,,
2502632,58642,82201,,,
2502633,58642,79364,,,
2502634,58642,80130,,,
2502636,58712,80922,,,
2502637,58712,80918,,,
2502638,58712,80917,,,
2502639,58712,80915,,,
2502640,58712,82481,,,
2502641,58712,82480,,,
2502643,58712,83211,,,
2502644,58712,85386,,,
2502645,58712,91658,,,
2502646,58712,83431,,,
2502647,58835,84479,,,
2502648,58835,79802,,,
2502650,58835,85690,,,
2502651,58835,79829,,,
2502652,58835,80724,,,
2502653,58835,84466,,,
2502654,58835,84472,,,
2502655,58835,84464,,,
2502657,58835,80409,,,
2502658,58835,79821,,,
2502659,58835,79820,,,
2502660,58835,88455,,,
2502661,58835,79208,,,
2502662,58835,84616,,,
2502664,58835,79815,,,
2502665,58835,88454,,,
2502666,58835,89604,,,
2502667,58835,91424,,,
2502668,58869,84479,,,
2502669,58869,84473,,,
2502671,58869,84981,,,
2502672,58869,78325,,,
2502673,58869,78323,,,
2502674,58869,90098,,,
2502675,58869,92602,,,
2502676,58869,84464,,,
2502678,58869,92652,,,
2502679,58869,87010,,,
2502680,58869,87008,,,
2502681,58869,91580,,,
2502682,58869,79829,,,
2502683,58869,78794,,,
2502685,58869,79823,,,
2502686,58869,79822,,,
2502687,58869,79821,,,
2502688,58869,79820,,,
2502689,58869,79819,,,
2502690,58869,79818,,,
2502692,58869,79816,,,
2502693,58869,79815,,,
2502694,58869,79814,,,
2502695,58869,79813,,,
2502696,58869,79812,,,
2502697,58869,79811,,,
2502699,58869,79809,,,
2502700,58869,79808,,,
2502701,58869,79807,,,
2502702,58869,79806,,,
2502703,58869,79805,,,
2502704,58869,79804,,,
2502706,58869,79802,,,
2502707,58869,80824,,,
2502708,58869,89524,,,
2502709,58869,89004,,,
2502710,58869,89003,,,
2502711,58869,89512,,,
2502713,58869,87449,,,
2502714,58869,91031,,,
2502715,58869,78229,,,
2502716,58869,84875,,,
2502717,58869,82831,,,
2502718,58869,79250,,,
2502720,58869,91024,,,
2502721,58869,79759,,,
2502722,58869,84877,,,
2502723,58869,85389,,,
2502724,58869,79756,,,
2502725,58869,88971,,,
2502727,58869,78215,,,
2502728,58869,84871,,,
2502729,58869,88455,,,
2502730,58869,88454,,,
2502732,58869,84868,,,
2502733,58869,78211,,,
2502734,58869,80258,,,
2502736,58869,78208,,,
2502737,58869,84863,,,
2502738,58869,80249,,,
2502739,58869,80247,,,
2502740,58869,84853,,,
2502741,58869,86387,,,
2502743,58869,85360,,,
2502744,58869,90479,,,
2502745,58869,85356,,,
2502746,58869,84839,,,
2502747,58869,85353,,,
2502748,58869,79208,,,
2502750,58869,79206,,,
2502751,58869,88421,,,
2502752,58869,88418,,,
2502753,58869,88415,,,
2502754,58869,80724,,,
2502755,58869,80723,,,
2502757,58869,84813,,,
2502758,58869,89412,,,
2502759,58869,79683,,,
2502760,58869,85312,,,
2502761,58869,86331,,,
2502762,58869,84794,,,
2502764,58869,82744,,,
2502765,58869,81718,,,
2502766,58869,91958,,,
2502767,58869,79156,,,
2502768,58869,83245,,,
2502769,58869,85804,,,
2502771,58869,78213,,,
2502772,58869,78212,,,
2502773,58869,91424,,,
2502774,58869,78210,,,
2502775,58869,91414,,,
2502776,58869,91413,,,
2502778,58869,79119,,,
2502779,58869,84228,,,
2502780,58869,91393,,,
2502781,58869,91392,,,
2502782,58869,79096,,,
2502783,58869,91380,,,
2502785,58869,82154,,,
2502786,58869,83678,,,
2502787,58869,91866,,,
2502788,58869,82370,,,
2502789,58869,84178,,,
2502790,58869,80593,,,
2502792,58869,87756,,,
2502793,58869,90316,,,
2502794,58869,90314,,,
2502795,58869,90311,,,
2502796,58869,84671,,,
2502797,58869,85693,,,
2502799,58869,84153,,,
2502800,58869,85690,,,
2502801,58869,85689,,,
2502802,58869,85685,,,
2502803,58869,81070,,,
2502804,58869,80550,,,
2502806,58869,83108,,,
2502807,58869,91810,,,
2502808,58869,83105,,,
2502809,58869,84125,,,
2502810,58869,83096,,,
2502811,58869,91283,,,
2502813,58869,78792,,,
2502814,58869,90761,,,
2502815,58869,84616,,,
2502816,58869,81031,,,
2502817,58869,90245,,,
2502818,58869,84613,,,
2502820,58869,81026,,,
2502821,58869,84095,,,
2502822,58869,82046,,,
2502823,58869,83577,,,
2502824,58869,84085,,,
2502825,58869,86131,,,
2502827,58869,78960,,,
2502828,58869,89200,,,
2502829,58869,80494,,,
2502830,58869,83566,,,
2502831,58869,84586,,,
2502832,58869,90731,,,
2502834,58869,83561,,,
2502835,58869,90728,,,
2502836,58869,86631,,,
2502837,58869,87141,,,
2502839,58869,87137,,,
2502840,58869,89683,,,
2502841,58869,78926,,,
2502843,58869,91727,,,
2502844,58869,91726,,,
2502845,58869,80960,,,
2502846,58869,91712,,,
2502847,58869,80959,,,
2502848,58869,91193,,,
2502850,58869,82485,,,
2502851,58869,80435,,,
2502852,58869,86057,,,
2502853,58869,80409,,,
2502854,58869,80407,,,
2502855,58869,91153,,,
2502857,58869,79364,,,
2502858,58869,89604,,,
2502859,58869,89603,,,
2502860,59148,86119,,,
2502861,59148,86126,,,
2502862,59148,86124,,,
2502864,59193,80895,,,
2502865,59193,89652,,,
2502866,59193,86126,,,
2502867,59193,86124,,,
2502868,59193,89898,,,
2502869,59193,79399,,,
2502871,59359,81046,,,
2502872,59359,89926,,,
2502873,59359,81038,,,
2502874,59359,78435,,,
2502875,59359,81080,,,
2502876,59395,86119,,,
2502878,59395,86124,,,
2502879,59395,89898,,,
2502880,59490,86007,,,
2502881,59490,87538,,,
2502882,59490,86381,,,
2502883,59490,79848,,,
2502885,59490,82403,,,
2502886,59490,86492,,,
2502887,59490,78170,,,
2502888,59490,85581,,,
2502889,59490,85580,,,
2502890,59490,86985,,,
2502892,59490,86850,,,
2502893,59490,86463,,,
2502894,59490,81854,,,
2502895,59490,81852,,,
2502896,59490,86451,,,
2502897,59490,87089,,,
2502899,59490,83734,,,
2502900,59490,92053,,,
2502901,59490,90767,,,
2502902,59490,91403,,,
2502903,59490,86149,,,
2502904,59490,83077,,,
2502906,59560,79614,,,
2502907,59560,78450,,,
2502908,59560,87792,,,
2502909,59560,92778,,,
2502910,59560,90221,,,
2502911,59560,80364,,,
2502913,59560,80361,,,
2502914,59560,80489,,,
2502915,59560,79589,,,
2502916,59560,79591,,,
2502917,59560,79590,,,
2502918,59560,82405,,,
2502920,59560,80354,,,
2502921,59560,82402,,,
2502922,59560,89052,,,
2502923,59560,80340,,,
2502924,59560,85197,,,
2502925,59560,86091,,,
2502927,59560,78531,,,
2502928,59560,86210,,,
2502929,59560,80702,,,
2502930,59560,88126,,,
2502931,59560,80425,,,
2502932,59560,80943,,,
2502934,59560,79021,,,
2502935,59560,89004,,,
2502936,59560,89003,,,
2502937,59560,83498,,,
2502938,59560,81065,,,
2502939,59560,88998,,,
2502941,59560,80420,,,
2502942,59560,88996,,,
2502943,59560,80674,,,
2502944,59560,80415,,,
2502946,59560,86943,,,
2502947,59560,79772,,,
2502948,59560,84252,,,
2502950,59560,80538,,,
2502951,59560,79768,,,
2502952,59560,84248,,,
2502953,59560,85270,,,
2502954,59560,80533,,,
2502955,59560,79630,,,
2502957,59560,85641,,,
2502958,59560,79756,,,
2502959,59560,80395,,,
2502960,59560,80522,,,
2502961,59560,87817,,,
2502962,59560,85254,,,
2502964,59560,87812,,,
2502965,59560,78849,,,
2502966,59644,84981,,,
2502967,59644,86387,,,
2502968,59644,80364,,,
2502969,59644,79589,,,
2502971,59644,85219,,,
2502972,59644,78794,,,
2502973,59644,78792,,,
2502974,59644,80702,,,
2502975,59644,81070,,,
2502976,59644,84523,,,
2502978,59644,88998,,,
2502979,59644,80416,,,
2502980,59644,84252,,,
2502981,59644,79772,,,
2502982,59644,91153,,,
2502983,59644,80395,,,
2502985,59644,87817,,,
2502986,59644,81031,,,
2502987,59644,84228,,,
2502988,59644,81026,,,
2502989,59891,45148,,,
2502990,59891,2452,,,
2502992,59912,87109,,,
2502993,59912,88017,,,
2502994,59935,91348,,,
2502995,59935,86467,,,
2502996,59935,81913,,,
2502997,60027,89918,,,
2502999,60027,80215,,,
2503000,60027,89898,,,
2503001,60027,89396,,,
2503002,60027,83123,,,
2503003,60027,89938,,,
2503004,60027,89896,,,
2503006,60027,86124,,,
2503007,60027,86126,,,
2503008,60027,89933,,,
2503009,60027,89420,,,
2503010,60027,86121,,,
2503011,60027,86122,,,
2503013,60027,86120,,,
2503014,60027,86119,,,
2503015,60027,80964,,,
2503016,60043,90357,,,
2503017,60043,80764,,,
2503018,60043,85408,,,
2503020,60114,87064,,,
2503021,60196,34650,,,
2503022,60196,57041,,,
2503023,60272,90393,,,
2503024,60285,80648,,,
2503025,60387,82407,,,
2503027,60387,79777,,,
2503028,60387,79832,,,
2503029,60387,92625,,,
2503030,60387,92622,,,
2503031,60387,92616,,,
2503032,60387,79302,,,
2503034,60387,79297,,,
