back or setting aside for some future occasion,
3417,00540382,n,9,small sharp biting,
3418,00540458,n,9,feeding on corpses or carrion,
3419,00540558,n,9,the eating of raw food,
3420,00540636,n,9,the eating of excrement or other filth,
3421,00540731,n,9,the act of sucking,
3422,00540820,n,9,the act of consuming liquids,
3423,00540981,n,9,drinking large mouthfuls rapidly,
3424,00541089,n,9,drinking small amounts slowly,
3425,00541182,n,9,a small drink,
3426,00541251,n,9,the act of drinking (especially an alcoholic drink),
3427,00541357,n,9,mutual sexual gratification without the exchange of bodily fluids,
3429,00541686,n,9,activities associated with sexual intercourse; 'they had sex in the back seat',
3430,00542207,n,9,the act of becoming pregnant; fertilization of an ovum by a spermatozoon,
3431,00542336,n,9,the introduction of semen into the genital tract of a female,
3432,00542492,n,9,the introduction of semen into the oviduct or uterus by some means other than sexual intercourse,
3433,00542663,n,9,the act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur,
3434,00543107,n,9,slang terms for sexual intercourse,
3435,00543267,n,9,sexual gratification; 'he took his pleasure of her',
3436,00543373,n,9,illicit sexual intercourse,
3437,00543456,n,9,sexual activities (often including sexual intercourse) between two people; 'his lovemaking disgusted her'; 'he hadn't had any love in months',
3438,00543689,n,9,the act (by a man) of inserting his penis into the vagina of a woman,
3439,00543815,n,9,sexual intercourse with a girl who has not reached the age of consent,
3440,00543960,n,9,any lascivious contact by an adult with the sexual organs of a child (especially not involving sexual intercourse),
3441,00544133,n,9,the act of pairing a male and female for reproductive purposes; 'the casual couplings of adolescents'; 'the mating of some species occurs only in the spring',
3442,00544491,n,9,mating of individuals having more traits in common than likely in random mating,
3443,00544653,n,9,mating of individuals having traits more dissimilar than likely in random mating,
3444,00544819,n,9,forbidden or tabu sexual intercourse between individuals,
3445,00545003,n,9,sexual intercourse between individuals who are not married to one another,
3446,00545187,n,9,extramarital sex that willfully and maliciously interferes with marriage relations; 'adultery is often cited as grounds for divorce',
3447,00545412,n,9,voluntary sexual intercourse between persons not married to each other,
3448,00545540,n,9,sexual intercourse between persons too closely related to marry (as between a parent and a child),
3449,00545690,n,9,a contraceptive method in which coitus is initiated but the penis is deliberately withdrawn before ejaculation,
3450,00545909,n,9,anal intercourse committed by a man with a man or woman,
3451,00546046,n,9,the activity of conceiving and bearing offspring,
3452,00546214,n,9,reproduction by parents of different races (especially by white and non-white persons),
3453,00546392,n,9,the act of propagating,
3454,00546520,n,9,the production of living organisms from other living organisms,
3455,00546649,n,9,the act of mixing different breeds of animals,
3456,00546835,n,9,the act of mating mating closely related individuals,
3457,00546944,n,9,limiting the number of children born,
3458,00547164,n,9,birth control by the use of contraceptive devices,
3459,00547315,n,9,an attempt to control conception by refraining from intercourse during the period when ovulation is most likely to occur,
3460,00547590,n,9,the act of mating by male animals; 'the bull was worth good money in servicing fees',
3461,00547740,n,9,mutual sexual stimulation prior to sexual intercourse,
3462,00547908,n,9,foreplay without contact with the genital organs,
3463,00548116,n,9,Brit informal,
3464,00548184,n,9,manual-genital stimulation; 'the girls hated it when he tried to sneak a feel',
3465,00548323,n,9,an aberrant sexual practice that is preferred to normal intercourse,
3466,00548483,n,9,oral-genital stimulation; 'they say he gives good head',
3467,00548654,n,9,oral stimulation of the vulva or clitoris,
3469,00548882,n,9,slang terms for fellatio,
3471,00549095,n,9,using you own body as a sexual object,
3472,00549224,n,9,manual stimulation of the genital organs (of yourself or another) for sexual pleasure,
3473,00549427,n,9,masturbation by rubbing against another person (as in a crowd),
3474,00549544,n,9,slang terms for masturbation,
3475,00549662,n,9,promiscuous sexual relations,
3476,00549784,n,9,unrestrained indulgence in sexual activity,
3477,00549880,n,9,a sexual attraction to (or sexual relations with) persons of the same sex,
3478,00550091,n,9,sexual activity with both men and women,
3479,00550188,n,9,female homosexuality,
3480,00550276,n,9,a sexual attraction to (or sexual relations with) persons of the opposite sex,
3481,00550448,n,9,intercourse between a man and a boy,
3482,00550552,n,9,sexual activity between a person and an animal,
3483,00550680,n,9,the suspension of consciousness and decrease in metabolic rate,
3484,00550869,n,9,a short sleep (usually not in bed),
3485,00551029,n,9,a nap in the early afternoon (especially in hot countries),
3486,00551140,n,9,a light fitful sleep,
3488,00551654,n,9,any reaction that occurs automatically without conscious thought or reflection (especially the undirected behavior seen in psychomotor epilepsy),
3489,00551855,n,9,a reaction to a crisis or setback or frustration; 'he is still on the rebound from his wife's death',
3490,00552009,n,9,an excessive reaction,
3492,00552474,n,9,renewed rapid production of an antibody on the second (or subsequent) encounter with the same antigen,
3493,00552663,n,9,an immune response (chiefly against bacterial invasion) that is mediated by B cells,
3494,00552816,n,9,an immune response (chiefly against viral or fungal invasions or transplanted tissue) that involves T cells,
3495,00552999,n,9,an immune response in which an antigen-antibody combination inactivates a complement (so it is unavailable to participate in a second antigen-antibody combination),
3496,00553228,n,9,an involuntary orienting response; positive or negative reaction to a stimulus source,
3497,00553493,n,9,an affinity for work,
3498,00553571,n,9,an orienting response to gravity,
3499,00553660,n,9,an orienting response to the sun,
3500,00553751,n,9,an effect of climate on biological processes (as the effect on joint pains etc.),
3501,00553891,n,9,an affinity for neural tissues,
3502,00553980,n,9,an orienting response to light,
3503,00554069,n,9,an orienting response to food,
3504,00554158,n,9,a locomotor response toward or away from an external stimulus,
3505,00554289,n,9,movement by a cell or organism in reaction to a chemical stimulus,
3506,00554447,n,9,movement away from a chemical stimulus,
3507,00554551,n,9,movement toward a chemical stimulus,
3508,00554652,n,9,a movement that is a response to a stimulus but is not oriented with respect to the source of stimulation,
3509,00554811,n,9,a delayed reaction indicating surprise,
3510,00554907,n,9,an automatic reaction,
3511,00555258,n,9,an acquired response that is under the control of (conditional on the occurrence of) a stimulus,
3512,00555567,n,9,a reaction that has been acquired by learning,
3513,00555712,n,9,a conditioned response that anticipates the occurrence of an aversive stimulus,
3514,00555891,n,9,a quick reflex inspiration suddenly checked by closure of the glottis producing an audible sound,
3515,00556063,n,9,a sudden involuntary movement: 'he awoke with a start',
3516,00556240,n,9,a complicated involuntary reaction to a sudden unexpected stimulus (especially a loud noise); involves flexion of most skeletal muscles and a variety of visceral reactions,
3517,00556493,n,9,a normal reflex of young infants; a sudden loud noise causes the child to stretch out the arms and flex the legs,
3518,00556680,n,9,a reflex response to sudden pain,
3519,00556773,n,9,a bodily process of passing from one place or stage to another; 'the passage of air from the lungs'; 'the passing of flatus',
3568,00564910,n,9,a new survey or study,
69835,00615688,v,9,complain quietly,
3521,00557242,n,9,a reflex extension of the leg resulting from a sharp tap on the patellar tendon,
3522,00557414,n,9,reflex behavior in newborn mammals; includes finding and grasping the nipple in the mouth and sucking on it and swallowing the milk,
3523,00557607,n,9,reflex shaking caused by cold or fear or excitement,
3524,00557729,n,9,the process of shedding tears (usually accompanied by sobs or other inarticulate sounds); 'I hate to hear a child crying'; 'she was in tears',
3525,00557995,n,9,whining in a tearful manner,
3526,00558087,n,9,a convulsive gasp made while weeping,
3527,00558177,n,9,loud cries made while weeping,
3528,00558270,n,9,the process of secreting perspiration,
3529,00558391,n,9,the procedure of calculating; determining something by mathematical or logical methods,
3530,00558585,n,9,performing complex and lengthy numerical calculations,
3532,00559132,n,9,the act of changing the arrangement of a given number of elements,
3533,00559255,n,9,the act of arranging elements into specified groups without regard to order,
3534,00559388,n,9,the mathematical process of obtaining the derivative of a function,
3535,00559516,n,9,an arithmetic operation that is the inverse of multiplication; the quotient of two numbers is computed,
3536,00559709,n,9,the operation of division in which the sequence of steps are indicated in detail,
3537,00559849,n,9,the operation of division in which the sequence of steps is performed without writing them out,
3538,00560004,n,9,an operation used in the calculus whereby the integral of a function is determined,
3539,00560144,n,9,an arithmetic operation that is the inverse of division; the product of two numbers is computed; 'the multiplication of four by three gives twelve'; 'four times three equals twelve',
3540,00560394,n,9,an arithmetic operation in which the difference between two numbers is calculated; 'the subtraction of three from four leaves one'; 'four minus three equals one',
3541,00560621,n,9,the arithmetic operation of summing; calculating the sum of two or more numbers; 'the summation of four and three gives seven'; 'four plus three equals seven',
3542,00560853,n,9,the process of raising a quantity to some assigned power,
3543,00560983,n,9,a mathematical operation involving numbers,
3544,00561164,n,9,drawing a figure satisfying certain conditions as part of solving a problem or proving a theorem; 'the assignment was to make a construction that could be used in proving the Pythagorean theorem',
3545,00561436,n,9,the construction of a square having the same area as some other figure,
3546,00561563,n,9,the act of judging or assessing; 'they criticized my judgment of the contestants',
3547,00561814,n,9,act of ascertaining or fixing the value or worth of,
3548,00561931,n,9,a judgment of the qualities of something or somebody; 'many factors are involved in any estimate of human life'; 'in my estimation the boy is innocent',
3549,00562186,n,9,a judgment of the logistic support required for some particular military operation,
3550,00562334,n,9,tapping a part of the body for diagnostic purposes,
3551,00562441,n,9,shaking a person to determine whether a large amount of liquid is present in a body cavity,
3552,00562588,n,9,listening to sounds within the body (usually with a stethoscope),
3553,00562765,n,9,activity intended to achieve a particular sensory result,
3554,00562902,n,9,becoming aware of something via the senses,
3555,00563114,n,9,the act of directing the eyes toward something and perceiving it visually; 'he went out to have a look'; 'his look was fixed on her eyes'; 'he gave it a good looking at'; 'his camera does his looking for him',
3556,00563576,n,9,a quick look,
3557,00563701,n,9,a radiant glance of the eye; 'he pretended profundity by eye-beamings at people',
3558,00563839,n,9,a glance sideways; 'she shot him an impatient side-glance',
3559,00563967,n,9,a prolonged intense look,
3560,00564046,n,9,a secret look,
3561,00564117,n,9,a fixed look with eyes open wide,
3562,00564273,n,9,a long fixed look; 'he fixed his paternal gaze on me',
3563,00564386,n,9,an angry stare,
3564,00564461,n,9,a long and thoughtful observation,
3565,00564554,n,9,a stare of amazement (usually with the mouth open),
3566,00564655,n,9,a look that is believed to have the power of inflicting harm,
3567,00564770,n,9,a formal or official examination; 'the platoon stood ready for inspection',
3570,00565102,n,9,a patient look,
3572,00565444,n,9,the act of observing; 'several sightings of enemy troops were reported',
3573,00565588,n,9,the first sighting of land from the sea after a voyage (or flight over water),
3574,00565720,n,9,observation of the stars,
3575,00565801,n,9,a purposeful surveillance to guard or observe,
3576,00565942,n,9,surveillance of some place or some person by the police (as in anticipation of a crime),
3577,00566084,n,9,a watch established for the reception of traffic of interest to the unit maintaining the watch,
3578,00566268,n,9,keeping a secret or furtive watch,
3579,00566354,n,9,the act of looking out,
3580,00566440,n,9,the act of looking or seeing or observing; 'he tried to get a better view of it'; 'his survey of the battlefield was limited',
3581,00566651,n,9,a full view; a good look; 'they wanted to see violence and they got an eyeful',
3582,00566782,n,9,British slang,
3583,00566847,n,9,the act of hearing attentively; 'you can learn a lot by just listening'; 'they make good music--you should give them a hearing',
3584,00567076,n,9,the act of hearing again,
3585,00567170,n,9,perceiving what a person is saying by observing the movements of the lips,
3586,00567300,n,9,distinguishing a taste by means of the taste buds; 'he loved the smell and taste of fresh bread'; 'a wine tasting',
3587,00567476,n,9,the act of perceiving the odor of something,
3588,00567600,n,9,sensing an odor by inhaling through the nose,
3589,00567704,n,9,activities that impart knowledge; 'he received no formal education',
3590,00568087,n,9,education of men and women in the same institutions,
3592,00568642,n,9,a course (via lectures or correspondence) for adults who are not otherwise engaged in formal study,
3593,00568802,n,9,a class in which you learn to draw or paint,
3594,00568919,n,9,an art class using a live human model,
3595,00569013,n,9,education in elementary subjects (reading and writing and arithmetic) provided to young students at a grade school,
3596,00569194,n,9,an educational opportunity provided by colleges and universities to people who not enrolled as regular students,
3597,00569423,n,9,educational activities not falling within the scope of the regular curriculum,
3598,00569607,n,9,participation in theatrical productions as an extracurricular activity,
3599,00569733,n,9,participation in sports events as an extracurricular_activity,
3600,00569850,n,9,education provided by a college or university,
3601,00569958,n,9,education beyond the elementary grades provided by a high school or college preparatory school,
3602,00570118,n,9,the profession of a teacher; 'he prepared for teaching while still in college'; 'pedagogy is recognized as an important profession',
3603,00570509,n,9,oral religious instruction (as before baptism or confirmation),
3604,00570628,n,9,teaching religious principles by questions and answers,
3605,00570753,n,9,teaching people to speak and understand a foreign language,
3606,00570875,n,9,teaching beginners to read,
3607,00571000,n,9,teaching reading by training beginners to associate letters with their sound values,
3608,00571137,n,9,teaching reading by training beginners to associate printed words with spoken words,
3609,00571284,n,9,the act of teaching at school,
3610,00571369,n,9,teaching someone to accept doctrines uncritically,
3611,00571515,n,9,forcible indoctrination into a new set of attitudes and beliefs,
3612,00571637,n,9,teaching or impressing upon the mind by frequent instruction or repetition,
3613,00571795,n,9,teaching individually pupils (usually hired privately),
3614,00571937,n,9,a unit of instruction; 'he took driving lessons',
3615,00572147,n,9,a lesson in dancing,
3616,00572225,n,9,a lesson in performing music,
3617,00572348,n,9,a lesson in playing the piano,
3618,00572436,n,9,a less in playing the violin,
3619,00572524,n,9,a lesson in playing tennis,
3620,00572610,n,9,a lesson in playing gold,
3621,00572692,n,9,a less in the facts of history,
3622,00572783,n,9,a course offered (by mail) by a correspondence school,
3624,00573031,n,9,a course offered as part of an extension service,
3626,00573314,n,9,a course introducing a new situation or environment,
3627,00573444,n,9,a course that reviews and updates a topic for those who have not kept abreast of developments,
3628,00573612,n,9,a course offered for a small group of advanced students,
3629,00573721,n,9,a brief intensive course for a small group; emphasizes problem solving,
3630,00573846,n,9,teaching in an overly simplified way that discourages independent thought,
3631,00573978,n,9,teaching by giving a discourse on some subject (typically to a class),
3632,00574169,n,9,presentation of an example of what the lecturer is discoursing about,
3633,00574324,n,9,a act of giving a talk to an audience; 'I attended an interesting talk on local history',
3634,00574481,n,9,a talk that uses a blackboard and chalk,
3635,00574577,n,9,training to improve strength or self-control,
3636,00574678,n,9,activity leading to skilled behavior,
3637,00574902,n,9,systematic training by multiple repetitions; 'practice makes perfect',
3638,00575208,n,9,an exercise intended to train people in duties and escape procedures to be followed in case of fire,
3639,00575364,n,9,(military) a prescribed drill in handling a rifle,
3640,00575502,n,9,a position in the manual of arms; the rifle is held vertically on the right side with the butt on the ground; often used as a command,
3641,00575711,n,9,training soldiers in military procedures,
3642,00575853,n,9,training for a new occupation,
3643,00575939,n,9,the training of an animal (especially the training of a horse for dressage),
3644,00576070,n,9,teaching strategy to an athletic team,
3645,00576184,n,9,training in marching and the use of weapons,
3646,00576351,n,9,(military) military drill of troops in standard marching (shoulder-to-shoulder),
3647,00576494,n,9,(British military slang) drill on a barracks square,
3648,00576606,n,9,a practice session in preparation for a public performance of a play or speech or concert,
3649,00576793,n,9,practice intended to polish performance or refresh the memory,
3650,00576935,n,9,(British) a review that refreshes your memory; 'I need a rub up on my Latin',
3651,00577064,n,9,practice play between a football team's squads,
3652,00577166,n,9,sparring with an imaginary opponent (for exercise or training),
3653,00577287,n,9,practice in shooting at targets,
3654,00577380,n,9,a full rehearsal shortly before the first performance,
3655,00577495,n,9,an activity that stands as an equivalent of something or results in an equivalent,
3656,00577745,n,9,a representation of something (usually on a smaller scale),
3657,00577896,n,9,the act of simulating,
3658,00577992,n,9,a dramatic representation,
3659,00578111,n,9,a stilted dramatic performance (as if by puppets),
3660,00578215,n,9,an elaborate representation of scenes from history etc; usually involves a parade with rich costumes,
3661,00578381,n,9,representing figuratively as by emblem or allegory,
3662,00578506,n,9,the act of representing something with a symbol,
3663,00578611,n,9,providing a chart or outline of a system,
3664,00578743,n,9,visual representation as by photography or painting,
3665,00578931,n,9,representation by drawing or painting etc,
3666,00579072,n,9,the activity of making portraits,
3667,00579162,n,9,(medicine) obtaining pictures of the interior of the body,
3668,00579376,n,9,obtaining images by the use of X rays,
3670,00579742,n,9,using the reflections of high-frequency sound waves to construct an image of a body organ (a sonogram); commonly used to observe fetal growth,
3671,00579958,n,9,using a computerized radiographic technique to examine the metabolic activity in various tissues (especially in the brain),
3672,00580161,n,9,the use of nuclear magnetic resonance of protons to produce proton density images,
3673,00580321,n,9,examination of body structures using a fluoroscope,
3674,00580429,n,9,examination of the inner structure of opaque objects using X rays or other penetrating radiation,
3675,00580612,n,9,the act of taking and printing photographs,
3676,00580801,n,9,photography that uses other kinds of radiation than visible light,
3679,00581287,n,9,roentgenographic examination of arteries,
3680,00581387,n,9,roentgenographic examination of a joint after injection of radiopaque contrast medium; produces an arthrogram,
3681,00581591,n,9,roentgenographic examination of veins,
3682,00581685,n,9,roentgenographic examination of the bile ducts after a contrast medium has been injected,
3683,00581835,n,9,photography using a telephoto lens,
3684,00581931,n,9,transmission and reproduction of photographs and charts and pictures over a distance,
3685,00582077,n,9,the act of exposing film to light,
3686,00582219,n,9,the act of exposing film to too much light or for too long a time,
3687,00582343,n,9,the act of exposing film to too little light or for too short a time,
3688,00582471,n,9,exposure of a film for a relatively long time (more than half a second),
3689,00582602,n,9,the act of making a film,
3690,00582762,n,9,the act of photographing a scene or part of a scene without interruption,
3691,00582903,n,9,a shot or scene that is photographed again,
3692,00582998,n,9,the making of animated cartoons,
3693,00583085,n,9,the human act of creating,
3694,00583255,n,9,the act of creating again,
3695,00583338,n,9,the act of creating something that is different from the materials that went into it,
3696,00583730,n,9,creating bread or pastry in an oven,
3697,00583827,n,9,creating thread,
3698,00583897,n,9,creating fabric,
3699,00583984,n,9,creating netting,
3700,00584054,n,9,creating knitted wear,
3701,00584130,n,9,creating a garment of needlework,
3702,00584219,n,9,act or process or making tatting or handmade lace,
3703,00584336,n,9,the act of creating something by casting it in a mold,
3704,00584453,n,9,the act of making a record (especially an audio record),
3706,00584901,n,9,the act of making a master recording from which copies can be made; 'he received a bill for mastering the concert and making 100 copies',
3707,00585093,n,9,the act of constructing or building something; 'during the construction we had to take a detour'; 'his hobby was the building of boats',
3708,00585424,n,9,the act of building or putting up,
3709,00585523,n,9,construction by a group of neighbors,
3710,00585619,n,9,the act of constructing something (as a piece of machinery),
3711,00585765,n,9,the activity of building stone walls without mortar,
3712,00585874,n,9,the act of taking something apart (as a piece of machinery); 'Russia and the US discussed the dismantling of their nuclear weapons',
3713,00586129,n,9,changing the ground level to a smooth horizontal or gently sloping surface,
3714,00586268,n,9,the construction of roads,
3715,00586357,n,9,the construction of ships,
3716,00586441,n,9,the act or process of producing something; 'Shakespeare's production of poetry was enormous'; 'the production of white blood cells',
3717,00586701,n,9,(economics) manufacturing or mining or growing something (usually in large quantities) for sale; 'he introduced more efficient methods of production',
3718,00587087,n,9,too much production or more than expected,
3719,00587199,n,9,inadequate production or less than expected,
3720,00587304,n,9,production of a certain amount,
3721,00587431,n,9,the maximum production possible,
3722,00587517,n,9,activity contributing directly to the output of an organization,
3723,00587652,n,9,the production of animals or plants by inbreeding or hybridization,
3724,00587845,n,9,the production of malt beverages (as beer or ale) from malt and hops by grinding and boiling them and fermenting the result with yeast,
3725,00588033,n,9,(especially of domestic fowl) breeding to reveal differential sex characteristics at hatching,
3726,00588183,n,9,breeding cattle,
3727,00588260,n,9,breeding dogs,
3728,00588332,n,9,breeding horses,
3729,00588408,n,9,production of food by preparing the land to grow crops,
3730,00588610,n,9,the cultivation of bees on a commercial scale for the production of honey,
3731,00588753,n,9,the practice of cultivating the land or raising stock,
3734,00589348,n,9,the raising of plants or animals: 'the culture of oysters',
3735,00589496,n,9,the cultivation of cranberries,
3736,00589590,n,9,the cultivation of soil for raising crops,
3737,00589685,n,9,the business of a dairy,
3738,00589779,n,9,the cultivation of plants,
3739,00589929,n,9,tilling the land with a plow; 'he hired someone to do the plowing for him',
3740,00590069,n,9,cultivation of the land in order to raise crops,
3741,00590207,n,9,a technique of growing plants (without soil) in water containing dissolved nutrients,
3742,00590363,n,9,growing crops and feed and livestock all on the same farm,
3743,00590480,n,9,putting seeds in the ground to grow; 'the planting of corn is hard work',
3744,00590607,n,9,farming for the raising of livestock (particularly cattle),
3745,00590738,n,9,cultivation of crops in strips following the contours of the land to minimize erosion,
3746,00590884,n,9,farming that provides for the basic needs of the farmer without surpluses for marketing,
3748,00591217,n,9,working as a landscape gardner,
3749,00591327,n,9,the growing of vegetables or flowers for market,
3750,00591437,n,9,the cultivation of flowering plants,
3751,00591550,n,9,treatment of damaged or decaying trees,
3752,00591647,n,9,the activity of gather livestock together so that they can be counted or branded or sold,
3753,00591789,n,9,the season for gathering crops,
3754,00591907,n,9,the season for cutting and drying and storing grass as fodder,
3755,00592035,n,9,activity intended to produce rain,
3756,00592125,n,9,the act of extracting ores or coal etc from the earth,
3757,00592280,n,9,mining valuable minerals from a placer by washing or dredging,
3758,00592401,n,9,the mining of ore or coal from an open mine,
3759,00592521,n,9,the extraction of building stone or slate from an open surface quarry,
3760,00592646,n,9,the act of drilling a hole in the earth in the hope of producing petroleum,
3761,00592801,n,9,the organized action of making of goods and services for sale; 'American industry is making increased use of computers to control production',
3762,00593063,n,9,the development of industry on an extensive scale,
3763,00593220,n,9,the act that results in something coming to be; 'the devising of plans'; 'the fashioning of pots and pans'; 'the making of measurements',
3764,00593451,n,9,the making of maps and charts,
3765,00593550,n,9,the act of making something (a product) from raw materials,
3766,00593716,n,9,the fabrication of something in a particular shape,
3767,00593886,n,9,shaping metal by heating and hammering,
3768,00593978,n,9,the activity of making things out of metal in a skillful manner,
3769,00594112,n,9,the cutting of spiral grooves on the inside of the barrel of a firearm,
3770,00594247,n,9,the manufacture of sections of a building at the factory so they can be easily and rapidly assembled at the building site,
3771,00594429,n,9,the act of creating something by compounding or mixing raw materials,
3772,00594567,n,9,bonding thin sheets together,
3773,00594670,n,9,the act of applying veneer,
3774,00594752,n,9,the act of creating something by thinking,
3775,00594989,n,9,the act of working out the form of something (as by making a sketch or outline or plan); 'he contributed to the design of a new instrument',
