
1516,α02864,ἀείρω,v,----------,,,,/a.ěː.rɔː/,,0
1517,α02865,ἀείς,n,----------,,,,,,0
1518,α02866,ἀείσε,n,----------,,,,,,0
1519,α02867,ἀεισιτία,n,n-s---fn1l,ἀεισιτίας,,,,,0
1520,α02868,ἀείσιτος,a,aps---cn2-,ἀείσιτος ἀείσιτος ἀείσιτον,,,,,0
1521,α02869,ἀείσκωψ,n,----------,,,,,,0
1522,α02870,ἄεισμα,n,----------,,,,,,0
1523,α02871,ἀείστροφος,a,aps---cn2-,ἀείστροφος ἀείστροφος ἀείστροφον,,,,,0
1524,α02872,ἀείτας,n,n-s---mn1a,ἀείτου,,,,,0
1525,α02908,ἀελτελής,a,aps---cn5s,ἀελτελής ἀελτελής ἀελτελές,,,,,0
1526,α02873,ἀειφανής,a,aps---cn5s,ἀειφανής ἀειφανής ἀειφανές,,,,,0
1527,α02874,ἀειφεγγής,a,aps---cn5s,ἀειφεγγής ἀειφεγγής ἀειφεγγές,,,,,0
1528,α02875,ἀειφόρος,a,aps---cn2-,ἀειφόρος ἀειφόρος ἀειφόρον,,,,,0
1530,α02877,ἀειφυγία,n,n-s---fn1l,ἀειφυγίας,,,,,0
1532,α02879,ἀειφυλλία,n,n-s---fn1l,ἀειφυλλίας,,,,,0
1533,α02880,ἀείφυλλος,a,aps---cn2-,ἀείφυλλος ἀείφυλλος ἀείφυλλον,,,,,0
1534,α02881,ἀείχλωρος,a,aps---cn2-,ἀείχλωρος ἀείχλωρος ἀείχλωρον,,,,,0
1535,α02882,ἀειχρόνιος,a,aps---cn2-,ἀειχρόνιος ἀειχρόνιος ἀειχρόνιον,,,,,0
1536,α02883,ἀείχρυσον,n,n-s---nn2-,ἀειχρύσου,,,,,0
1537,α02884,ἀεκαζόμενος,a,aps---mn1-,ἀεκαζόμενος ἀεκαζομένη ἀεκαζόμενον,,,,,0
1538,α02885,ἀεκήλιος,a,aps---cn2-,ἀεκήλιος ἀεκήλιος ἀεκήλιον,,,,,0
1539,α02886,ἀέκητι,r,----------,,,,,,0
1541,α02889,ἀέκων,a,aps---mn4p,ἀέκων ἀέκουσα ἀέκον,,,,,0
1542,α02890,ἀέλικτος,a,aps---cn2-,ἀέλικτος ἀέλικτος ἀέλικτον,,,,,0
1543,α02891,ἀέλιοι,n,n-p---mn2-,ἀελίων,,,,,0
1544,α02892,ἀέλιος,n,n-s---mn2-,ἀελίου,,,,,0
1545,α02893,ἄελλα,n,----------,,,,,,0
1546,α02894,ἀελλαῖος,a,aps---mn1-,ἀελλαῖος ἀελλαῖα ἀελλαῖον,,aps---cn2-=ἀελλαῖος aps---cn2-=ἀελλαῖος aps---nn2-=ἀελλαῖον,,,0
1547,α02895,ἀελλήεις,a,aps---mn4i,ἀελλήεις ἀελλήεσσα ἀελλήεν,,,,,0
1548,α02902,ἀελλὴς,n,----------,,,,,,0
1549,α02896,ἀελλησιθύμοις,n,----------,,,,,,0
1550,α02897,ἀελλοδρόμας,a,----------,,,,,,0
1551,α02898,ἀέλλοθριξ,n,----------,,,,,,0
1552,α02899,ἀελλομάχος,a,aps---cn2-,ἀελλομάχος ἀελλομάχος ἀελλομάχον,,,,,0
1553,α02900,ἀέλλοπος,n,----------,,,,,,0
1554,α02901,ἀελλός,n,----------,,,,,,0
1555,,Ἀελλώ,n,n-s---fn3c,Ἀελλόος,,n-s---fn3c=Ἀελοῦς,,,0
1556,α02903,ἀελλώδης,a,aps---cn3s,ἀελλώδης ἀελλώδης ἀελλώ͂δες,,,,,0
1557,α02904,ἀελπής,a,aps---cn5s,ἀελπής ἀελπής ἀελπές,,,,,0
1558,α02905,ἀελπτέω,v,----------,,,,,,0
1559,α02906,ἀελπτία,n,n-s---fn1l,ἀελπτίας,,,,,0
1560,α02907,ἄελπτος,a,aps---cn2-,ἄελπτος ἄελπτος ἄελπτον,,,,,0
1561,α02909,ἄεμμα,n,----------,,,,,,0
1562,α02914,ἀεναής,a,aps---cn5s,ἀεναής ἀεναής ἀεναές,,,,,0
1563,α02915,ἀέναος,a,----------,,,,,,0
1564,α02916,ἀενάων,n,----------,,,,,,0
1565,α02917,ἀεξίβιος,a,aps---cn2-,ἀεξίβιος ἀεξίβιος ἀεξίβιον,,,,,0
1566,α02918,ἀεξίγυιος,a,aps---cn2-,ἀεξίγυιος ἀεξίγυιος ἀεξίγυιον,,,,,0
1567,α02919,ἀεξικέρως,a,----------,,,,,,0
