9
50868,@,36877,36839
50869,@,36878,36977
50870,%s,36878,36946
50871,@,36879,36839
50872,@,36880,36879
50873,@,36881,36879
50874,@,36882,36879
50875,@,36883,36879
50876,@,36884,36879
50877,@,36885,36879
50878,@,36887,36885
50879,@,36788,34885
50880,@,36890,36888
50881,@,36891,36882
50882,@,36892,36888
50883,@,36893,36882
50884,@,36894,36881
50885,@,36895,36882
50886,@,36896,36879
50887,@,36897,36881
50888,@,36899,36881
50889,@,36900,36882
50890,@,36901,36879
50891,@,36902,36879
50892,@,36903,36879
50893,@,36904,36879
50894,@,36905,36879
50895,@,36906,36882
50896,@,36907,36882
50897,@,36908,36879
50898,@,36909,36879
50899,@,36910,36882
50900,@,36911,36910
50901,@,36912,36910
50902,@,36913,36879
50903,@,36914,36881
50904,@,36915,36882
50905,@,36916,36897
50906,@,36918,36881
50907,@,36919,36882
50908,@,36920,36903
50909,@,36921,36879
50910,@,36922,36879
50911,@,36923,36921
50912,@,36924,36879
50913,@,36925,36924
50914,@,36926,36924
50915,@,36927,36882
50916,@,36928,36879
50917,@,36929,36928
50918,@,36930,36929
50919,@,36931,36928
50920,@,36932,36928
50921,@,36933,36932
50922,@,36934,36932
50923,@,36935,36928
50924,@,36937,36839
50925,@,36938,36839
50926,%s,36938,63263
50927,@,36939,36937
50928,@,36940,36946
50929,@,36941,36970
50930,@,36942,36955
50931,@,36943,36937
50932,%s,36943,36470
50933,@,36944,36937
50934,@,36945,36937
50935,@,36946,36937
50936,@,36947,36946
50937,@,36948,36946
50938,@,36949,36946
50939,@,36950,36946
50940,@,36951,36946
50941,@,36952,36946
50942,@,36954,36946
50943,@,36955,36937
50944,%s,36955,36467
50945,@,36956,36955
50946,%s,36956,35993
50947,@,36957,36955
50948,@,36958,36960
50949,@,36959,36937
50950,%s,36959,36465
50951,@,36960,36937
50952,@,36961,36960
50953,@,36962,36937
50954,@,36963,36839
50955,@,36964,36937
50956,@,36965,36937
50957,@,36966,36937
50958,@,36967,36937
50959,@,36968,36967
50960,@,36970,36967
50961,@,36971,36937
50962,@,36972,36967
50963,@,36973,36972
50964,@,36974,36967
50965,@,36975,36967
50966,@,36976,36967
50967,@,36977,36839
50968,@,36978,36977
50969,%s,36978,36465
50970,%s,36978,50796
50971,@,36979,36977
50972,%s,36979,36465
50973,@,36980,36977
50974,@,36981,36977
50975,%s,36981,36465
