,61601,84667,,,
1496900,42330,82807,,,
1496901,42330,90990,,,
1496902,42330,90730,,,
1496903,42330,91374,,,
1496904,42330,79213,,,
1496906,42330,84586,,,
1496907,42330,82154,,,
1496908,42330,88423,,,
1496909,42330,88421,,,
1496910,42330,89442,,,
1496911,42330,91614,,,
1496913,42330,84434,,,
1496914,42330,89683,,,
1496915,42330,89681,,,
1496916,42330,91345,,,
1496917,42330,85325,,,
1496918,42330,84426,,,
1496920,42330,78792,,,
1496921,42330,80833,,,
1496922,42330,80834,,,
1496923,42330,80835,,,
1496924,42330,82370,,,
1496925,42330,84033,,,
1496927,42330,84671,,,
1496928,42330,82494,,,
1496929,42330,78268,,,
1496930,42330,80824,,,
1496932,42330,80826,,,
1496933,42330,82744,,,
1496934,42330,81720,,,
1496936,42330,80822,,,
1496937,42330,85172,,,
1496938,42330,80818,,,
1496939,42330,81073,,,
1496940,42330,85679,,,
1496941,42330,92587,,,
1496943,42330,84899,,,
1496944,42330,84129,,,
1496945,42330,85281,,,
1496946,42330,89757,,,
1496947,42330,92703,,,
1496948,42330,92702,,,
1496950,42330,91418,,,
1496951,42330,87194,,,
1496952,42330,78229,,,
1496953,42330,84753,,,
1496954,42330,79503,,,
1496955,42330,79250,,,
1496957,42330,83984,,,
1496958,42330,82831,,,
1496959,42330,84875,,,
1496960,42330,84618,,,
1496961,42330,84485,,,
1496962,42330,84869,,,
1496964,61642,13471,,,
1496965,61642,13470,,,
1496966,61642,39640,,,
1496967,61642,41835,,,
1496968,61642,41318,,,
1496969,61642,13472,,,
1496971,61625,74226,,,
1496972,61625,74737,,,
1496973,61625,74736,,,
1496974,61625,71659,,,
1496975,61625,67048,,,
1496976,61625,73188,,,
1496978,61625,68059,,,
1496979,61625,66515,,,
1496980,61625,66514,,,
1496981,61625,77259,,,
1496982,61625,77243,,,
1496983,61625,77235,,,
1496985,61625,74666,,,
1496986,61625,73128,,,
1496987,61625,73127,,,
1496988,61625,76198,,,
1496989,61625,67492,,,
1496990,61625,71583,,,
1496992,61625,77209,,,
1496993,61625,75671,,,
1496994,61625,66964,,,
1496995,61625,67477,,,
1496996,61625,77717,,,
1496997,61625,77716,,,
1496999,61625,66959,,,
1497000,61625,67471,,,
1497001,61625,75150,,,
1497002,61625,67469,,,
1497003,61625,68491,,,
1497004,61625,74111,,,
1497006,61625,76650,,,
1497007,61625,68453,,,
1497008,61625,77667,,,
1497009,61625,73052,,,
1497010,61625,77146,,,
1497011,61625,77145,,,
1497013,61625,69453,,,
1497014,61625,67912,,,
1497015,61625,72008,,,
1497016,61625,72007,,,
1497017,61625,67910,,,
1497018,61625,69949,,,
1497020,61625,77111,,,
1497021,61625,66872,,,
1497022,61625,66871,,,
1497023,61625,69942,,,
1497024,61625,69941,,,
1497025,61625,69425,,,
1497027,61625,69419,,,
1497028,61625,66854,,,
1497029,61625,72955,,,
1497030,61625,70387,,,
1497031,61625,74475,,,
1497032,61625,78059,,,
1497034,61625,76521,,,
1497035,61625,74448,,,
1497036,61625,77006,,,
1497037,61625,69318,,,
1497039,61625,74948,,,
1497040,61625,67267,,,
1497041,61625,72383,,,
1497043,61625,72890,,,
1497044,61625,77490,,,
1497045,61625,72876,,,
1497046,61625,77482,,,
1497047,61625,77478,,,
1497048,61625,76452,,,
1497050,61625,77466,,,
1497051,61625,68244,,,
1497052,61625,73357,,,
1497053,61625,70793,,,
1497054,61625,67715,,,
1497055,61625,73858,,,
1497057,61625,67711,,,
1497058,61625,67710,,,
1497059,61625,67709,,,
1497060,61625,71290,,,
1497061,61625,71289,,,
1497062,61625,71288,,,
1497064,61625,66150,,,
1497065,61625,66660,,,
1497066,61625,66659,,,
1497067,61625,66651,,,
1497068,61625,70745,,,
1497069,61625,77400,,,
1497071,61625,66631,,,
1497072,61625,77892,,,
1497073,61625,76860,,,
1497074,61625,76858,,,
1497075,61625,69172,,,
1497076,61625,69155,,,
1497078,61625,67107,,,
1497079,61625,69154,,,
1497080,61625,67105,,,
1497081,61625,75295,,,
1497082,61625,67608,,,
1497083,61625,67091,,,
1497085,61625,67600,,,
1497086,61625,67599,,,
1497087,61625,76811,,,
1497088,61625,74762,,,
1497089,61625,76288,,,
1497090,61625,74752,,,
1497092,61627,58165,,,
1497093,61627,15089,,,
1497094,61627,84651,,,
1497095,61627,58026,,,
1497096,61627,84645,,,
1497097,61627,57922,,,
1497099,61628,73638,,,
1497100,61628,67496,,,
1497101,61628,67494,,,
1497102,61628,77734,,,
1497103,61628,77733,,,
1497104,61628,67492,,,
1497106,61628,69537,,,
1497107,61628,77722,,,
1497108,61628,77718,,,
1497109,61628,77715,,,
1497110,61628,75671,,,
1497111,61628,67477,,,
1497113,61628,77716,,,
1497114,61628,75667,,,
1497115,61628,75666,,,
1497116,61628,73247,,,
1497117,61628,67471,,,
1497118,61628,75661,,,
1497120,61628,75660,,,
1497121,61628,71559,,,
1497122,61628,77699,,,
1497123,61628,73602,,,
1497124,61628,77691,,,
1497125,61628,71547,,,
1497127,61628,69483,,,
1497128,61628,77671,,,
1497129,61628,71204,,,
1497130,61628,77669,,,
1497131,61628,77667,,,
1497132,61628,71203,,,
1497134,61628,73566,,,
1497135,61628,67419,,,
1497136,61628,73558,,,
1497137,61628,69461,,,
1497138,61628,77651,,,
1497139,61628,73551,,,
1497141,61628,69450,,,
1497142,61628,69440,,,
1497143,61628,73530,,,
1497144,61628,77619,,,
1497146,61628,69419,,,
1497147,61628,69415,,,
1497148,61628,77587,,,
1497150,61628,67328,,,
1497151,61628,77564,,,
1497152,61628,77562,,,
1497153,61628,73458,,,
1497154,61628,75507,,,
1497155,61628,73457,,,
1497157,61628,73449,,,
1497158,61628,77539,,,
1497159,61628,75488,,,
1497160,61628,73436,,,
1497161,61628,77533,,,
1497162,61628,73435,,,
1497164,61628,75476,,,
1497165,61628,71366,,,
1497166,61628,69318,,,
1497167,61628,71365,,,
1497168,61628,69316,,,
1497169,61628,67267,,,
1497171,61628,77497,,,
1497172,61628,77496,,,
1497173,61628,75443,,,
1497174,61628,75440,,,
1497175,61628,69293,,,
1497176,61628,77482,,,
1497178,61628,77479,,,
1497179,61628,69284,,,
1497180,61628,71327,,,
1497181,61628,77470,,,
1497182,61628,77468,,,
1497183,61628,69276,,,
1497185,61628,77466,,,
1497186,61628,75412,,,
1497187,61628,77460,,,
1497188,61628,69262,,,
1497189,61628,77452,,,
1497190,61628,69261,,,
1497192,61628,69249,,,
1497193,61628,71290,,,
1497194,61628,71289,,,
1497195,61628,71288,,,
1497196,61628,69236,,,
1497197,61628,73332,,,
1497199,61628,73328,,,
1497200,61628,73324,,,
1497201,61628,69226,,,
1497202,61628,77416,,,
1497203,61628,71266,,,
1497204,61628,73306,,,
1497206,61628,77397,,,
1497207,61628,71253,,,
1497208,61628,77390,,,
1497209,61628,73286,,,
1497210,61628,67148,,,
1497211,61628,73287,,,
1497213,61628,69193,,,
1497214,61628,75336,,,
1497215,61628,71239,,,
1497216,61628,71238,,,
1497217,61628,73283,,,
1497218,61628,73282,,,
1497220,61628,69183,,,
1497221,61628,77374,,,
1497222,61628,71228,,,
1497223,61628,71226,,,
1497224,61628,73273,,,
1497225,61628,69175,,,
1497227,61628,69169,,,
1497228,61628,71217,,,
1497229,61628,75308,,,
1497230,61628,75311,,,
1497231,61628,69166,,,
1497232,61628,75309,,,
1497234,61628,75307,,,
1497235,61628,75306,,,
1497236,61628,73257,,,
1497237,61628,73256,,,
1497238,61628,73255,,,
1497239,61628,73254,,,
1497241,61628,69155,,,
1497242,61628,67107,,,
1497243,61628,69154,,,
1497244,61628,67105,,,
1497245,61628,73248,,,
1497246,61628,75295,,,
1497248,61628,73236,,,
1497249,61628,69147,,,
1497250,61628,73243,,,
1497251,61628,73242,,,
1497253,61628,73239,,,
1497254,61628,67095,,,
1497255,61628,73237,,,
1497257,61628,73235,,,
1497258,61628,67091,,,
1497259,61628,69136,,,
1497260,61628,67088,,,
1497261,61628,73223,,,
1497262,61628,71181,,,
1497264,61628,71179,,,
1497265,61628,67081,,,
1497266,61628,67080,,,
1497267,61628,75272,,,
1497268,61628,75271,,,
1497269,61628,69125,,,
1497271,61628,77307,,,
1497272,61628,77306,,,
1497273,61628,73205,,,
1497274,61628,69108,,,
1497275,61628,71155,,,
1497276,61628,73199,,,
1497278,61628,77283,,,
1497279,61628,71141,,,
1497280,61628,73188,,,
1497281,61628,73187,,,
1497282,61628,73184,,,
1497283,61628,75232,,,
1497285,61628,71131,,,
1497286,61628,75224,,,
1497287,61628,71124,,,
1497288,61628,73166,,,
1497289,61628,77259,,,
1497290,61628,73157,,,
1497292,61628,75198,,,
1497293,61628,73148,,,
1497294,61628,77243,,,
1497295,61628,73143,,,
1497296,61628,75185,,,
1497297,61628,75182,,,
1497299,61628,77229,,,
1497300,61628,77219,,,
1497301,61628,77223,,,
1497302,61628,73128,,,
1497303,61628,73127,,,
1497304,61628,77222,,,
1497306,61628,77213,,,
1497307,61628,75171,,,
1497308,61628,75170,,,
1497309,61628,71073,,,
1497310,61628,71072,,,
1497311,61628,69023,,,
1497313,61628,71068,,,
1497314,61628,76907,,,
1497315,61628,68711,,,
1497316,61628,66663,,,
1497317,61628,66660,,,
1497318,61628,66659,,,
1497320,61628,72800,,,
1497321,61628,72793,,,
1497322,61628,74844,,,
1497323,61628,66651,,,
1497324,61628,74842,,,
1497325,61628,70745,,,
1497327,61628,70739,,,
1497328,61628,74831,,,
1497329,61628,76879,,,
1497330,61628,74829,,,
1497331,61628,74828,,,
1497332,61628,74826,,,
1497334,61628,74823,,,
1497335,61628,68677,,,
1497336,61628,70721,,,
1497337,61628,70720,,,
1497338,61628,70717,,,
1497339,61628,68668,,,
1497341,61628,76860,,,
1497342,61628,76858,,,
1497343,61628,68665,,,
1497344,61628,68661,,,
1497345,61628,74804,,,
1497346,61628,76849,,,
1497348,61628,66601,,,
1497349,61628,76839,,,
1497350,61628,72742,,,
1497351,61628,70692,,,
1497352,61628,72736,,,
1497353,61628,74783,,,
1497355,61628,68636,,,
1497356,61628,68635,,,
1497357,61628,68633,,,
1497358,61628,66581,,,
1497360,61628,76811,,,
1497361,61628,74762,,,
1497362,61628,70664,,,
1497364,61628,74756,,,
1497365,61628,74753,,,
1497366,61628,74752,,,
1497367,61628,74750,,,
1497368,61628,68604,,,
1497369,61628,66548,,,
1497371,61628,66546,,,
1497372,61628,66545,,,
1497373,61628,68587,,,
1497374,61628,68586,,,
1497375,61628,66536,,,
1497376,61628,68583,,,
1497378,61628,68572,,,
1497379,61628,66520,,,
1497380,61628,66519,,,
1497381,61628,72662,,,
1497382,61628,66515,,,
1497383,61628,66514,,,
1497385,61628,72648,,,
1497386,61628,76743,,,
1497387,61628,70596,,,
1497388,61628,76738,,,
1497389,61628,72642,,,
1497390,61628,68537,,,
1497392,61628,72631,,,
1497393,61628,72630,,,
1497394,61628,68531,,,
1497395,61628,70576,,,
1497396,61628,70575,,,
1497397,61628,74666,,,
1497399,61628,68510,,,
1497400,61628,76702,,,
1497401,61628,68509,,,
1497402,61628,66460,,,
1497403,61628,76694,,,
1497404,61628,72597,,,
1497406,61628,66446,,,
1497407,61628,68491,,,
1497408,61628,72585,,,
1497409,61628,68488,,,
1497410,61628,70535,,,
1497411,61628,68485,,,
1497413,61628,68481,,,
1497414,61628,70529,,,
1497415,61628,70527,,,
1497416,61628,76664,,,
1497417,61628,76663,,,
1497418,61628,66415,,,
1497420,61628,70506,,,
1497421,61628,76648,,,
1497422,61628,68453,,,
1497423,61628,70496,,,
1497424,61628,70495,,,
1497425,61628,70494,,,
1497427,61628,66393,,,
1497428,61628,68438,,,
1497429,61628,76630,,,
1497430,61628,76627,,,
1497431,61628,70482,,,
1497432,61628,76625,,,
1497434,61628,68423,,,
1497435,61628,76614,,,
1497436,61628,76613,,,
1497437,61628,76609,,,
1497438,61628,66361,,,
1497439,61628,66358,,,
1497441,61628,68398,,,
1497442,61628,68397,,,
1497443,61628,72475,,,
1497444,61628,76571,,,
1497445,61628,66326,,,
1497446,61628,66324,,,
1497448,61628,66319,,,
1497449,61628,76558,,,
1497450,61628,66307,,,
1497451,61628,76531,,,
1497452,61628,76529,,,
1497453,61628,74475,,,
1497455,61628,76521,,,
1497456,61628,76517,,,
1497457,61628,66271,,,
1497458,61628,76508,,,
1497459,61628,76506,,,
1497460,61628,76505,,,
1497462,61628,76497,,,
1497463,61628,68304,,,
1497464,61628,68303,,,
1497465,61628,77889,,,
1497467,61628,72383,,,
1497468,61628,70326,,,
1497469,61628,72375,,,
1497471,61628,75774,,,
1497472,61628,73725,,,
1497473,61628,71673,,,
1497474,61628,77808,,,
1497475,61628,77805,,,
1497476,61628,71659,,,
1497478,61628,75749,,,
1497479,61628,77796,,,
1497480,61628,75745,,,
1497481,61628,75746,,,
1497482,61628,69601,,,
1497483,61628,75744,,,
1497485,61628,75739,,,
1497486,61628,75738,,,
1497487,61628,75737,,,
1497488,61628,75733,,,
1497489,61628,75732,,,
1497490,61628,75728,,,
1497492,61628,75725,,,
1497493,61628,75722,,,
1497494,61628,67528,,,
1497495,61628,75720,,,
1497496,61628,67523,,,
1497497,61628,75713,,,
1497499,61628,75711,,,
1497500,61628,73662,,,
1497501,61628,75709,,,
1497502,61628,73658,,,
1497503,61628,73654,,,
1497504,61628,66229,,,
1497506,61628,70325,,,
1497507,61628,70316,,,
1497508,61628,74406,,,
1497509,61628,76454,,,
1497510,61628,68258,,,
1497511,61628,66201,,,
1497513,61628,70292,,,
1497514,61628,76435,,,
1497515,61628,66190,,,
1497516,61628,74375,,,
1497517,61628,72326,,,
1497518,61628,74373,,,
1497520,61628,72310,,,
1497521,61628,68206,,,
1497522,61628,76397,,,
1497523,61628,68204,,,
1497524,61628,76394,,,
1497525,61628,76393,,,
1497527,61628,66150,,,
1497528,61628,72289,,,
1497529,61628,76385,,,
1497530,61628,74337,,,
1497531,61628,76380,,,
1497532,61628,72281,,,
1497534,61628,76375,,,
1497535,61628,72278,,,
1497536,61628,76373,,,
1497537,61628,70227,,,
1497538,61628,76370,,,
1497539,61628,74319,,,
1497541,61628,66114,,,
1497542,61628,66113,,,
1497543,61628,72251,,,
1497544,61628,74298,,,
1497545,61628,76336,,,
1497546,61628,76329,,,
1497548,61628,68129,,,
1497549,61628,70170,,,
1497550,61628,76314,,,
1497551,61628,76308,,,
1497552,61628,70162,,,
1497553,61628,76306,,,
1497555,61628,76304,,,
1497556,61628,66063,,,
1497557,61628,66060,,,
1497558,61628,76288,,,
1497559,61628,72186,,,
1497560,61628,68086,,,
1497562,61628,72163,,,
1497563,61628,72162,,,
1497564,61628,76241,,,
1497565,61628,76233,,,
1497566,61628,74182,,,
1497567,61628,76229,,,
1497569,61628,68031,,,
1497570,61628,68026,,,
1497571,61628,74150,,,
1497572,61628,76198,,,
1497574,61628,76192,,,
1497575,61628,76189,,,
1497576,61628,70045,,,
1497578,61628,74141,,,
1497579,61628,74129,,,
1497580,61628,67981,,,
1497581,61628,72079,,,
1497582,61628,76173,,,
1497583,61628,76172,,,
1497585,61628,67979,,,
1497586,61628,76168,,,
1497587,61628,76163,,,
1497588,61628,76161,,,
1497589,61628,67965,,,
1497590,61628,74111,,,
1497592,61628,76157,,,
1497593,61628,76155,,,
1497594,61628,70006,,,
1497595,61628,67956,,,
1497596,61628,69995,,,
1497597,61628,69994,,,
1497599,61628,67942,,,
1497600,61628,76133,,,
1497601,61628,67939,,,
1497602,61628,74080,,,
1497603,61628,76129,,,
1497604,61628,72032,,,
1497606,61628,76102,,,
1497607,61628,67912,,,
1497608,61628,72008,,,
1497609,61628,72007,,,
1497610,61628,67910,,,
1497611,61628,78147,,,
1497613,61628,69949,,,
1497614,61628,76089,,,
1497615,61628,76087,,,
1497616,61628,69942,,,
1497617,61628,69941,,,
1497618,61628,76083,,,
1497620,61628,76081,,,
1497621,61628,76080,,,
1497622,61628,76078,,,
1497623,61628,76074,,,
1497624,61628,78121,,,
1497625,61628,76072,,,
1497627,61628,76069,,,
1497628,61628,76068,,,
1497629,61628,76065,,,
1497630,61628,69918,,,
1497631,61628,76050,,,
1497632,61628,73999,,,
1497634,61628,67851,,,
1497635,61628,76042,,,
1497636,61628,67849,,,
1497637,61628,76040,,,
1497638,61628,73981,,,
1497639,61628,73726,,,
1497641,61628,78068,,,
1497642,61628,67824,,,
1497643,61628,78058,,,
1497644,61628,78059,,,
1497645,61628,67818,,,
1497646,61628,78057,,,
1497648,61628,67810,,,
1497649,61628,73954,,,
1497650,61628,73951,,,
1497651,61628,78047,,,
1497652,61628,78046,,,
1497653,61628,75996,,,
1497655,61628,78034,,,
1497656,61628,75983,,,
1497657,61628,71887,,,
1497658,61628,78030,,,
1497659,61628,71883,,,
1497660,61628,78025,,,
1497662,61628,71878,,,
1497663,61628,67781,,,
1497664,61628,69813,,,
1497665,61628,75954,,,
1497666,61628,75953,,,
1497667,61628,71855,,,
1497669,61628,75949,,,
1497670,61628,69802,,,
1497671,61628,69803,,,
1497672,61628,75946,,,
1497673,61628,69795,,,
1497674,61628,77982,,,
1497676,61628,73878,,,
1497677,61628,75925,,,
1497678,61628,73877,,,
1497679,61628,77971,,,
1497681,61628,75921,,,
1497682,61628,75920,,,
1497683,61628,77966,,,
1497685,61628,75910,,,
1497686,61628,75909,,,
1497687,61628,77962,,,
1497688,61628,71817,,,
1497689,61628,75912,,,
1497690,61628,75908,,,
1497692,61628,73859,,,
1497693,61628,73858,,,
1497694,61628,67715,,,
1497695,61628,77954,,,
1497696,61628,67713,,,
1497697,61628,67711,,,
1497699,61628,67709,,,
1497700,61628,69754,,,
1497701,61628,75893,,,
1497702,61628,69744,,,
1497703,61628,67698,,,
1497704,61628,75888,,,
1497706,61628,69743,,,
1497707,61628,69741,,,
1497708,61628,77930,,,
1497709,61628,77925,,,
1497710,61628,75876,,,
1497711,61628,69731,,,
1497713,61628,73824,,,
1497714,61628,77910,,,
1497715,61628,77907,,,
1497716,61628,77906,,,
1497717,61628,77904,,,
1497718,61628,71754,,,
1497720,61628,77212,,,
1497721,61628,75163,,,
1497722,61628,77209,,,
1497723,61628,75160,,,
1497724,61628,71063,,,
1497725,61628,71061,,,
1497727,61628,66962,,,
1497728,61628,71056,,,
1497729,61628,66959,,,
1497730,61628,75150,,,
1497731,61628,75148,,,
1497732,61628,77194,,,
1497734,61628,77215,,,
1497735,61628,71042,,,
1497736,61628,77174,,,
1497737,61628,73077,,,
1497738,61628,66932,,,
1497739,61628,68976,,,
1497741,61628,68974,,,
1497742,61628,66909,,,
1497743,61628,68956,,,
1497744,61628,73052,,,
1497745,61628,77145,,,
1497746,61628,70969,,,
1497748,61628,66873,,,
1497749,61628,66872,,,
1497750,61628,66871,,,
1497751,61628,70962,,,
1497752,61628,70961,,,
1497753,61628,68910,,,
1497755,61628,73003,,,
1497756,61628,75048,,,
1497757,61628,66854,,,
1497758,61628,75044,,,
1497759,61628,70947,,,
1497760,61628,72994,,,
1497762,61628,75039,,,
1497763,61628,77086,,,
1497764,61628,75037,,,
1497765,61628,72981,,,
1497766,61628,70938,,,
1497767,61628,72982,,,
1497769,61628,70935,,,
1497770,61628,66837,,,
1497771,61628,68885,,,
1497772,61628,66836,,,
1497773,61628,77073,,,
1497774,61628,77068,,,
1497776,61628,68874,,,
1497777,61628,77064,,,
1497778,61628,72967,,,
1497779,61628,77060,,,
1497780,61628,77061,,,
1497781,61628,68868,,,
1497783,61628,75006,,,
1497784,61628,70905,,,
1497785,61628,72952,,,
1497786,61628,72955,,,
1497788,61628,66808,,,
1497789,61628,75000,,,
1497790,61628,68855,,,
1497792,61628,68833,,,
1497793,61628,72926,,,
1497794,61628,66770,,,
1497795,61628,77006,,,
1497796,61628,72905,,,
1497797,61628,70852,,,
1497799,61628,74940,,,
1497800,61628,72890,,,
1497801,61628,66745,,,
1497802,61628,66738,,,
1497803,61628,68780,,,
1497804,61628,72876,,,
1497806,61628,76952,,,
1497807,61628,74903,,,
1497808,61628,74899,,,
1497809,61628,74898,,,
1497810,61628,68753,,,
1497811,61628,76935,,,
1497813,61628,70781,,,
1497814,61628,68731,,,
1497815,61628,74873,,,
1497816,61628,74872,,,
1497817,61628,68724,,,
1497818,61628,68723,,,
1497820,61628,66669,,,
1497821,61628,69703,,,
1497822,61628,75847,,,
1497823,61628,75840,,,
1497824,61628,75841,,,
1497825,61628,69700,,,
1497827,61628,75839,,,
1497828,61628,69697,,,
1497829,61628,73792,,,
1497830,61628,73791,,,
1497831,61628,75837,,,
1497832,61628,75834,,,
1497834,61628,67631,,,
1497835,61628,75821,,,
1497836,61628,75818,,,
1497837,61628,75814,,,
1497838,61628,73768,,,
1497839,61628,75815,,,
1497841,61628,75809,,,
1497842,61628,73763,,,
1497843,61628,73762,,,
1497844,61628,71713,,,
1497845,61628,75808,,,
1497846,61628,77853,,,
1497848,61628,77849,,,
1497849,61628,67608,,,
1497850,61628,73751,,,
1497851,61628,77843,,,
1497852,61628,67600,,,
1497853,61628,67599,,,
1497855,61628,77837,,,
1497856,61628,73740,,,
1497857,61628,77833,,,
1497858,61628,75785,,,
1497859,61628,73732,,,
1497860,61628,73730,,,
1497862,61628,73728,,,
1497863,61629,19514,,,
1497864,61629,84729,,,
1497865,61629,81713,,,
1497866,61629,81712,,,
1497867,61629,81711,,,
1497869,61629,51975,,,
1497870,61629,51974,,,
1497871,61622,84645,,,
1497872,61622,84651,,,
1497873,61626,84645,,,
1497874,61626,84658,,,
1497876,61637,92145,,,
1497877,61637,13039,,,
1497878,61637,13038,,,
1497879,61637,20584,,,
1497880,61637,22244,,,
1497881,61637,76260,,,
1497883,61637,84953,,,
1497884,61637,70611,,,
1497885,61637,99394,,,
1497886,61637,99391,,,
1497887,61637,90045,,,
1497888,61637,99390,,,
1497890,61637,99388,,,
1497891,61637,99387,,,
1497892,61637,99386,,,
1497893,61637,99385,,,
1497895,61637,99383,,,
1497896,61637,26542,,,
1497897,61637,82596,,,
1497899,61637,91274,,,
1497900,61637,91272,,,
1497901,61637,100485,,,
1497902,61639,44285,,,
1497903,61639,33911,,,
1497904,61639,22773,,,
1497906,61639,64243,,,
1497907,61639,33394,,,
1497908,61639,27250,,,
1497909,61639,31217,,,
1497910,61639,18412,,,
1497911,61639,101867,,,
1497913,61639,31327,,,
1497914,61639,24541,,,
1497915,61639,36828,,,
1497916,61639,33497,,,
1497917,61639,2007,,,
1497918,61639,26711,,,
1497920,61639,59474,,,
1497921,61639,334,,,
1497922,61639,2380,,,
1497923,61639,45132,,,
1497924,61639,39499,,,
1497925,61639,5960,,,
1497927,61639,36164,,,
1497928,61639,1345,,,
1497929,61639,22850,,,
1497930,61639,11841,,,
1497931,61639,1983,,,
1497932,61639,11583,,,
1497934,61639,62771,,,
1497935,61639,36141,,,
1497936,61639,29741,,,
1497937,61639,65067,,,
1497938,61639,33447,,,
1497939,61639,47650,,,
1497941,61639,45710,,,
1497942,61639,22798,,,
1497943,61639,142,,,
1497944,61639,59018,,,
1497945,61639,31236,,,
1497946,61639,1538,,,
1497948,61640,71659,,,
1497949,61640,73188,,,
1497950,61640,73187,,,
1497951,61640,66515,,,
1497952,61640,66514,,,
1497953,61640,77259,,,
1497955,61640,74666,,,
1497956,61640,73128,,,
1497957,61640,73127,,,
1497958,61640,76198,,,
1497959,61640,67492,,,
1497960,61640,76190,,,
1497962,61640,75671,,,
1497963,61640,66964,,,
1497964,61640,67477,,,
1497965,61640,77717,,,
1497966,61640,77716,,,
1497967,61640,75667,,,
1497969,61640,67471,,,
1497970,61640,75150,,,
1497971,61640,67469,,,
1497972,61640,68491,,,
1497973,61640,74111,,,
1497974,61640,66932,,,
1497976,61640,68453,,,
1497977,61640,77667,,,
1497978,61640,73052,,,
1497979,61640,77145,,,
1497980,61640,70482,,,
1497981,61640,69453,,,
1497983,61640,72008,,,
1497984,61640,72007,,,
1497985,61640,67910,,,
1497986,61640,69949,,,
1497987,61640,66873,,,
1497988,61640,77111,,,
1497990,61640,66871,,,
1497991,61640,69942,,,
1497992,61640,69941,,,
1497993,61640,69425,,,
1497994,61640,76081,,,
1497995,61640,69419,,,
1497997,61640,72955,,,
1497998,61640,74475,,,
1497999,61640,78059,,,
1498000,61640,78058,,,
1498002,61640,77006,,,
1498003,61640,69318,,,
1498004,61640,69316,,,
1498006,61640,67267,,,
1498007,61640,72383,,,
1498008,61640,74940,,,
1498009,61640,72890,,,
1498010,61640,72876,,,
1498011,61640,77482,,,
1498013,61640,77466,,,
1498014,61640,67715,,,
1498015,61640,73858,,,
1498016,61640,67713,,,
1498017,61640,67711,,,
1498018,61640,67710,,,
1498020,61640,71290,,,
1498021,61640,71289,,,
1498022,61640,71288,,,
1498023,61640,66150,,,
1498024,61640,66651,,,
1498025,61640,70745,,,
1498027,61640,74319,,,
1498028,61640,76860,,,
1498029,61640,76858,,,
1498030,61640,69172,,,
1498031,61640,69155,,,
1498032,61640,70692,,,
1498034,61640,69154,,,
1498035,61640,67105,,,
1498036,61640,75295,,,
1498037,61640,67608,,,
1498038,61640,67091,,,
1498039,61640,67088,,,
1498041,61640,67599,,,
1498042,61640,76811,,,
1498043,61640,74762,,,
1498044,61640,76288,,,
1498045,61640,74752,,,
1498046,61693,88721,,,
1498048,42334,82807,,,
1498049,42334,90990,,,
1498050,42334,90730,,,
1498051,42334,88423,,,
1498052,42334,89442,,,
1498053,42334,78549,,,
1498055,42334,87625,,,
1498056,42334,78792,,,
1498057,42334,82494,,,
1498058,42334,84030,,,
1498059,42334,81073,,,
1498060,42334,85679,,,
1498062,42334,84518,,,
1498063,42334,84129,,,
1498064,42334,80669,,,
1498065,42334,89757,,,
1498066,42334,91418,,,
1498067,42334,87194,,,
1498069,42334,79503,,,
1498070,42334,79479,,,
1498071,42334,84485,,,
1498072,61646,82398,,,
