4971,@,54950,52139
74972,@,54951,49949
74973,%m,54951,54952
74974,@,54952,49950
74975,%m,54952,54953
74976,%m,54952,54954
74977,%m,54952,54955
74978,%m,54952,54956
74979,%m,54952,54957
74980,@,54953,56413
74981,@,54954,54953
74982,%p,54954,35947
74983,@,54955,54953
74984,%p,54955,35946
74985,@,54956,54953
74986,@,54957,54953
74987,@,54958,56413
74988,%p,54958,35945
74989,@,54959,49248
74990,%m,54959,54960
74991,@,54960,49255
74992,%m,54960,54961
74993,%m,54960,54963
74994,%m,54960,54964
74995,%m,54960,54965
74996,%m,54960,54966
74997,%m,54960,54967
74998,%s,54961,54962
74999,@,54962,65090
75000,@,54963,54961
75001,@,54964,54961
75002,@,54965,54961
75003,@,54966,54961
75004,@,54967,54961
75005,@,54968,49159
75006,%m,54968,54970
75007,%m,54968,54984
75008,%m,54968,54992
75009,%m,54968,55006
75010,%m,54968,55042
75011,%m,54968,55073
75012,%m,54968,55100
75013,%m,54968,55119
75014,%m,54968,55289
75015,%m,54968,55296
75016,%m,54968,55300
75017,%m,54968,55307
75018,%m,54968,55379
75019,%m,54968,55481
75020,@,54969,49159
75021,@,54970,49247
75022,%m,54970,54971
75023,%m,54970,54977
75024,%m,54970,54981
75025,@,54971,49254
75026,%m,54971,54972
75027,@,54972,52139
75028,@,54973,54972
75029,@,54974,54972
75030,@,54975,54972
75031,@,54976,54972
75032,@,54977,49950
75033,%m,54977,54978
75034,@,54978,52139
75035,@,54979,54978
75036,@,54980,54978
75037,@,54981,49950
75038,%m,54981,54982
75039,%m,54981,54983
75040,@,54982,54978
75041,@,54983,54978
75042,@,54984,49247
75043,%m,54984,54985
75044,%m,54984,54988
75045,%m,54984,54990
75046,@,54985,49254
75047,%m,54985,54986
75048,@,54986,52139
75049,@,54987,54986
75050,@,54988,49254
75051,%m,54988,54989
75052,@,54990,49254
75053,%m,54937,54940
75054,@,54992,49247
75055,%m,54992,54993
75056,%m,54992,54994
75057,%m,54992,54997
75058,%m,54992,55001
75059,%m,54992,55003
75060,@,54993,56393
75061,@,54994,49254
75062,@,54995,56387
75063,@,54996,54992
75064,@,54997,49254
75065,%m,54997,54998
75066,@,54998,56397
75067,@,54999,54998
75068,@,55000,54998
75069,@,55001,49254
75070,%m,55001,55002
75071,@,55002,56413
75072,@,55003,49254
75073,%m,55003,55004
75074,@,55004,56396
75075,@,55005,51919
75076,@,55006,49949
75077,%m,55006,55007
75078,%m,55006,55009
75079,%m,55006,55012
75080,%m,55006,55020
75081,%m,55006,55024
75082,%m,55006,55026
75083,%m,55006,55028
75084,%m,55006,55032
75085,%m,55006,55034
75086,%m,55006,55037
75087,%m,55006,55039
75088,@,55007,49950
75089,%m,55007,55008
75090,@,55008,52139
75091,%p,55008,36391
75092,@,55009,49950
75093,%m,55009,55010
75094,%m,55009,55011
75095,@,55010,52139
75096,@,55011,52139
75097,@,55012,49950
75098,@,55013,52139
75099,@,55014,55013
75100,@,55015,55013
75101,@,55016,55013
75102,@,55017,49249
75103,%m,55017,55018
75104,%m,55017,55019
75105,@,55018,56403
75106,@,55019,56396
75107,@,55020,49950
75108,%m,55020,55021
75109,%m,55020,55022
75110,%m,55020,55023
75111,@,55021,52139
75112,@,55022,52139
75113,@,55023,52139
75114,@,55024,49950
75115,%m,55024,55025
75116,@,55026,49950
75117,%m,55026,55027
75118,@,55027,52139
75119,@,55028,49950
75120,%m,55028,55029
75121,%m,55028,55030
75122,%m,55028,55031
75123,@,55029,52139
75124,@,55030,52139
75125,@,55031,52139
75126,@,55032,49950
75127,%m,55032,55033
75128,@,55033,52139
75129,@,55034,49950
75130,%m,55034,55035
75131,%m,55034,55036
75132,@,55035,52139
75133,@,55036,52139
75134,%m,55037,55038
75135,@,55038,52139
75136,@,55039,49950
75137,%m,55039,55040
75138,@,55040,52139
75139,@,55041,55040
75140,%p,55041,36396
75141,@,55042,49242
75142,%m,55042,55043
75143,%m,55042,55045
75144,%m,55042,55049
75145,%m,55042,55051
75146,%m,55042,55053
75147,%m,55042,55056
75148,%m,55042,55058
75149,@,55043,49249
75150,%m,55043,55044
75151,%m,55043,55046
75152,@,55045,56387
75153,@,54991,56387
75154,@,55048,64150
75155,@,55049,49249
75156,%m,55049,55050
75157,@,55050,56387
75158,@,55051,49249
75159,%m,55051,55052
75160,@,55052,55045
75161,@,55053,49249
75162,%m,55053,55055
75163,@,55054,56387
75164,@,55055,55054
75165,@,55056,49249
75166,%m,55056,55057
75167,@,55057,56387
75168,@,55058,49249
75169,%m,55058,55059
75170,@,55059,56387
75171,@,55060,55059
75172,@,55061,55059
75173,@,55062,55059
75174,@,55063,55059
75175,@,55064,55059
75176,%p,55064,35735
75177,%p,55064,55065
75178,@,55065,56452
75179,@,55066,55059
75180,@,55068,55059
75181,@,55069,55059
75182,@,55070,55059
75183,@,55071,55059
75184,@,55072,55059
75185,@,55073,49247
75186,%m,55073,55074
75187,%m,55073,55075
75188,%m,55073,55077
75189,%m,55073,55079
75190,%m,55073,55082
75191,%m,55073,55084
75192,%m,55073,55086
75193,%m,55073,55088
75194,%m,55073,55089
75195,%m,55073,55091
75196,%m,55073,55093
75197,%m,55073,55095
75198,@,55074,56393
75199,@,55075,49254
75200,%m,55075,55076
75201,@,55076,52139
75202,@,55077,49254
75203,%m,55077,55078
75204,@,55078,49602
75205,@,55079,49254
75206,%m,55079,55080
75207,@,55080,56427
75208,@,55081,55080
75209,@,55082,49254
75210,%m,55082,55083
75211,@,55083,49602
75212,@,55084,49254
75213,%m,55084,55085
75214,@,55085,56413
75215,@,55086,49254
75216,@,55087,56305
75217,@,55088,49254
75218,%m,55088,55090
75219,@,55089,56305
75220,@,55090,55089
75221,@,55091,49254
75222,%m,55091,55092
75223,@,55092,56305
75224,@,55093,49254
75225,%m,55093,55094
75226,@,55094,49602
75227,@,55095,49254
75228,%m,55095,55096
75229,@,55096,55089
75230,@,55097,49254
75231,%m,55097,55098
75232,%m,55097,55099
75233,@,55098,49602
75234,@,55100,49247
75235,%m,55100,55101
75236,%m,55100,55104
75237,%m,55100,55106
75238,%m,55100,55108
75239,%m,55100,55112
75240,%m,55100,55117
75241,@,55101,49254
75242,%m,55101,55102
75243,@,55102,52139
75244,@,55103,55102
75245,@,55104,49254
75246,%m,55104,55105
75247,@,55105,52139
75248,@,55106,49254
75249,%m,55106,55107
75250,@,55107,56413
75251,@,55108,49254
75252,%m,55108,55110
75253,@,55047,55044
75254,@,55111,55109
75255,@,55112,49254
75256,%m,55112,55113
75257,@,55113,49602
75258,@,55114,55113
75259,@,55115,55113
75260,@,55116,55113
75261,@,55117,49254
75262,@,55118,52139
75263,@,55119,49247
75264,%m,55119,55120
75265,%m,55119,55122
75266,%m,55119,55127
75267,%m,55119,55133
75268,%m,55119,55135
75269,%m,55119,55139
75270,%m,55119,55144
75271,%m,55119,55146
75272,%m,55119,55148
75273,%m,55119,55152
75274,%m,55119,55154
75275,%m,55119,55156
75276,%m,55119,55158
75277,%m,55119,55160
75278,%m,55119,55162
75279,%m,55119,55165
75280,%m,55119,55172
75281,%m,55119,55178
75282,%m,55119,55181
75283,%m,55119,55183
75284,%m,55119,55185
75285,%m,55119,55189
75286,%m,55119,55190
75287,%m,55119,55195
75288,%m,55119,55198
75289,%m,55119,55200
75290,%m,55119,55211
75291,%m,55119,55214
75292,%m,55119,55216
75293,%m,55119,55224
75294,%m,55119,55226
75295,%m,55119,55228
75296,%m,55119,55231
75297,%m,55119,55233
75298,%m,55119,55239
75299,%m,55119,55241
75300,%m,55119,55243
75301,%m,55119,55245
75302,%m,55119,55248
75303,%m,55119,55250
75304,%m,55119,55263
75305,%m,55119,55267
75306,%m,55119,55269
75307,%m,55119,55270
75308,%m,55119,55271
75309,%m,55119,55274
75310,%m,55119,55280
75311,%m,55119,55284
75312,@,55120,49254
75313,%m,55120,55121
75314,@,55121,52139
75315,@,55122,49254
75316,@,55123,52139
75317,@,55124,55123
75318,@,55125,55123
75319,@,55126,55123
75320,@,55127,49254
75321,%m,55127,55128
75322,@,55128,52139
75323,@,55129,55128
75324,@,55130,55128
75325,@,55131,55128
75326,@,55132,55128
75327,@,55133,49254
75328,%m,55133,55134
75329,@,55134,52139
75330,@,55135,49254
75331,%m,55135,55136
75332,%m,55135,55137
75333,%m,55135,55138
75334,@,55137,55136
75335,@,55138,55136
75336,@,55139,49254
75337,%m,55139,55140
75338,@,55140,52139
75339,@,55141,55140
75340,@,55142,55140
75341,@,55143,55140
75342,@,55144,49254
75343,%m,55144,55145
75344,@,55145,52139
75345,@,55146,49254
75346,%m,55146,55147
75347,@,55147,52139
75348,@,55148,49254
75349,%m,55148,55149
75350,@,55149,52139
75351,@,55150,55149
75352,@,55152,49254
75353,@,55110,52139
75354,@,55154,49254
75355,%m,55154,55155
75356,@,55155,52139
75357,@,55156,49254
75358,%m,55156,55157
75359,@,55157,52139
75360,@,55158,49254
75361,%m,55158,55159
75362,@,55160,49254
75363,%m,55160,55161
75364,@,55161,56387
75365,@,55162,49254
75366,%m,55162,55163
75367,@,55163,52139
75368,%s,55163,55164
75369,@,55164,64498
75370,@,55165,49254
75371,%m,55165,55166
75372,@,55166,52139
75373,%p,55166,36392
75374,@,55167,64498
75375,@,55168,49254
75376,%m,55168,55169
75377,%m,55168,55170
75378,%m,55168,55171
75379,@,55169,52139
75380,@,55171,55169
75381,@,55172,49254
75382,%m,55172,55173
75383,@,55173,56413
75384,@,55174,55173
75385,@,55175,55173
75386,@,55176,55173
75387,%s,55176,55177
75388,@,55177,64498
75389,@,55178,49254
75390,%m,55178,55179
75391,%m,55178,55180
75392,@,55179,52139
75393,@,55180,52139
75394,@,55181,49254
75395,%m,55181,55182
75396,@,55182,52139
75397,@,55183,49254
75398,@,55184,56413
75399,@,55185,49254
75400,%m,55185,55186
75401,%m,55185,55187
75402,%m,55185,55188
75403,@,55186,52139
75404,@,55187,52139
75405,@,55188,52139
75406,@,55189,49254
75407,%m,55189,55191
75408,%m,55189,55192
75409,%m,55189,55193
75410,%m,55189,55194
75411,@,55190,49254
75412,@,55191,52139
75413,@,55192,55191
75414,%p,55192,36409
75415,@,55193,55191
75416,@,55195,49254
75417,@,55196,52139
75418,@,55196,55195
75419,@,55197,55196
75420,@,55198,49254
75421,%m,55198,55199
75422,@,55199,52139
75423,%p,55199,36407
75424,@,55200,49254
75425,%m,55200,55201
75426,@,55201,52139
75427,%p,55201,36410
75428,@,55202,55201
75429,@,55203,55201
75430,@,55204,55201
75431,@,55205,55201
75432,@,55206,55201
75433,%s,55206,36365
75434,%s,55207,36366
75435,@,55208,55201
75436,@,55209,55201
75437,%s,55209,55210
75438,@,55210,64498
75439,@,55211,49254
75440,%m,55211,55212
75441,%m,55211,55213
75442,@,55212,52139
75443,@,55213,52139
75444,@,55214,49254
75445,%m,55214,55215
75446,@,55215,52139
75447,@,55216,49254
75448,%m,55216,55217
75449,@,55217,52139
75450,@,55218,55217
75451,@,55219,55217
75452,@,55221,55217
75453,@,55153,56413
75454,@,55224,49249
75455,%m,55224,55225
75456,@,55225,52139
75457,@,55226,49254
75458,%m,55226,55227
75459,@,55227,52139
75460,@,55228,49254
75461,%m,55228,55229
75462,@,55230,55229
75463,%p,55230,36389
75464,@,55231,49254
75465,%m,55231,55232
75466,@,55232,52139
75467,@,55233,49254
75468,%m,55233,55234
75469,%m,55233,55235
75470,@,55234,56416
75471,@,55235,56416
75472,@,55236,49254
75473,%m,55236,55237
75474,@,55237,52139
75475,@,55238,55237
75476,@,55239,49254
75477,%m,55239,55240
75478,@,55240,56305
75479,@,55241,49254
75480,@,55242,56413
75481,@,55243,49254
75482,%m,55243,55244
75483,@,55244,52139
75484,@,55245,49254
75485,%m,55245,55246
75486,@,55246,52139
75487,@,55247,55246
75488,@,55248,49254
75489,%m,55248,55249
75490,@,55249,52139
75491,%p,55249,36417
75492,@,55250,49254
75493,%m,55250,55251
75494,@,55251,52139
75495,@,55252,55251
75496,@,55253,55251
75497,%p,55253,36420
75498,@,55255,55251
75499,@,55256,55251
75500,@,55257,55251
75501,@,55258,55251
75502,%p,55258,36419
75503,@,55259,55251
75504,@,55260,55251
75505,@,55261,55251
75506,@,55262,55251
75507,@,55263,49254
75508,%m,55263,55264
75509,@,55264,52139
75510,@,55265,55264
75511,%p,55265,36422
75512,@,55266,55264
75513,%p,55266,36423
75514,@,55267,49254
75515,@,55268,52139
75516,@,55270,49254
75517,@,55271,49254
75518,%m,55271,55272
75519,%m,55271,55273
75520,@,55272,52139
75521,@,55273,52139
75522,@,55274,49254
75523,%m,55274,55275
75524,@,55275,56416
75525,@,55276,55275
75526,@,55277,55275
75527,@,55278,55275
75528,@,55279,55275
75529,@,55280,49254
75530,%m,55280,55281
75531,@,55281,52139
75532,@,55282,55281
75533,%p,55282,36427
75534,@,55284,49254
75535,%m,55284,55285
75536,%m,55284,55286
75537,@,55285,56416
75538,@,55286,55285
75539,@,55287,55285
75540,@,55288,55285
75541,@,55289,49949
75542,%m,55289,55290
75543,%m,55289,55292
75544,%m,55289,55294
75545,@,55290,49950
75546,%m,55290,55291
75547,@,55291,54834
75548,@,55292,49950
75549,%m,55292,55293
75550,@,55293,54834
75551,@,55294,49950
75552,@,55295,54834
75553,@,55223,55217
75554,%m,55297,55298
75555,@,55298,52139
75556,@,55299,49242
75557,@,55300,49949
75558,%m,55300,55297
75559,%m,55300,55301
75560,%m,55300,55303
75561,@,55301,49950
75562,@,55302,52139
75563,%p,55302,36469
75564,@,55303,49950
75565,%m,55303,55304
75566,%m,55303,55305
75567,%m,55303,55306
75568,@,55304,52139
75569,@,55305,52139
75570,@,55306,52139
75571,@,55307,49247
75572,%m,55307,55308
75573,%m,55307,55310
75574,%m,55307,55315
75575,%m,55307,55318
75576,%m,55307,55321
75577,%m,55307,55323
75578,%m,55307,55329
75579,%m,55307,55331
75580,%m,55307,55336
75581,%m,55307,55340
75582,%m,55307,55342
75583,%m,55307,55345
75584,%m,55307,55362
75585,%m,55307,55368
75586,@,55308,49254
75587,%m,55308,55309
75588,@,55309,56393
75589,@,55310,49254
75590,%m,55310,55311
75591,@,55311,49602
75592,@,55312,55311
75593,@,55313,55311
75594,@,55314,55311
75595,@,55315,49254
75596,%m,55315,55316
75597,@,55316,49603
75598,@,55318,49254
75599,%m,55318,55319
75600,%m,55318,55320
75601,@,55319,52139
75602,@,55320,52139
75603,@,55321,49254
75604,%m,55321,55322
75605,@,55322,49602
75606,@,55323,49254
75607,%m,55323,55324
75608,@,55324,49603
75609,@,55325,55324
75610,@,55326,55324
75611,@,55327,55324
75612,@,55328,55324
75613,@,55329,49254
75614,%m,55329,55330
75615,@,55330,56426
75616,%m,55331,55332
75617,%m,55331,55333
75618,%m,55331,55334
75619,@,55332,49603
75620,@,55333,49603
75621,@,55334,49603
75622,@,55335,49254
75623,@,55336,49254
75624,%m,55336,55337
75625,@,55337,52139
75626,@,55338,55337
75627,@,55339,55337
75628,@,55340,49254
75629,@,55341,49602
75630,@,55341,55340
75631,@,55342,49254
75632,%m,55342,55344
75633,@,55343,55344
75634,@,55345,49254
75635,%m,55345,55346
75636,%m,55345,55347
75637,%m,55345,55348
75638,%m,55345,55349
75639,%m,55345,55350
75640,%m,55345,55351
75641,%m,55345,55352
75642,%m,55345,55353
75643,%m,55345,55354
75644,%m,55345,55355
75645,%m,55345,55356
75646,%m,55345,55357
75647,%m,55345,55358
75648,%m,55345,55359
75649,%m,55345,55360
75650,%m,55345,55361
75651,@,55346,49603
75652,@,55348,56413
75653,@,55297,49950
75654,@,55351,49603
75655,@,55352,49603
75656,@,55353,49603
75657,@,55354,49603
75658,@,55355,49603
75659,@,55356,49603
