25,45962,,,
1221630,47908,99658,,,
1221632,47923,75544,,,
1221633,47923,77623,,,
1221634,47923,66164,,,
1221635,47923,75411,,,
1221636,47923,77167,,,
1221637,47923,69069,,,
1221639,47923,75399,,,
1221640,47923,69921,,,
1221641,47923,77761,,,
1221642,47925,62707,,,
1221643,47911,34173,,,
1221644,47911,27644,,,
1221646,47911,3697,,,
1221647,47911,34163,,,
1221648,47911,2290,,,
1221649,47911,26737,,,
1221650,47911,19952,,,
1221651,47911,4841,,,
1221653,47911,36837,,,
1221654,47911,4324,,,
1221655,47911,1760,,,
1221656,47911,35422,,,
1221657,47911,1885,,,
1221658,47911,62043,,,
1221660,47911,46166,,,
1221661,47911,59988,,,
1221662,47911,27338,,,
1221663,47911,41410,,,
1221664,47911,32577,,,
1221665,47911,39103,,,
1221667,47911,65843,,,
1221668,47911,30772,,,
1221669,47911,1331,,,
1221670,47911,1328,,,
1221671,47911,39066,,,
1221672,47911,19989,,,
1221674,47911,14611,,,
1221675,47911,60435,,,
1221676,47911,26768,,,
1221677,47911,1676,,,
1221678,47911,60428,,,
1221679,47911,34187,,,
1221681,47928,29182,,,
1221682,47928,3195,,,
1221683,47928,39033,,,
1221684,47928,2936,,,
1221685,47928,27756,,,
1221686,47928,13031,,,
1221688,47928,39526,,,
1221689,47928,26979,,,
1221690,47928,57080,,,
1221691,47928,32463,,,
1221692,47928,25165,,,
1221693,47928,24780,,,
1221695,47928,39234,,,
1221696,47928,62532,,,
1221697,47928,29123,,,
1221698,47928,62525,,,
1221699,47928,62528,,,
1221700,47928,28224,,,
1221702,47928,32573,,,
1221703,47928,25277,,,
1221704,47928,39228,,,
1221705,47928,28219,,,
1221706,47928,27962,,,
1221707,47928,39219,,,
1221709,47928,57245,,,
1221710,47928,59418,,,
1221711,47928,32793,,,
1221712,47928,37268,,,
1221713,47928,59667,,,
1221714,47928,26897,,,
1221716,47928,38023,,,
1221717,47928,39553,,,
1221718,47929,72703,,,
1221719,47929,72695,,,
1221720,47929,72694,,,
1221721,47929,72684,,,
1221723,47929,73382,,,
1221724,47929,73380,,,
1221725,47929,72098,,,
1221726,47931,66053,,,
1221728,47931,75091,,,
1221729,47931,75098,,,
1221730,47934,44708,,,
1221732,47935,61689,,,
1221733,47935,61556,,,
1221734,47935,79216,,,
1221735,47935,71407,,,
1221736,47935,33902,,,
1221737,47935,237,,,
1221739,47935,69091,,,
1221740,47935,27618,,,
1221741,47935,75361,,,
1221742,47935,1631,,,
1221743,47935,75357,,,
1221744,47935,34139,,,
1221746,47935,85578,,,
1221747,47935,85189,,,
1221748,47935,2623,,,
1221749,47935,76993,,,
1221750,47935,76992,,,
1221751,47935,34623,,,
1221753,47935,34479,,,
1221754,47935,92083,,,
1221755,47935,60724,,,
1221756,47935,72884,,,
1221757,47935,73907,,,
1221758,47935,61234,,,
1221760,47935,62255,,,
1221761,47935,73775,,,
1221762,47935,66349,,,
1221763,47935,73773,,,
1221764,47935,92588,,,
1221765,47935,34474,,,
1221767,47935,67112,,,
1221768,47935,73764,,,
1221769,47935,27043,,,
1221770,47935,73887,,,
1221771,47935,33567,,,
1221772,47935,73886,,,
1221774,47935,84506,,,
1221775,47935,66323,,,
1221776,47935,84626,,,
1221777,47935,66321,,,
1221778,47935,69002,,,
1221779,47935,77705,,,
1221781,47936,48766,,,
1221782,47936,41334,,,
1221783,47936,72952,,,
1221784,47936,57559,,,
1221785,47936,57560,,,
1221786,47936,57717,,,
1221788,47936,76166,,,
1221789,47936,15365,,,
1221790,47936,72738,,,
1221791,47937,80540,,,
1221792,47937,88999,,,
1221793,47937,71419,,,
1221795,47937,80501,,,
1221796,47937,82531,,,
1221797,47937,90210,,,
1221798,47937,81627,,,
1221799,47937,80728,,,
1221800,47937,86094,,,
1221802,47937,92619,,,
1221803,47937,92616,,,
1221804,47937,85187,,,
1221805,47937,86079,,,
1221806,47937,72767,,,
1221807,47937,68413,,,
1221809,47937,68664,,,
1221810,47937,89015,,,
1221811,47937,80564,,,
1221812,47937,80563,,,
1221813,47937,79790,,,
1221814,47937,83502,,,
1221816,47937,80534,,,
1221817,47937,80524,,,
1221818,47937,80262,,,
1221819,47937,80515,,,
1221820,47938,17062,,,
1221821,47938,39380,,,
1221823,47938,15352,,,
1221824,47939,33282,,,
1221825,47939,62465,,,
1221826,47939,63923,,,
1221827,47939,63951,,,
1221828,47939,48766,,,
1221830,47939,41337,,,
1221831,47939,72952,,,
1221832,47939,41334,,,
1221833,47939,57717,,,
1221835,47939,1503,,,
1221836,47939,22487,,,
1221837,47939,57560,,,
1221839,47939,63952,,,
1221840,47939,74063,,,
1221841,47939,74062,,,
1221842,47939,62412,,,
1221843,47939,30922,,,
1221844,47939,62793,,,
1221846,47939,64454,,,
1221847,47939,64836,,,
1221848,47939,27587,,,
1221849,47939,72769,,,
1221850,47939,25149,,,
1221851,47939,75195,,,
1221853,47939,62764,,,
1221854,47939,63786,,,
1221855,47939,101798,,,
1221856,47939,42914,,,
1221857,47939,72738,,,
1221858,47939,66335,,,
1221860,47939,77080,,,
1221861,47939,30743,,,
1221862,47939,41876,,,
1221863,47939,30994,,,
1221864,47939,77704,,,
1221865,47939,34183,,,
1221867,47939,76166,,,
1221868,47939,15365,,,
1221869,47943,66300,,,
1221870,47943,69755,,,
1221871,47943,71418,,,
1221872,47943,77683,,,
1221874,47943,70359,,,
1221875,47943,76501,,,
1221876,47943,76500,,,
1221877,47943,75474,,,
1221878,47943,75467,,,
1221879,47943,70084,,,
1221881,47943,77503,,,
1221882,47943,66239,,,
1221883,47943,77743,,,
1221884,47943,76840,,,
1221885,47943,71199,,,
1221886,47943,71831,,,
1221888,47943,72979,,,
1221889,47943,74386,,,
1221890,47943,70928,,,
1221891,47943,70923,,,
1221892,47943,70922,,,
1221893,47943,71816,,,
1221895,47943,77696,,,
1221896,47964,20655,,,
1221897,47964,18556,,,
1221898,47947,57087,,,
1221899,47947,31229,,,
1221900,47947,377,,,
1221902,47947,25954,,,
1221903,47947,25952,,,
1221904,47947,76384,,,
1221905,47947,34012,,,
1221906,47947,3798,,,
1221907,47947,63958,,,
1221909,47947,41160,,,
1221910,47947,2240,,,
1221911,47947,63930,,,
1221912,47947,63925,,,
1221913,47947,1587,,,
1221914,47947,66342,,,
1221916,47947,66980,,,
1221917,47947,67987,,,
1221918,47947,15630,,,
1221919,47947,2054,,,
1221920,47960,38143,,,
1221921,47960,38139,,,
1221923,47960,19854,,,
1221924,47960,22794,,,
1221925,47960,29033,,,
1221926,47960,71686,,,
1221927,47960,13282,,,
1221928,47960,13281,,,
1221930,47959,59549,,,
1221931,47959,26956,,,
1221932,47959,530,,,
1221933,47959,1277,,,
1221934,47962,4820,,,
1221935,47962,87620,,,
1221937,47962,87656,,,
1221938,47952,3838,,,
1221939,47952,39725,,,
1221940,47952,21385,,,
1221942,47952,21383,,,
1221943,47952,4387,,,
1221944,47952,17985,,,
1221946,47957,21102,,,
1221947,47957,21101,,,
1221948,47957,21100,,,
1221949,47957,21099,,,
1221950,47953,13845,,,
1221951,47963,46886,,,
1221953,47979,82622,,,
1221954,47979,86206,,,
1221955,47979,89682,,,
1221956,47979,84240,,,
1221957,47979,79832,,,
1221958,47971,19065,,,
1221960,47971,19063,,,
1221961,47971,32500,,,
1221962,47971,18035,,,
1221963,47971,33648,,,
1221964,47971,21612,,,
1221965,47971,21611,,,
1221967,47971,41264,,,
1221968,47971,22830,,,
1221969,47971,35371,,,
1221970,47971,24611,,,
1221971,47971,57251,,,
1221972,47971,2843,,,
1221974,47971,13589,,,
1221975,47971,16147,,,
1221976,47971,14219,,,
1221977,47971,14220,,,
1221978,47971,29069,,,
1221979,47971,64397,,,
1221981,47971,65804,,,
1221982,47971,14091,,,
1221983,47971,14218,,,
1221984,47971,41864,,,
1221985,47967,67967,,,
1221986,47967,77434,,,
1221988,47967,71284,,,
1221989,47967,68071,,,
1221990,47967,67043,,,
1221991,47967,70489,,,
1221992,47967,73338,,,
1221993,47967,73559,,,
1221995,47967,74960,,,
1221996,47967,71759,,,
1221997,47967,71756,,,
1221998,47967,67275,,,
1221999,47967,72650,,,
1222000,47967,76608,,,
1222002,47967,67884,,,
1222003,47967,67883,,,
1222004,47967,73130,,,
1222005,47967,73131,,,
1222006,47967,74153,,,
1222007,47967,73129,,,
1222009,47967,72866,,,
1222010,47967,74403,,,
1222011,47967,72867,,,
1222012,47967,74402,,,
1222013,47967,75297,,,
1222014,47967,68503,,,
1222016,47967,66969,,,
1222017,47967,66453,,,
1222018,47967,77333,,,
1222019,47967,72854,,,
1222020,47967,75413,,,
1222021,47967,73747,,,
1222023,47967,73745,,,
1222024,47967,73736,,,
1222025,47967,73735,,,
1222026,47968,76270,,,
1222027,47968,76241,,,
1222028,47976,20111,,,
1222030,47972,87706,,,
1222031,47972,90679,,,
1222032,47972,27764,,,
1222033,47972,84340,,,
1222034,47972,90676,,,
1222035,47972,90579,,,
1222037,47972,59340,,,
1222038,47972,38379,,,
1222039,47972,80970,,,
1222040,47972,92194,,,
1222041,47972,85664,,,
1222042,47973,42482,,,
1222044,47973,16879,,,
1222045,47973,48103,,,
1222046,47973,36837,,,
1222047,47973,39384,,,
1222049,47973,101843,,,
1222050,47973,59346,,,
1222051,47973,37328,,,
1222053,47973,37325,,,
1222054,47973,37324,,,
1222055,47973,45515,,,
1222056,47973,41410,,,
1222057,47973,47554,,,
1222058,47973,27583,,,
1222060,47973,59315,,,
1222061,47973,26545,,,
1222062,47973,25503,,,
1222063,47973,58780,,,
1222064,47973,29592,,,
1222065,47973,29076,,,
1222067,47973,31118,,,
1222068,47973,24453,,,
1222069,47973,30591,,,
1222070,47973,45418,,,
1222071,47973,37224,,,
1222072,47973,21861,,,
1222074,47973,27486,,,
1222075,47973,1885,,,
1222076,47973,34137,,,
1222077,47973,24916,,,
1222078,47973,31054,,,
1222079,47973,21829,,,
1222081,47973,31553,,,
1222082,47973,17718,,,
1222083,47973,60214,,,
1222084,47973,60213,,,
1222085,47973,65843,,,
1222086,47973,34606,,,
1222088,47973,17707,,,
1222089,47973,22308,,,
1222090,47973,62238,,,
1222091,47973,14611,,,
1222092,47973,47888,,,
1222093,47973,17667,,,
1222095,47973,30969,,,
1222096,47973,16633,,,
1222097,47973,33013,,,
1222098,47973,38128,,,
1222099,47973,4324,,,
1222100,47973,218,,,
1222102,47973,62654,,,
1222103,47973,20151,,,
1222104,47973,39604,,,
1222105,47973,65716,,,
1222106,47973,62641,,,
1222107,47973,11435,,,
1222109,47973,60068,,,
1222110,47973,58532,,,
1222111,47973,47776,,,
1222112,47973,47775,,,
1222113,47973,15003,,,
1222114,47973,39066,,,
1222116,47973,42624,,,
1222117,47973,14972,,,
1222118,47973,14971,,,
1222119,47973,14970,,,
1222120,47973,20079,,,
1222121,47973,21102,,,
1222123,47973,21100,,,
1222124,47973,21099,,,
1222125,47973,32864,,,
1222126,47973,35422,,,
1222127,47973,101977,,,
1222128,47973,5194,,,
1222130,47973,5191,,,
1222131,47973,30772,,,
1222132,47973,27699,,,
1222133,47973,30770,,,
1222134,47973,33329,,,
1222135,47973,44061,,,
1222137,47973,101902,,,
1222138,47973,33291,,,
1222139,47973,62983,,,
1222140,47973,25093,,,
1222141,47974,72317,,,
1222142,47974,61563,,,
1222144,47974,41973,,,
1222145,47974,41972,,,
1222146,47974,66797,,,
1222147,47974,21102,,,
1222148,47974,21101,,,
1222149,47974,21100,,,
1222151,47974,26345,,,
1222152,47974,31465,,,
1222153,47974,48103,,,
1222154,47974,33505,,,
1222156,47974,61610,,,
1222157,47974,67672,,,
1222158,47974,66397,,,
1222160,47974,76889,,,
1222161,47974,71770,,,
1222162,47974,71769,,,
1222163,47974,23512,,,
1222164,47974,468,,,
1222165,47974,90964,,,
1222167,47974,86856,,,
1222168,47974,70852,,,
1222169,47974,70720,,,
1222170,47974,71616,,,
1222171,47974,72127,,,
1222172,47974,33597,,,
1222174,47974,96185,,,
1222175,47974,61240,,,
1222176,47974,61495,,,
1222177,47974,74287,,,
1222178,47974,430,,,
1222179,47974,61611,,,
1222181,47974,67886,,,
1222182,47974,74286,,,
1222183,47974,22315,,,
1222184,47974,22314,,,
1222185,47974,75179,,,
1222186,47974,75178,,,
1222188,47974,1568,,,
1222189,47974,68252,,,
1222190,47974,79513,,,
1222191,47974,791,,,
1222192,47974,68119,,,
1222193,47974,72599,,,
1222195,47974,72211,,,
1222196,47974,41874,,,
1222197,47974,70673,,,
1222198,47974,70672,,,
1222199,47974,72206,,,
1222200,47974,22284,,,
1222202,47974,69640,,,
1222203,47974,19975,,,
1222204,47974,19974,,,
1222205,47974,66181,,,
1222206,47974,17667,,,
1222207,47974,45827,,,
1222209,47975,74233,,,
1222210,47975,70006,,,
1222211,47975,69492,,,
1222212,47975,71028,,,
1222213,47975,66797,,,
1222214,47975,71785,,,
1222216,47975,66397,,,
1222217,47975,72153,,,
1222218,47975,71770,,,
1222219,47975,71769,,,
1222220,47975,71892,,,
1222221,47975,71498,,,
1222223,47975,71616,,,
1222224,47975,68669,,,
1222225,47975,74287,,,
1222226,47975,72240,,,
1222227,47975,67886,,,
1222228,47975,74286,,,
1222230,47975,71846,,,
1222231,47975,68252,,,
1222232,47975,72211,,,
1222233,47975,70673,,,
1222234,47975,70672,,,
1222235,47975,72206,,,
1222237,47975,75788,,,
1222238,47975,76938,,,
1222239,47975,69640,,,
1222240,47975,76935,,,
1222241,47975,66181,,,
1222242,47975,71681,,,
1222244,47983,69241,,,
1222245,47983,37879,,,
1222246,47983,29042,,,
1222247,47983,367,,,
1222248,47983,15212,,,
1222249,47983,77931,,,
1222251,47983,14695,,,
1222252,47983,69222,,,
1222253,47983,2636,,,
1222254,47983,19401,,,
1222255,47983,19400,,,
1222256,47983,19399,,,
1222258,47983,62265,,,
1222259,47983,72373,,,
1222260,47983,87857,,,
1222261,47983,72113,,,
1222263,47983,72099,,,
1222264,47983,74915,,,
1222265,47983,88733,,,
1222267,47983,22161,,,
1222268,47983,22159,,,
1222269,47983,22160,,,
1222270,47983,69263,,,
1222271,47983,77577,,,
1222272,47983,73731,,,
1222274,47977,69492,,,
1222275,47977,66797,,,
1222276,47977,66397,,,
1222277,47977,71770,,,
1222278,47977,71769,,,
1222279,47977,72153,,,
1222281,47977,71616,,,
1222282,47977,68669,,,
1222283,47977,74287,,,
1222284,47977,72240,,,
1222285,47977,67886,,,
1222286,47977,74286,,,
1222288,47977,72211,,,
1222289,47977,70673,,,
1222290,47977,70672,,,
1222291,47977,72206,,,
1222292,47977,67724,,,
1222293,47977,69640,,,
1222295,47977,71681,,,
1222296,48011,80894,,,
1222297,48011,84749,,,
1222298,47982,76270,,,
1222299,47982,76241,,,
1222300,47997,19333,,,
1222302,47997,33914,,,
1222303,47997,29156,,,
1222304,47986,82108,,,
1222305,47986,87706,,,
1222306,47986,90679,,,
1222307,47986,27764,,,
1222309,47986,90676,,,
1222310,47986,90579,,,
1222311,47986,89901,,,
1222312,47986,59340,,,
1222313,47986,38379,,,
1222314,47986,80970,,,
1222316,47986,85664,,,
1222317,48037,62378,,,
1222318,48037,27647,,,
1222319,48037,14333,,,
1222320,48037,14332,,,
1222321,48037,16372,,,
1222323,48037,24538,,,
1222324,48037,29144,,,
1222325,48037,5080,,,
1222326,48037,46037,,,
1222327,48037,59338,,,
1222328,48037,24516,,,
1222330,48037,42428,,,
1222331,48037,37296,,,
1222332,48037,49069,,,
1222333,48037,15783,,,
1222334,48037,33698,,,
1222335,48037,18317,,,
1222337,48037,28024,,,
1222338,48037,28015,,,
1222339,48037,28013,,,
1222340,48037,47469,,,
1222341,48037,28007,,,
1222342,48037,6481,,,
1222344,48037,333,,,
1222345,48037,23881,,,
1222346,48037,27973,,,
1222347,48037,27971,,,
1222348,48037,23348,,,
1222349,48037,27954,,,
1222351,48037,37677,,,
1222352,48037,23847,,,
1222353,48037,1829,,,
1222354,48037,27932,,,
1222355,48037,37659,,,
1222356,48037,38676,,,
1222358,48037,60172,,,
1222359,48037,28416,,,
1222360,48037,22780,,,
1222361,48037,22781,,,
1222362,48037,2300,,,
1222363,48037,22772,,,
1222365,48037,22766,,,
1222366,48037,30445,,,
1222367,48037,16106,,,
1222368,48037,44778,,,
1222370,48037,27863,,,
1222371,48037,38097,,,
1222372,48037,62156,,,
1222374,48037,38086,,,
1222375,48037,58566,,,
1222376,48037,32454,,,
1222377,48037,38085,,,
1222378,48037,46276,,,
1222379,48037,38081,,,
1222381,48037,62654,,,
1222382,48037,24752,,,
1222383,48037,32432,,,
1222384,48037,61609,,,
1222385,48037,57000,,,
1222386,48037,14488,,,
1222388,48037,24213,,,
1222389,48037,57482,,,
1222390,48037,2697,,,
1222391,48037,3203,,,
1222392,48037,62079,,,
1222393,48037,18043,,,
1222395,48037,29813,,,
1222396,48037,27250,,,
1222397,48037,19057,,,
1222398,48037,39013,,,
1222399,48037,33879,,,
1222400,48037,32342,,,
1222402,48037,75,,,
1222403,48037,24645,,,
1222404,48037,27716,,,
1222405,48037,2625,,,
1222406,48037,2109,,,
1222407,48037,25146,,,
1222409,48037,58417,,,
1222410,48037,56363,,,
1222411,48037,33835,,,
1222412,48037,23074,,,
1222413,48037,23072,,,
1222414,48037,22,,,
1222416,48037,16405,,,
1222417,48037,27669,,,
1222418,48037,59923,,,
1222419,48037,3091,,,
1222420,48037,26640,,,
1222421,48037,5136,,,
1222423,48037,15372,,,
1222424,48037,25099,,,
1222425,48037,32777,,,
1222426,48037,23049,,,
1222427,48037,3591,,,
1222428,48037,27651,,,
1222430,47994,57370,,,
1222431,47995,3795,,,
1222432,47995,3763,,,
1222433,47995,14708,,,
1222434,47995,32339,,,
1222435,47995,26834,,,
1222437,47995,90728,,,
1222438,47998,76670,,,
1222439,47998,68855,,,
1222440,47998,69236,,,
1222441,47998,77171,,,
1222442,47998,66415,,,
1222444,47998,74086,,,
1222445,47998,77797,,,
1222446,47998,75745,,,
1222447,47998,75744,,,
1222448,47998,74719,,,
1222449,47998,68572,,,
1222451,47998,75737,,,
1222452,47998,72281,,,
1222453,47998,68312,,,
1222454,47998,77397,,,
1222455,47998,75733,,,
1222456,47998,70227,,,
1222458,47998,76497,,,
1222459,47998,68304,,,
1222460,47998,75983,,,
1222461,47998,78030,,,
1222462,47998,68677,,,
1222463,47998,77889,,,
1222465,47998,75713,,,
1222466,47998,75840,,,
1222467,47998,71226,,,
1222468,47998,77496,,,
1222469,47998,74804,,,
1222470,47998,66738,,,
1222472,47998,73773,,,
1222473,47998,75309,,,
1222474,47998,74022,,,
1222475,47998,75170,,,
1222477,47998,77342,,,
1222478,47998,75160,,,
1222479,47998,70934,,,
1222481,47998,68874,,,
