τρατιώτου,συστρατιώτης,0
97374,σ08099,σφαγιάζομαι,v,----------,,σφαγιάζομαι,0
97375,σ08100,σφαγιασμός,n,----------,,σφαγιασμός,0
97377,σ08102,σφάγιον,n,n-s---nn2-,σφαγίου,σφάγιον,0
97379,σ08104,σφαγίς,n,n-s---fn3d,σφαγίδος,σφαγίς,0
97380,σ08105,σφαγιστήριον,n,n-s---nn2-,σφαγιστηρίου,σφαγιστήριον,0
97381,σ08108,σφαγῖτις,n,n-s---fn3d,σφαγίτιδος,σφαγῖτις,0
97382,σ08106,σφάγμα,n,n-s---nn3t,σφάγματος,σφάγμα,0
97383,σ08107,σφάγνος,n,n-s---mn2-,σφάγνου,σφάγνος,0
97384,σ08110,σφαδᾴζω,v,----------,,σφαδᾴζω,0
97385,σ08111,σφαδᾳσμός,n,----------,,σφαδᾳσμός,0
97387,σ08112,σφάζω,v,----------,,σφάζω,0
97388,σ08172,σφαῖρα,n,n-s---fn1s,σφαῖρας,σφαῖρα,0
97390,σ08114,σφαίρειος,a,aps---mn1-,σφαίρειος σφαίρεια σφαίρειον,σφαίρειος,0
97391,σ08115,σφαιρεύς,n,n-s---mn3v,σφαιρέως,σφαιρεύς,0
97392,σ08116,σφαιρηδόν,r,----------,,σφαιρηδόν,0
97393,σ08117,σφαιρίζω,v,----------,,σφαιρίζω,0
97395,σ08119,σφαιρίον,n,n-s---nn2-,σφαιρίου,σφαιρίον,0
97396,σ08120,σφαίρισις,n,n-s---fn3v,σφαιρισέως,σφαίρισις,0
97397,σ08121,σφαίρισμα,n,n-s---nn3d,σφαιρίσματος,σφαίρισμα,0
97399,σ08123,σφαιριστής,n,n-s---mn1e,σφαιριστού,σφαιριστής,0
97401,σ08125,σφαιρίστρα,n,n-s---fn1l,σφαιρίστρας,σφαιρίστρα,0
97402,σ08140,σφαιρῖτις,n,----------,,σφαιρῖτις,0
97404,σ08127,σφαιροειδής,a,aps---cn5s,σφαιροειδής σφαιροειδής σφαιροειδές,σφαιροειδής,0
97405,σ08128,σφαιροθεσία,n,n-s---fn1l,σφαιροθεσίας,σφαιροθεσία,0
97406,σ08129,σφαιροθήκη,n,n-s---fn1e,σφαιροθήκης,σφαιροθήκη,0
97407,σ08130,σφαιρομαχέω,v,----------,,σφαιρομαχέω,0
97408,σ08131,σφαιρομαχία,n,n-s---fn1l,σφαιρομαχίας,σφαιρομαχία,0
97409,σ08132,σφαιρομάχος,n,n-s---mn2-,σφαιρομάχου,σφαιρομάχος,0
97411,σ08134,σφαιροπαίκτης,n,n-s---mn1e,σφαιροπαίκτου,σφαιροπαίκτης,0
97413,σ08136,σφαιροποιέω,v,----------,,σφαιροποιέω,0
97414,σ08137,σφαιροποιία,n,n-s---fn1l,σφαιροποιίας,σφαιροποιία,0
97415,σ08138,σφαιροποιός,n,----------,,σφαιροποιός,0
97416,σ08175,σφαῖρος,n,n-s---mn2-,σφαίρου,σφαῖρος,0
97417,σ08139,σφαιρόω,v,----------,,σφαιρόω,0
97419,σ08142,σφαιρών,n,n-s---mn3n,σφαιρῶνος,σφαιρών,0
97421,σ08144,σφαιρωτήρ,n,n-s---mn3r,σφαιρωτῆρος,σφαιρωτήρ,0
97422,σ08145,σφαιρωτός,a,aps---mn1-,σφαιρωτός σφαιρωτή σφαιρωτόν,σφαιρωτός,0
97423,σ08146,σφακελίζω,v,----------,,σφακελίζω,0
97424,σ08147,σφακελισμός,n,----------,,σφακελισμός,0
97425,σ08148,σφάκελος,n,n-s---mn2-,σφακέλου,σφάκελος,0
97373,σ08098,σφαγή,n,n-s---fn1e,σφαγῆς,σφαγή,0
97428,σ08151,σφάκος,n,n-s---mn2-,σφάκου,σφάκος,0
97429,σ08152,σφάκτης,n,n-s---mn1e,σφάκτου,σφάκτης,0
97431,σ08154,σφακτός,a,aps---mn1-,σφακτός σφακτή σφακτόν,σφακτός,0
97432,σ08155,σφάκτρια,n,----------,,σφάκτρια,0
97433,σ08156,σφάκτρον,n,n-s---nn2-,σφάκτρου,σφάκτρον,0
