--,,ἰδμάν,0
47476,ι00241,ἴδμεν,n,----------,,ἴδμεν,0
47477,ι00242,ἰδμοσύνη,n,n-s---fn1e,ἰδμοσύνης,ἰδμοσύνη,0
47478,ι00243,ἴδμων,a,aps---cn3n,ἴδμων ἴδμων ἴδμον,ἴδμων,0
47479,ι00244,ἰδνόομαι,v,----------,,ἰδνόομαι,0
47480,,Ἰδογενής,a,----------,,Ἰδογενής,0
47481,ι00246,ἰδομαλιάδαι,n,----------,,ἰδομαλιάδαι,0
47482,ι00247,ἶδος,n,n-s---nn3v,ἶδεος,ἶδος,0
47483,ι00245,ἰδοῦ,v,----------,,ἰδοῦ,0
47485,ι00249,ἴδρις,a,----------,,ἴδρις,0
47486,ι00250,ἰδρίτας,n,n-s---mn1a,ἰδρίτου,ἰδρίτας,0
47487,ι00251,ἱδροσύνη,n,n-s---fn1e,ἱδροσύνης,ἱδροσύνη,0
47488,ι00252,ἱδρόω,v,----------,,ἱδρόω,0
47489,ι00253,ἵδρυμα,n,n-s---nn3t,ἱδρύματος,ἵδρυμα,0
47491,ι00255,ἱδρυτέον,v,----------,,ἱδρυτέον,0
47492,ι00256,ἱδρύω,v,----------,,ἱδρύω,0
47493,ι00257,ἵδρωα,n,n-p---nn2-,ἱδρώων,ἵδρωα,0
47495,ι00259,ἱδρώεις,a,aps---mn4i,ἱδρώεις ἱδρώεσσα ἱδρώεν,ἱδρώεις,0
47496,ι00260,ἱδρώιον,n,n-s---nn2-,ἱδρωίου,ἱδρώιον,0
47497,ι00261,ἱδρώς,n,n-s---cn3d,ἱδρῶτος,ἱδρώς,0
47498,ι00262,ἵδρωσις,n,n-s---fn3v,ἱδρωσέως,ἵδρωσις,0
47499,ι00263,ἱδρώσσω,v,----------,,ἱδρώσσω,0
47500,ι00264,ἱδρωτάρια,n,n-p---nn2-,ἱδρωταρίων,ἱδρωτάρια,0
47502,ι00266,ἱδρωτίδες,n,n-p---fn1l,ἱδρωτιδῶν,ἱδρωτίδες,0
47504,ι00268,ἱδρώτιον,n,n-s---nn2-,ἱδρωτίου,ἱδρώτιον,0
47506,ι00270,ἱδρωτοποιέω,v,----------,,ἱδρωτοποιέω,0
47507,ι00271,ἱδρωτοποιός,a,aps---cn2-,ἱδρωτοποιός ἱδρωτοποιός ἱδρωτοποιόν,ἱδρωτοποιός,0
47508,ι00272,ἰδυῖα,n,n-s---fn1s,ἰδυῖης,ἰδυῖα,0
47509,ι00273,ἰδυῖοι,n,----------,,ἰδυῖοι,0
47510,ι00276,ἰέ,n,----------,,ἰέ,0
47511,ι00274,ἴε,r,----------,,ἴε,0
47512,ι00277,ἱερά,n,n-s---fn1l,ἱερᾶς,ἱερά,0
47459,ι00223,ἰδιόχρεος,a,aps---cn2-,ἰδιόχρεος ἰδιόχρεος ἰδιόχρεον,ἰδιόχρεος,0
33636,ε07567,ἔνθεμα,n,n-s---nn3t,ἐνθέματος,ἔνθεμα,0
47462,ι00226,ἴδισις,n,----------,,ἴδισις,0
47518,ι00284,ἱερακεῖον,n,n-s---nn2-,ἱερακείου,ἱερακεῖον,0
