φον,ἱερακοτρόφος,0
47556,ι00323,ἱερεῖον,n,n-s---nn2-,ἱερείου,ἱερεῖον,0
16785,α01021,αὐτοκασίγνητος,n,n-s---mn2-,αὐτοκασιγνήτου,αὐτοκασίγνητος,0
47582,ι00347,ἱερογλωσσόκομον,n,n-s---nn2-,ἱερογλωσσοκόμου,ἱερογλωσσόκομον,0
47597,ι00362,ἱεροθρησκεία,n,n-s---fn1l,ἱεροθρησκείας,ἱεροθρησκεία,0
47610,ι00374,ἱεροκορακικά,n,n-p---nn2-,ἱεροκορακικῶν,ἱεροκορακικά,0
47617,ι00382,ἱερολόγοι,n,n-p---mn2-,ἱερολόγων,ἱερολόγοι,0
47625,ι00390,ἱερομοσχοσφραγιστής,n,n-s---mn1e,ἱερομοσχοσφραγιστού,ἱερομοσχοσφραγιστής,0
47643,ι00408,ἱερόπρακτος,n,n-s---mn2-,ἱεροπράκτου,ἱερόπρακτος,0
47653,ι00417,ἱεροσκοπία,n,n-s---fn1l,ἱεροσκοπίας,ἱεροσκοπία,0
16786,α01022,αὐτοκατάκριτος,a,aps---cn2-,αὐτοκατάκριτος αὐτοκατάκριτος αὐτοκατάκριτον,αὐτοκατάκριτος,0
47674,ι00439,ἱερουργικός,a,aps---mn1-,ἱερουργικός ἱερουργική ἱερουργικόν,ἱερουργικός,0
47690,ι00455,ἱεροψάλτης,n,n-s---mn1e,ἱεροψάλτου,ἱεροψάλτης,0
47707,ι00472,ἱζάνω,v,----------,,ἱζάνω,0
57437,κ08180,κτενοειδής,a,aps---cn5s,κτενοειδής κτενοειδής κτενοειδές,κτενοειδής,0
47729,ι00489,ἰθείη,n,n-s---fn1e,ἰθείης,ἰθείη,0
47739,ι00499,ἰθυδρόμος,a,aps---cn2-,ἰθυδρόμος ἰθυδρόμος ἰθυδρόμον,ἰθυδρόμος,0
47754,ι00514,ἰθύντωρ,n,----------,,ἰθύντωρ,0
47757,ι00517,ἰθυπορέω,v,----------,,ἰθυπορέω,0
