 ἁλιστεφής ἁλιστεφές,ἁλιστεφής,0
3995,α04653,ἄλιστος,n,----------,,ἄλιστος,0
3996,α04654,ἁλιστός,a,aps---mn1-,ἁλιστός ἁλιστή ἁλιστόν,ἁλιστός,0
3997,α04655,ἀλίστρα,n,n-s---fn1l,ἀλίστρας,ἀλίστρα,0
3952,α04611,ἅλιος,n,n-s---mn2-,ἁλίου,ἅλιος,0
4000,α04658,ἀλιταίνω,v,----------,,ἀλιταίνω,0
4003,α04661,ἁλιτέρμων,a,aps---cn3n,ἁλιτέρμων ἁλιτέρμων ἁλιτέρμον,ἁλιτέρμων,0
4004,α04662,ἀλίτημα,n,n-s---nn3t,ἀλιτήματος,ἀλίτημα,0
4006,α04664,ἀλιτημοσύνη,n,n-s---fn1e,ἀλιτημοσύνης,ἀλιτημοσύνη,0
4007,α04665,ἀλιτήμων,a,aps---cn3n,ἀλιτήμων ἀλιτήμων ἀλιτήμον,ἀλιτήμων,0
4008,α04666,ἀλιτήριος,a,aps---cn2-,ἀλιτήριος ἀλιτήριος ἀλιτήριον,ἀλιτήριος,0
4009,α04667,ἀλιτηριώδης,a,aps---cn3s,ἀλιτηριώδης ἀλιτηριώδης ἀλιτηριώ͂δες,ἀλιτηριώδης,0
4010,α04668,ἀλιτηρός,a,aps---cn2-,ἀλιτηρός ἀλιτηρός ἀλιτηρόν,ἀλιτηρός,0
4011,α04669,ἀλίτης,n,n-s---mn1e,ἀλίτου,ἀλίτης,0
4012,α04670,ἁλίτης,a,----------,,ἁλίτης,0
4013,α04671,ἀλιτόμηνος,n,----------,,ἀλιτόμηνος,0
4014,α04672,ἀλιτόξενος,n,----------,,ἀλιτόξενος,0
4016,α04674,ἀλιτραίνω,v,----------,,ἀλιτραίνω,0
4018,α04676,ἀλιτρέω,v,----------,,ἀλιτρέω,0
4019,α04677,ἀλιτρία,n,n-s---fn1l,ἀλιτρίας,ἀλιτρία,0
4020,α04678,ἀλιτρόβιος,a,aps---cn2-,ἀλιτρόβιος ἀλιτρόβιος ἀλιτρόβιον,ἀλιτρόβιος,0
4021,α04679,ἀλιτρόνοος,a,aps---cn2-,ἀλιτρόνοος ἀλιτρόνοος ἀλιτρόνοον,ἀλιτρόνοος,0
4022,α04680,ἀλιτρός,a,aps---cn2s,ἀλιτρός ἀλιτρός ἀλιτρόν,ἀλιτρός,0
4023,α04681,ἀλιτροσύνη,n,n-s---fn1e,ἀλιτροσύνης,ἀλιτροσύνη,0
4024,α04682,ἁλίτροφος,a,aps---cn2-,ἁλίτροφος ἁλίτροφος ἁλίτροφον,ἁλίτροφος,0
4025,α04683,ἁλίτροχος,a,aps---cn2-,ἁλίτροχος ἁλίτροχος ἁλίτροχον,ἁλίτροχος,0
4027,α04685,ἁλίτυπος,a,aps---cn2-,ἁλίτυπος ἁλίτυπος ἁλίτυπον,ἁλίτυπος,0
4028,α04686,ἁλίτυρος,n,n-s---mn2-,ἁλιτύρου,ἁλίτυρος,0
4029,α00357,αἱλιφθερόω,v,----------,,αἱλιφθερόω,0
4030,α00358,αἱλιφθορία,n,n-s---fn1l,αἱλιφθορίας,αἱλιφθορία,0
4033,α00361,αἱλιφροσύνη,n,n-s---fn1e,αἱλιφροσύνης,αἱλιφροσύνη,0
4034,α04687,ἀλιχευτρίς,n,n-s---fn3d,ἀλιχευτρίδος,ἀλιχευτρίς,0
4036,α04689,ἄλιψ,n,----------,,ἄλιψ,0
4037,α04690,ἀλκάζω,v,----------,,ἀλκάζω,0
4038,α04691,ἀλκαία,n,n-s---fn1l,ἀλκαίας,ἀλκαία,0
4039,,Ἀλκαϊκός,a,aps---mn1-,Ἀλκαϊκός Ἀλκαϊκή Ἀλκαϊκόν,Ἀλκαϊκός,0
4040,α04692,ἀλκαῖος,a,aps---mn1-,ἀλκαῖος ἀλκαῖα ἀλκαῖον,ἀλκαῖος,0
4041,α04693,ἄλκαρ,n,----------,,ἄλκαρ,0
4042,α04706,ἀλκᾶς,n,----------,,ἀλκᾶς,0
4043,α04695,ἀλκή,n,n-s---fn1e,ἀλκῆς,ἀλκή,0
4044,α04694,ἄλκη,n,n-s---fn1e,ἄλκης,ἄλκη,0
4045,α04696,ἀλκήεις,a,----------,,ἀλκήεις,0
4046,α04697,ἀλκηστής,n,n-s---mn1e,ἀλκηστού,ἀλκηστής,0
4047,α04698,ἀλκί,r,----------,,ἀλκί,0
4413,α05062,ἀλύσσω,v,----------,,ἀλύσσω,0
3999,α04657,ἁλίσχοινος,n,----------,,ἁλίσχοινος,0
4052,α04703,ἀλκιμόβριθος,a,aps---cn2-,ἀλκιμόβριθος ἀλκιμόβριθος ἀλκιμόβριθον,ἀλκιμόβριθος,0
4054,α04705,ἀλκίφρων,a,aps---cn3n,ἀλκίφρων ἀλκίφρων ἀλκίφρον,ἀλκίφρων,0
4055,,Ἀλκμανικός,a,aps---mn1-,Ἀλκμανικός Ἀλκμανική Ἀλκμανικόν,Ἀλκμανικός,0
4056,α04707,ἀλκτήρ,n,n-s---mn3r,ἀλκτῆρος,ἀλκτήρ,0
4057,α04709,ἀλκτήριος,a,aps---cn2-,ἀλκτήριος ἀλκτήριος ἀλκτήριον,ἀλκτήριος,0
4058,α04708,ἀλκτήριον,n,n-s---nn2-,ἀλκτηρίου,ἀλκτήριον,0
4059,α04710,ἀλκυόνειον,n,n-s---nn2-,ἀλκυονείου,ἀλκυόνειον,0
4061,α04712,ἀλκυονίς,n,n-s---fn3d,ἀλκυονίδος,ἀλκυονίς,0
4062,α04713,ἀλκυών,n,n-s---fn3n,ἀλκυόνος,ἀλκυών,0
4063,α04716,ἀλλά,c,----------,,ἀλλά,0
4064,α04717,ἀλλάγδην,r,----------,,ἀλλάγδην,0
4065,α04718,ἀλλαγή,n,----------,,ἀλλαγή,0
4066,α04719,ἄλλαγμα,n,n-s---nn3t,ἀλλάγματος,ἄλλαγμα,0
4067,α04720,ἀλλαγμός,n,----------,,ἀλλαγμός,0
4068,α04721,ἀλλαθεάς,n,n-s---fn3d,ἀλλαθεάδος,ἀλλαθεάς,0
4069,α04722,ἀλλακτέον,n,----------,,ἀλλακτέον,0
4072,α04725,ἀλλανής,n,----------,,ἀλλανής,0
4073,α04726,ἀλλάντιον,n,n-s---nn2-,ἀλλαντίου,ἀλλάντιον,0
4074,α04727,ἀλλαντοειδής,a,aps---cn5s,ἀλλαντοειδής ἀλλαντοειδής ἀλλαντοειδές,ἀλλαντοειδής,0
4075,α04728,ἀλλαντοποιός,n,----------,,ἀλλαντοποιός,0
4076,α04729,ἀλλαντοπωλέω,v,----------,,ἀλλαντοπωλέω,0
4077,α04730,ἀλλαντοπώλης,n,n-s---mn1e,ἀλλαντοπώλου,ἀλλαντοπώλης,0
4078,α04731,ἀλλάξ,r,----------,,ἀλλάξ,0
4079,α04732,ἀλλάξιμα,n,----------,,ἀλλάξιμα,0
4080,α04733,ἄλλαξις,n,n-s---fn3v,ἀλλαξέως,ἄλλαξις,0
4081,α04888,ἀλλᾶς,n,n-s---mn2c,ἀλλᾶ,ἀλλᾶς,0
4082,α04734,ἀλλάσσω,v,----------,,ἀλλάσσω,0
4085,α04741,ἀλλαχχᾷ,r,----------,,ἀλλαχχᾷ,0
4086,α04738,ἀλλαχόθεν,r,----------,,ἀλλαχόθεν,0
4087,α04739,ἀλλαχόθι,r,rp--------,ἀλλαχόθι,ἀλλαχόθι,0
4088,α04740,ἀλλαχόσε,r,----------,,ἀλλαχόσε,0
4089,α04737,ἀλλαχοῦ,r,----------,,ἀλλαχοῦ,0
4090,α04742,ἄλλεγον,n,----------,,ἄλλεγον,0
4092,α04744,ἄλλη,a,----------,,ἄλλη,0
4093,α04714,ἀλλ',v,----------,,ἀλλ',0
4094,α04715,ἀλλ',n,----------,,ἀλλ',0
4095,α04745,ἀλληγορέω,v,----------,,ἀλληγορέω,0
4098,α04748,ἀλλήγορος,a,aps---cn2-,ἀλλήγορος ἀλλήγορος ἀλλήγορον,ἀλλήγορος,0
4099,α04750,ἄλληκτος,a,----------,,ἄλληκτος,0
4100,α04749,ἄλληκτος,a,aps---cn2-,ἄλληκτος ἄλληκτος ἄλληκτον,ἄλληκτος,0
4050,α04701,ἀλκίβιος,n,----------,,ἀλκίβιος,0
4104,α04754,ἀλληλέγγυοι,a,----------,,ἀλληλέγγυοι,0
4105,α04755,ἀλληλίζω,v,----------,,ἀλληλίζω,0
