έλλις,0
22492,,Δελματία,n,----------,,Δελματία,0
22493,δ00715,δέλος,n,n-s---nn3v,δέλεος,δέλος,0
22494,δ00716,δέλτα,n,n-s---nn--,-,δέλτα,0
22496,δ00718,δελτίον,n,n-s---nn2-,δελτίου,δελτίον,0
22498,δ00720,δελτογράφος,a,aps---cn2-,δελτογράφος δελτογράφος δελτογράφον,δελτογράφος,0
22499,δ00721,δελτοειδής,a,aps---cn5s,δελτοειδής δελτοειδής δελτοειδές,δελτοειδής,0
22500,δ00722,δελτόομαι,v,----------,,δελτόομαι,0
22501,δ00723,δελτοποιός,n,----------,,δελτοποιός,0
22502,δ00724,δέλτος,n,----------,,δέλτος,0
22503,δ00725,δέλτος,n,n-s---fn2-,,δέλτος,0
22506,δ00728,δελφακίνη,n,n-s---fn1e,δελφακίνης,δελφακίνη,0
22507,δ00729,δελφάκιον,n,n-s---nn2-,δελφακίου,δελφάκιον,0
22508,δ00730,δελφακίς,n,n-s---fn3d,δελφακίδος,δελφακίς,0
22510,δ00732,δέλφαξ,n,n-s---mn3e,δέλφακος,δέλφαξ,0
22511,,Δελφίδιος,n,----------,,Δελφίδιος,0
22512,δ00733,δελφίν,n,n-s---mn3n,δελφῖνος,δελφίν,0
22513,δ00734,δελφινάριον,n,n-s---nn2-,δελφιναρίου,δελφινάριον,0
22514,δ00735,δελφινιάς,n,n-s---fn3d,δελφινιάδος,δελφινιάς,0
22515,δ00736,δελφινίζω,v,----------,,δελφινίζω,0
12114,α12717,ἀποκινδύνευσις,n,n-s---fn3v,ἀποκινδυνευσέως,ἀποκινδύνευσις,0
22519,δ00739,δελφινίσκος,n,n-s---mn2-,δελφινίσκου,δελφινίσκος,0
22521,δ00741,δελφινόσημος,a,aps---cn2-,δελφινόσημος δελφινόσημος δελφινόσημον,δελφινόσημος,0
22523,δ00743,δέλφιξ,n,n-s---mn3v,δέλφικος,δέλφιξ,0
22524,δ00744,δελφίς,n,n-s---fn3-,δελφῖνος,δελφίς,0
22525,,Δελφοί,n,n-p---mn2-,Δελφῶν,Δελφοί,0
22526,δ00745,δέλφος,n,n-s---nn3c,δέλφους,δέλφος,0
22527,δ00746,δελφύς,n,n-s---fn3s,δελφύος,δελφύς,0
22528,δ00749,δέμα,n,n-s---nn3t,δέματος,δέμα,0
22529,δ00751,δέμας,n,n-s---nn--,,δέμας,0
22530,δ00752,δεμάτιον,n,n-s---nn2-,δεματίου,δεμάτιον,0
22531,,Δέματρος,n,n-s---mn2-,Δεμάτρου,Δέματρος,0
22532,δ00753,δεμελέας,n,----------,,δεμελέας,0
22533,δ00754,δέμνιον,n,n-s---nn2-,δεμνίου,δέμνιον,0
22535,δ00756,δέμω,v,----------,,δέμω,0
22538,δ00761,δενδραῖος,a,aps---mn1-,δενδραῖος δενδραῖα δενδραῖον,δενδραῖος,0
22539,δ00762,δενδράς,n,n-s---fn3d,δενδράδος,δενδράς,0
22542,δ00765,δένδρεον,n,n-s---nn2-,δενδρέου,δένδρεον,0
22543,δ00766,δενδρήεις,a,aps---mn4i,δενδρήεις δενδρήεσσα δενδρήεν,δενδρήεις,0
22544,δ00767,δενδριακός,a,aps---mn1-,δενδριακός δενδριακή δενδριακόν,δενδριακός,0
22545,δ00768,δενδρίζω,v,----------,,δενδρίζω,0
22546,δ00769,δενδρικός,a,aps---mn1-,δενδρικός δενδρική δενδρικόν,δενδρικός,0
22547,δ00770,δένδρινος,a,aps---mn1-,δένδρινος δενδρίνη δένδρινον,δένδρινος,0
22548,δ00771,δενδρίον,n,n-s---nn2-,δενδρίου,δενδρίον,0
22549,δ00772,δενδρίτης,n,n-s---mn1e,δενδρίτου,δενδρίτης,0
22550,δ00773,δενδροβατέω,v,----------,,δενδροβατέω,0
22551,δ00774,δενδρογάληνος,n,----------,,δενδρογάληνος,0
22554,δ00777,δενδροκολάπτης,n,n-s---mn1e,δενδροκολάπτου,δενδροκολάπτης,0
22555,δ00778,δενδροκόμης,n,n-s---mn1e,δενδροκόμου,δενδροκόμης,0
22556,δ00779,δενδροκομικός,a,aps---mn1-,δενδροκομικός δενδροκομική δενδροκομικόν,δενδροκομικός,0
22557,δ00780,δενδρόκομος,a,aps---cn2-,δενδρόκομος δενδρόκομος δενδρόκομον,δενδρόκομος,0
22558,δ00781,δενδροκοπέω,v,----------,,δενδροκοπέω,0
22559,δ00782,δενδροκόπιον,n,n-s---nn2-,δενδροκοπίου,δενδροκόπιον,0
22560,δ00783,δενδροκόπος,n,n-s---mn2-,δενδροκόπου,δενδροκόπος,0
22562,δ00785,δενδρολίβανον,n,n-s---nn2-,δενδρολιβάνου,δενδρολίβανον,0
22564,δ00787,δένδρον,n,n-s---nn2-,δένδρου,δένδρον,0
22566,δ00789,δένδρος,n,n-s---nn3v,δένδρεος,δένδρος,0
22567,δ00790,δενδρότης,n,n-s---fn3t,δενδρότητος,δενδρότης,0
22568,δ00791,δενδροτομέω,v,----------,,δενδροτομέω,0
22569,δ00792,δενδροτομία,n,n-s---fn1l,δενδροτομίας,δενδροτομία,0
12115,α12718,ἀποκινδυνεύω,v,----------,,ἀποκινδυνεύω,0
22572,δ00795,δενδροφορέω,v,----------,,δενδροφορέω,0
22574,δ00797,δενδροφόρος,a,aps---cn2-,δενδροφόρος δενδροφόρος δενδροφόρον,δενδροφόρος,0
22575,δ00798,δενδροφυέω,v,----------,,δενδροφυέω,0
22576,δ00799,δενδροφυής,a,aps---cn5s,δενδροφυής δενδροφυής δενδροφυές,δενδροφυής,0
22577,δ00800,δενδρόφυτος,a,aps---cn2-,δενδρόφυτος δενδρόφυτος δενδρόφυτον,δενδρόφυτος,0
22578,δ00801,δενδρόω,v,----------,,δενδρόω,0
22579,δ00803,δενδρυάζω,v,----------,,δενδρυάζω,0
22580,δ00804,δενδρύφιον,n,n-s---nn2-,δενδρυφίου,δενδρύφιον,0
22581,δ00805,δενδρύω,v,----------,,δενδρύω,0
22583,δ00807,δένδρωμα,n,n-s---nn3t,δενδρώματος,δένδρωμα,0
22584,δ00808,δενδρών,n,n-s---mn3n,δενδρῶνος,δενδρών,0
22587,δ00810,δεννάζω,v,----------,,δεννάζω,0
22589,δ00812,δέννος,n,n-s---mn2-,δέννου,δέννος,0
22590,δ00813,δέννω,v,----------,,δέννω,0
22592,δ00817,δεξιά,n,n-s---fn1l,δεξιᾶς,δεξιά,0
22593,δ00818,δεξιάζω,v,----------,,δεξιάζω,0
22594,δ00819,δεξίδωρος,a,aps---cn2-,δεξίδωρος δεξίδωρος δεξίδωρον,δεξίδωρος,0
22595,δ00820,δεξίμηλος,a,aps---cn2-,δεξίμηλος δεξίμηλος δεξίμηλον,δεξίμηλος,0
22596,δ00821,δέξιμος,a,aps---mn1-,δέξιμος δεξίμη δέξιμον,δέξιμος,0
22597,δ00822,δεξιοβόλος,n,----------,,δεξιοβόλος,0
22599,δ00824,δεξιολάβος,n,n-s---mn2-,δεξιολάβου,δεξιολάβος,0
22600,δ00825,δεξιόομαι,v,----------,,δεξιόομαι,0
22602,δ00827,δεξιός,a,aps---mn1-,δεξιός δεξιά δεξιόν,δεξιός,0
22603,δ00828,δεξιόσειρος,a,----------,,δεξιόσειρος,0
22604,δ00829,δεξιοστάτης,n,n-s---mn1e,δεξιοστάτου,δεξιοστάτης,0
22605,δ00830,δεξιότης,n,n-s---fn3t,δεξιότητος,δεξιότης,0
22608,δ00833,δεξίοφιν,n,----------,,δεξίοφιν,0
22609,δ00834,δεξιοφύλαξ,n,n-s---mn3v,δεξιοφύλακος,δεξιοφύλαξ,0
22610,δ00835,δεξίπυρος,a,aps---cn2-,δεξίπυρος δεξίπυρος δεξίπυρον,δεξίπυρος,0
22611,δ00837,δέξις,n,n-s---fn3v,δέξεως,δέξις,0
22612,δ00838,δεξίστρατος,a,aps---cn2-,δεξίστρατος δεξίστρατος δεξίστρατον,δεξίστρατος,0
22613,δ00839,δεξιτερός,a,----------,,δεξιτερός,0
22614,δ00840,δεξίωμα,n,n-s---nn3t,δεξιώματος,δεξίωμα,0
22616,δ00842,δεξίωσις,n,n-s---fn3v,δεξιωσέως,δεξίωσις,0
22617,δ00843,δεξιωτικός,a,aps---mn1-,δεξιωτικός δεξιωτική δεξιωτικόν,δεξιωτικός,0
22618,δ00844,δέξο,n,----------,,δέξο,0
22619,,Δεξώ,n,----------,,Δεξώ,0
22620,δ00845,δέον,n,n-s---nn2-,δέου,δέον,0
22621,δ00846,δεόντως,r,----------,,δεόντως,0
22622,,Δεονῦς,n,----------,,Δεονῦς,0
22623,δ00848,δεός,n,----------,,δεός,0
22624,δ00847,δέος,n,n-s---nn3-,,δέος,0
22625,δ00849,δεπάζω,v,----------,,δεπάζω,0
12116,α12719,ἀποκινέω,v,----------,,ἀποκινέω,0
