---,,ματαϊσμός,0
62019,μ00773,μάταν,r,----------,,μάταν,0
62020,μ00772,ματακὸς,n,----------,,ματακὸς,0
62021,μ00774,ματάω,v,----------,,ματάω,0
62022,μ00775,ματευτής,n,n-s---mn1e,ματευτού,ματευτής,0
62023,μ00776,ματεύω,v,----------,,ματεύω,0
62025,μ00780,μάτημι,n,----------,,μάτημι,0
62026,μ00779,μάτημι,n,----------,,μάτημι,0
62027,μ00781,μάτην,r,----------,,μάτην,0
62028,μ00782,ματήρ,n,n-s---mn3r,ματῆρος,ματήρ,0
62029,μ00783,ματία,n,n-s---fn1l,ματίας,ματία,0
62030,μ00784,ματιζω,v,----------,,ματιζω,0
62031,μ00785,ματιολοιχός,n,----------,,ματιολοιχός,0
61979,μ00733,μασύντης,n,n-s---mn1e,μασύντου,μασύντης,0
62035,μ00789,ματρυλεῖον,n,n-s---nn2-,ματρυλείου,ματρυλεῖον,0
62036,μ00790,μάτρυλλος,n,n-s---cn2-,ματρύλλου,μάτρυλλος,0
62037,μ00791,μάτρως,n,----------,,μάτρως,0
62038,μ00792,ματτυάζω,v,----------,,ματτυάζω,0
62039,μ00793,ματτύη,n,----------,,ματτύη,0
62040,μ00794,ματτυοκόπης,n,n-s---mn1e,ματτυοκόπου,ματτυοκόπης,0
62041,μ00437,μαῦλις,n,----------,,μαῦλις,0
62042,μ00797,μαυλιστής,n,n-s---mn1e,μαυλιστού,μαυλιστής,0
62044,μ00438,μαῦλις,n,----------,,μαῦλις,0
62045,μ00798,μαυρός,a,aps---cn2-,μαυρός μαυρός μαυρόν,μαυρός,0
62046,μ00799,μαυρόω,v,----------,,μαυρόω,0
62047,,Μαύσσωλλος,a,----------,,Μαύσσωλλος,0
62049,μ00801,μαφόρτης,n,n-s---mn1e,μαφόρτου,μαφόρτης,0
62051,μ00821,μαχαιρᾶς,n,n-s---mn2c,μαχαιρᾶ,μαχαιρᾶς,0
62052,μ00803,μαχαιρίδιον,n,n-s---nn2-,μαχαιριδίου,μαχαιρίδιον,0
62053,μ00804,μαχαίριον,n,n-s---nn2-,μαχαιρίου,μαχαίριον,0
62054,μ00805,μαχαιρίς,n,n-s---fn3d,μαχαιρίδος,μαχαιρίς,0
62055,μ00806,μαχαιρίων,n,n-s---mn3n,μαχαιρίωνος,μαχαιρίων,0
62058,μ00809,μαχαιροθήκη,n,n-s---fn1e,μαχαιροθήκης,μαχαιροθήκη,0
62059,μ00810,μαχαιροκοπέω,v,----------,,μαχαιροκοπέω,0
62060,μ00811,μαχαιρομαχέω,v,----------,,μαχαιρομαχέω,0
62061,μ00812,μαχαιροποιεῖον,n,n-s---nn2-,μαχαιροποιείου,μαχαιροποιεῖον,0
62062,μ00813,μαχαιροποιός,n,----------,,μαχαιροποιός,0
62063,μ00814,μαχαιροπώλης,n,n-s---mn1e,μαχαιροπώλου,μαχαιροπώλης,0
62066,μ00817,μαχαιροφορά,n,n-s---fn1l,μαχαιροφορᾶς,μαχαιροφορά,0
62067,μ00818,μαχαιροφορέω,v,----------,,μαχαιροφορέω,0
62069,μ00820,μαχαιρόφυλλον,n,n-s---nn2-,μαχαιροφύλλου,μαχαιρόφυλλον,0
62070,μ00822,μαχαιρώνιον,n,----------,,μαχαιρώνιον,0
62071,μ00823,μαχαιρωτός,a,aps---mn1-,μαχαιρωτός μαχαιρωτή μαχαιρωτόν,μαχαιρωτός,0
62072,μ00824,μαχαίτας,n,----------,,μαχαίτας,0
62073,,Μαχανεῖος,n,n-s---mn2-,Μαχανείου,Μαχανεῖος,0
62074,,Μαχανεύς,n,n-s---mn3u,Μαχανῆος,Μαχανεύς,0
62075,,Μαχανίς,n,n-s---fn3d,Μαχανίδος,Μαχανίς,0
62076,,Μαχανῖτις,n,n-s---fn3d,Μαχανίτιδος,Μαχανῖτις,0
62077,μ00825,μαχατάρ,n,----------,,μαχατάρ,0
62078,μ00826,μαχάω,v,----------,,μαχάω,0
62080,μ00828,μάχη,n,n-s---fn1e,μάχης,μάχη,0
62081,μ00829,μαχήμων,a,aps---cn3n,μαχήμων μαχήμων μαχήμον,μαχήμων,0
62082,μ00830,μάχηνδε,n,----------,,μάχηνδε,0
62083,μ00831,μαχητέον,a,----------,,μαχητέον,0
62084,μ00832,μαχητής,n,n-s---mn1e,μαχητού,μαχητής,0
62033,μ00787,μάτος,n,----------,,μάτος,0
62090,μ00838,μαχλεύομαι,v,----------,,μαχλεύομαι,0
62091,μ00839,μάχλης,n,n-s---mn1e,μάχλου,μάχλης,0
62094,μ00842,μαχλοσύνη,n,n-s---fn1e,μαχλοσύνης,μαχλοσύνη,0
62095,μ00843,μαχλότης,n,n-s---fn3t,μαχλότητος,μαχλότης,0
62096,μ00844,μάχομαι,v,----------,,μάχομαι,0
62097,μ00845,μαχομένως,r,----------,,μαχομένως,0
62098,μ00846,μάψ,n,----------,,μάψ,0
62099,μ00847,μάψ,r,----------,,μάψ,0
62100,μ00848,μαψαῦραι,n,n-p---fn1l,μαψαυρῶν,μαψαῦραι,0
62103,μ00851,μαψιτόκος,a,aps---cn2-,μαψιτόκος μαψιτόκος μαψιτόκον,μαψιτόκος,0
62105,μ00853,μαψυλάκας,n,----------,,μαψυλάκας,0
62106,μ00854,μάω,v,----------,,μάω,0
62107,μ00859,μεγαβρεμέτης,n,n-s---mn1e,μεγαβρεμέτου,μεγαβρεμέτης,0
62108,μ00860,μεγάβυξος,n,n-s---mn2-,μεγαβύξου,μεγάβυξος,0
62109,μ00861,μεγαδάκτυλος,n,n-s---mn2-,μεγαδακτύλου,μεγαδάκτυλος,0
62110,μ00862,μεγάδωρος,a,aps---cn2-,μεγάδωρος μεγάδωρος μεγάδωρον,μεγάδωρος,0
62112,μ00864,μεγαθαρσής,a,aps---cn5s,μεγαθαρσής μεγαθαρσής μεγαθαρσές,μεγαθαρσής,0
62113,μ00865,μέγαθος,n,n-s---nn3s,,μέγαθος,0
62114,μ00866,μεγάθυμος,a,aps---cn2-,μεγάθυμος μεγάθυμος μεγάθυμον,μεγάθυμος,0
62115,μ00867,μεγαίνητος,a,aps---cn2-,μεγαίνητος μεγαίνητος μεγαίνητον,μεγαίνητος,0
62116,μ00868,μεγαίρω,v,----------,,μεγαίρω,0
62117,μ00869,μεγακήτης,a,aps---cn3s,μεγακήτης μεγακήτης μεγακή͂τες,μεγακήτης,0
62118,μ00870,μεγακλεής,a,aps---cn5s,μεγακλεής μεγακλεής μεγακλεές,μεγακλεής,0
62121,μ00873,μεγαλαλκής,a,aps---cn5s,μεγαλαλκής μεγαλαλκής μεγαλαλκές,μεγαλαλκής,0
62122,μ00874,μεγαλάμπρως,r,----------,,μεγαλάμπρως,0
62123,μ00875,μεγαλάμφοδος,a,aps---cn2-,μεγαλάμφοδος μεγαλάμφοδος μεγαλάμφοδον,μεγαλάμφοδος,0
62124,μ00876,μεγαλανορία,n,----------,,μεγαλανορία,0
62125,μ00877,μεγαλάρτια,n,n-p---nn2-,μεγαλαρτίων,μεγαλάρτια,0
62126,μ00878,μεγαλάρτιος,n,n-s---mn2-,μεγαλαρτίου,μεγαλάρτιος,0
62127,μ00879,μεγάλαρτος,a,aps---cn2-,μεγάλαρτος μεγάλαρτος μεγάλαρτον,μεγάλαρτος,0
62128,μ00880,μεγαλαυχέω,v,----------,,μεγαλαυχέω,0
62129,μ00881,μεγαλαύχημα,n,n-s---nn3t,μεγαλαυχήματος,μεγαλαύχημα,0
62130,μ00882,μεγαλαύχην,n,----------,,μεγαλαύχην,0
62132,μ00884,μεγαλαυχητέον,a,----------,,μεγαλαυχητέον,0
62134,μ00886,μεγαλαυχία,n,n-s---fn1l,μεγαλαυχίας,μεγαλαυχία,0
62135,μ00887,μεγάλαυχος,a,aps---cn2-,μεγάλαυχος μεγάλαυχος μεγάλαυχον,μεγάλαυχος,0
62181,μ00932,μεγαλοειδῶς,r,----------,,μεγαλοειδῶς,0
62089,μ00837,μαχλάς,a,aps---an3d,μαχλάς μαχλάς μαχλάς,μαχλάς,0
62139,μ00890,μεγαλέμπορος,n,n-s---mn2-,μεγαλεμπόρου,μεγαλέμπορος,0
62142,μ00894,μεγαληγορέω,v,----------,,μεγαληγορέω,0
62143,μ00895,μεγαληγορία,n,n-s---fn1l,μεγαληγορίας,μεγαληγορία,0
62144,μ00896,μεγαλήγορος,a,aps---cn2-,μεγαλήγορος μεγαλήγορος μεγαλήγορον,μεγαλήγορος,0
62145,μ00897,μεγαληνορία,n,n-s---fn1l,μεγαληνορίας,μεγαληνορία,0
62146,μ00898,μεγαλήνωρ,n,n-s---cn3r,μεγαλήνορος,μεγαλήνωρ,0
62147,μ00899,μεγαλήτωρ,a,aps---cn5r,μεγαλήτωρ μεγαλήτωρ μεγάλητορ,μεγαλήτωρ,0
62148,μ00900,μεγαλήφατος,a,aps---cn2-,μεγαλήφατος μεγαλήφατος μεγαλήφατον,μεγαλήφατος,0
62149,μ00901,μεγαλίζομαι,v,----------,,μεγαλίζομαι,0
62151,,Μεγάλλειον,n,----------,,Μεγάλλειον,0
62152,μ00903,μεγαλόβιος,a,aps---cn2-,μεγαλόβιος μεγαλόβιος μεγαλόβιον,μεγαλόβιος,0
62153,μ00904,μεγαλοβλαβής,a,aps---cn5s,μεγαλοβλαβής μεγαλοβλαβής μεγαλοβλαβές,μεγαλοβλαβής,0
62154,μ00905,μεγαλοβόας,n,n-s---mn1a,μεγαλοβόου,μεγαλοβόας,0
62155,μ00906,μεγαλοβόος,a,aps---cn2-,μεγαλοβόος μεγαλοβόος μεγαλοβόον,μεγαλοβόος,0
62156,μ00907,μεγαλόβοτος,a,aps---cn2-,μεγαλόβοτος μεγαλόβοτος μεγαλόβοτον,μεγαλόβοτος,0
62157,μ00908,μεγαλόβουλος,a,aps---cn2-,μεγαλόβουλος μεγαλόβουλος μεγαλόβουλον,μεγαλόβουλος,0
62158,μ00909,μεγαλοβρεμέτης,n,n-s---mn1e,μεγαλοβρεμέτου,μεγαλοβρεμέτης,0
62161,μ00912,μεγαλόβωλος,a,aps---cn2-,μεγαλόβωλος μεγαλόβωλος μεγαλόβωλον,μεγαλόβωλος,0
62162,μ00913,μεγαλογάστωρ,n,n-s---cn3r,μεγαλογάστορος,μεγαλογάστωρ,0
62163,μ00914,μεγαλογκία,n,n-s---fn1l,μεγαλογκίας,μεγαλογκία,0
62164,μ00915,μεγαλογνωμονέω,v,----------,,μεγαλογνωμονέω,0
62165,μ00916,μεγαλογνωμοσύνη,n,n-s---fn1e,μεγαλογνωμοσύνης,μεγαλογνωμοσύνη,0
62167,μ00918,μεγαλογραφέω,v,----------,,μεγαλογραφέω,0
62168,μ00919,μεγαλογραφία,n,n-s---fn1l,μεγαλογραφίας,μεγαλογραφία,0
62169,μ00920,μεγαλοδάπανος,a,----------,,μεγαλοδάπανος,0
62171,μ00922,μεγαλόδηλος,a,aps---cn2-,μεγαλόδηλος μεγαλόδηλος μεγαλόδηλον,μεγαλόδηλος,0
62172,μ00923,μεγαλοδοξία,n,n-s---fn1l,μεγαλοδοξίας,μεγαλοδοξία,0
62173,μ00924,μεγαλόδοξος,a,aps---cn2-,μεγαλόδοξος μεγαλόδοξος μεγαλόδοξον,μεγαλόδοξος,0
62174,μ00925,μεγαλόδουλος,n,n-s---mn2-,μεγαλοδούλου,μεγαλόδουλος,0
62175,μ00926,μεγαλόδους,n,n-s---cn3t,μεγαλόδοντος,μεγαλόδους,0
62176,μ00927,μεγαλοδυναμία,n,n-s---fn1l,μεγαλοδυναμίας,μεγαλοδυναμία,0
62177,μ00928,μεγαλοδύναμος,a,----------,,μεγαλοδύναμος,0
62180,μ00931,μεγαλόδωρος,a,aps---cn2-,μεγαλόδωρος μεγαλόδωρος μεγαλόδωρον,μεγαλόδωρος,0
62137,μ00888,μεγαλειότης,n,n-s---fn3t,μεγαλειότητος,μεγαλειότης,0
62184,μ00935,μεγαλοέργημα,n,n-s---nn3t,μεγαλοεργήματος,μεγαλοέργημα,0
62185,μ00936,μεγαλοεργής,a,aps---cn5s,μεγαλοεργής μεγαλοεργής μεγαλοεργές,μεγαλοεργής,0
62186,μ00937,μεγαλοεργία,n,n-s---fn1l,μεγαλοεργίας,μεγαλοεργία,0
62187,μ00938,μεγαλοεργικός,a,----------,,μεγαλοεργικός,0
62189,μ00940,μεγαλόζηλος,a,aps---cn2-,μεγαλόζηλος μεγαλόζηλος μεγαλόζηλον,μεγαλόζηλος,0
62190,μ00941,μεγαλόζωνος,a,aps---cn2-,μεγαλόζωνος μεγαλόζωνος μεγαλόζωνον,μεγαλόζωνος,0
62191,μ00942,μεγαλοημέρευσις,n,n-s---fn3v,μεγαλοημερευσέως,μεγαλοημέρευσις,0
62192,μ00943,μεγαλόηχος,a,aps---cn2-,μεγαλόηχος μεγαλόηχος μεγαλόηχον,μεγαλόηχος,0
62193,μ00944,μεγάλοθριξ,n,----------,,μεγάλοθριξ,0
62195,μ00946,μεγαλόθυτον,n,n-s---nn2-,μεγαλοθύτου,μεγαλόθυτον,0
62196,μ00947,μεγάλοιτος,a,----------,,μεγάλοιτος,0
62199,μ00950,μεγαλόκαυλος,a,aps---cn2-,μεγαλόκαυλος μεγαλόκαυλος μεγαλόκαυλον,μεγαλόκαυλος,0
62200,μ00951,μεγαλοκέρως,a,----------,,μεγαλοκέρως,0
62201,μ00952,μεγαλοκευθής,a,aps---cn5s,μεγαλοκευθής μεγαλοκευθής μεγαλοκευθές,μεγαλοκευθής,0
62202,μ00953,μεγαλοκέφαλος,a,aps---cn2-,μεγαλοκέφαλος μεγαλοκέφαλος μεγαλοκέφαλον,μεγαλοκέφαλος,0
62203,μ00954,μεγαλοκίνδυνος,a,aps---cn2-,μεγαλοκίνδυνος μεγαλοκίνδυνος μεγαλοκίνδυνον,μεγαλοκίνδυνος,0
62204,μ00955,μεγαλοκλεής,a,aps---cn5s,μεγαλοκλεής μεγαλοκλεής μεγαλοκλεές,μεγαλοκλεής,0
62205,μ00956,μεγαλοκμής,n,----------,,μεγαλοκμής,0
62207,μ00958,μεγαλόκολπος,a,aps---cn2-,μεγαλόκολπος μεγαλόκολπος μεγαλόκολπον,μεγαλόκολπος,0
62208,μ00959,μεγαλόκορος,a,aps---cn2-,μεγαλόκορος μεγαλόκορος μεγαλόκορον,μεγαλόκορος,0
62210,μ00961,μεγαλόκοτος,a,aps---cn2-,μεγαλόκοτος μεγαλόκοτος μεγαλόκοτον,μεγαλόκοτος,0
62211,μ00962,μεγαλόκρακτος,a,aps---cn2-,μεγαλόκρακτος μεγαλόκρακτος μεγαλόκρακτον,μεγαλόκρακτος,0
62212,μ00963,μεγαλοκρατής,a,aps---cn5s,μεγαλοκρατής μεγαλοκρατής μεγαλοκρατές,μεγαλοκρατής,0
62213,μ00964,μεγαλοκράτωρ,n,----------,,μεγαλοκράτωρ,0
62215,μ00966,μεγαλοκύμων,a,aps---cn3n,μεγαλοκύμων μεγαλοκύμων μεγαλοκύμον,μεγαλοκύμων,0
62216,μ00967,μεγαλόκωλος,a,aps---cn2-,μεγαλόκωλος μεγαλόκωλος μεγαλόκωλον,μεγαλόκωλος,0
62217,μ00968,μεγαλόλαλος,a,aps---cn2-,μεγαλόλαλος μεγαλόλαλος μεγαλόλαλον,μεγαλόλαλος,0
62219,μ00970,μεγαλομανής,a,aps---cn5s,μεγαλομανής μεγαλομανής μεγαλομανές,μεγαλομανής,0
62220,μ00971,μεγαλόμασθος,a,aps---cn2-,μεγαλόμασθος μεγαλόμασθος μεγαλόμασθον,μεγαλόμασθος,0
62221,μ00972,μεγαλομέρεια,n,n-s---fn1s,μεγαλομέρειας,μεγαλομέρεια,0
62223,μ00974,μεγαλομέτωπος,a,aps---cn2-,μεγαλομέτωπος μεγαλομέτωπος μεγαλομέτωπον,μεγαλομέτωπος,0
62183,μ00934,μεγαλοεργέω,v,----------,,μεγαλοεργέω,0
62227,μ00978,μεγαλομοιρία,n,n-s---fn1l,μεγαλομοιρίας,μεγαλομοιρία,0
62228,μ00979,μεγαλομυκητής,n,n-s---mn1e,μεγαλομυκητού,μεγαλομυκητής,0
62229,μ00980,μεγαλόνοια,n,n-s---fn1s,μεγαλόνοιας,μεγαλόνοια,0
62231,μ00982,μεγαλοπάθεια,n,n-s---fn1s,μεγαλοπάθειας,μεγαλοπάθεια,0
62232,μ00983,μεγαλοπάρῃος,a,----------,,μεγαλοπάρῃος,0
62234,μ00985,μεγαλόπετρος,a,aps---cn2-,μεγαλόπετρος μεγαλόπετρος μεγαλόπετρον,μεγαλόπετρος,0
62235,μ00986,μεγαλοπλούσιος,a,aps---cn2-,μεγαλοπλούσιος μεγαλοπλούσιος μεγαλοπλούσιον,μεγαλοπλούσιος,0
62236,μ00987,μεγαλόπλουτος,a,aps---cn2-,μεγαλόπλουτος μεγαλόπλουτος μεγαλόπλουτον,μεγαλόπλουτος,0
62238,μ00989,μεγαλοποιέω,v,----------,,μεγαλοποιέω,0
62239,μ00990,μεγαλοπόλεμος,a,aps---cn2-,μεγαλοπόλεμος μεγαλοπόλεμος μεγαλοπόλεμον,μεγαλοπόλεμος,0
62240,μ00991,μεγαλόπολις,n,----------,,μεγαλόπολις,0
62241,μ00992,μεγαλοπολίτης,a,----------,,μεγαλοπολίτης,0
