id,lemma,synset,period,genre,notes
3966,297,77324,,,
3967,297,77835,,,
3968,297,77834,,,
3969,297,74761,,,
3970,297,71175,,,
3972,297,68612,,,
3973,297,68611,,,
3974,297,72196,,,
3975,297,73731,,,
3976,297,68610,,,
3977,252,44591,,,
3979,252,47200,,,
3980,279,74364,,,
3981,279,75387,,,
3982,279,75235,,,
3983,279,73442,,,
3984,279,68833,,,
3986,279,69981,,,
3987,279,75479,,,
3988,279,75476,,,
3989,279,68942,,,
3990,279,74572,,,
3991,279,66505,,,
3993,279,73794,,,
3994,279,75456,,,
3995,279,66622,,,
3996,279,69049,,,
3997,279,74806,,,
3998,279,75315,,,
4000,279,77490,,,
4001,279,68017,,,
4002,279,75696,,,
4003,279,75436,,,
4004,279,71208,,,
4005,279,71207,,,
4007,279,71205,,,
4008,279,75428,,,
4009,279,69280,,,
4010,279,72990,,,
4011,279,66586,,,
4012,279,75414,,,
4014,279,67218,,,
4015,279,77968,,,
4016,279,69897,,,
4017,279,74374,,,
4018,279,70279,,,
4019,279,69894,,,
4021,279,69892,,,
4022,279,72323,,,
4023,279,66433,,,
4024,279,75264,,,
4025,276,96182,,,
4026,281,82108,,,
4028,281,27764,,,
4029,281,90679,,,
4030,281,84340,,,
4031,281,90676,,,
4032,281,77908,,,
4033,281,90579,,,
4035,281,77904,,,
4036,281,59340,,,
4037,281,89901,,,
4038,281,101356,,,
4039,281,80970,,,
4040,281,83174,,,
4042,281,69826,,,
4043,281,85664,,,
4044,283,80830,,,
4045,283,86224,,,
4046,283,90253,,,
4047,283,88429,,,
4049,283,78698,,,
4050,283,91209,,,
4051,283,90114,,,
4052,283,84544,,,
4053,290,79871,,,
4054,290,79870,,,
4056,290,79868,,,
4057,290,79867,,,
4058,290,84595,,,
4059,290,79865,,,
4060,290,79860,,,
4061,290,79861,,,
4063,290,87669,,,
4064,290,87668,,,
4065,290,79859,,,
4066,290,79856,,,
4068,290,80752,,,
4069,290,87663,,,
4070,290,79854,,,
4072,290,79852,,,
4073,290,79855,,,
4074,290,79092,,,
4075,290,92131,,,
4076,290,85346,,,
4077,290,85343,,,
4079,290,91376,,,
4080,290,84949,,,
4081,290,89686,,,
4082,290,82133,,,
4083,290,88913,,,
4084,290,88912,,,
4086,290,88143,,,
4087,290,88141,,,
4088,290,92615,,,
4089,290,82114,,,
4090,290,82289,,,
4091,290,80575,,,
4093,290,90810,,,
4094,290,82362,,,
4095,290,81079,,,
4096,290,81078,,,
4097,290,86382,,,
4098,290,90802,,,
4100,290,89256,,,
4101,290,90798,,,
4102,290,81966,,,
4103,290,82285,,,
4104,290,81964,,,
4105,290,79359,,,
4107,290,83188,,,
4108,290,82284,,,
4109,290,81959,,,
4110,290,91681,,,
4111,290,91680,,,
4112,290,88218,,,
4114,290,91403,,,
4115,290,82057,,,
4116,290,83336,,,
4117,290,81157,,,
4118,290,81154,,,
4119,289,88383,,,
4121,289,86397,,,
4122,289,87292,,,
4123,289,80379,,,
4124,289,80378,,,
4125,289,80249,,,
4126,289,92015,,,
4128,289,84586,,,
4129,289,84585,,,
4130,289,86379,,,
4131,289,82154,,,
4132,289,86377,,,
4133,289,86886,,,
4135,289,88421,,,
4136,289,85477,,,
4137,289,89949,,,
4138,289,84695,,,
4139,289,89683,,,
4140,289,88914,,,
4142,289,80589,,,
4143,289,80588,,,
4144,289,85325,,,
4145,289,90316,,,
4146,289,91331,,,
4147,289,84679,,,
4149,289,82370,,,
4150,289,82372,,,
4151,289,91330,,,
4152,289,82114,,,
4153,289,86719,,,
4154,289,84671,,,
4156,289,86717,,,
4157,289,86716,,,
4158,289,84667,,,
4159,289,82744,,,
4160,289,80824,,,
4161,289,87216,,,
4163,289,82478,,,
4164,289,87212,,,
4165,289,84645,,,
4166,289,91683,,,
4167,289,91680,,,
4168,289,93342,,,
4170,289,78229,,,
4171,289,85909,,,
4172,289,79250,,,
4173,289,85905,,,
4175,289,80526,,,
4176,289,82573,,,
4177,289,91403,,,
4179,289,84874,,,
4180,289,88200,,,
4181,289,86149,,,
4182,289,84869,,,
4183,289,80261,,,
4184,298,34498,,,
4186,298,62200,,,
4187,298,34724,,,
4188,298,34719,,,
4189,298,4478,,,
4190,298,54973,,,
4191,298,36668,,,
4193,298,27545,,,
4194,298,43925,,,
4195,298,60691,,,
4196,298,61694,,,
4197,298,4475,,,
4198,298,22557,,,
4200,298,3437,,,
4201,298,37455,,,
4202,298,34399,,,
4203,298,41133,,,
4204,298,58506,,,
4205,298,34442,,,
4207,298,23460,,,
4208,296,71025,,,
4209,296,71281,,,
4210,296,75746,,,
4211,296,66531,,,
4212,296,73442,,,
4214,296,77022,,,
4215,296,69981,,,
4216,296,70359,,,
4217,296,72280,,,
4218,296,75479,,,
4219,296,75476,,,
4221,296,73810,,,
4222,296,66383,,,
4223,296,68303,,,
4224,296,75844,,,
4225,296,78017,,,
4226,296,75456,,,
4228,296,74040,,,
4229,296,74806,,,
4230,296,68266,,,
4231,296,75948,,,
4232,296,75436,,,
4233,296,75307,,,
4235,296,69799,,,
4236,296,75303,,,
4237,296,75428,,,
4238,296,72464,,,
4239,296,72463,,,
4240,296,69897,,,
4242,296,69894,,,
4243,296,71045,,,
4244,296,69892,,,
4245,296,76931,,,
4246,278,99613,,,
4247,278,96314,,,
4249,278,96659,,,
4250,278,96658,,,
4251,278,96657,,,
4252,278,96656,,,
4253,278,96655,,,
4254,278,96173,,,
4256,278,96387,,,
4257,278,96229,,,
4258,278,96388,,,
4259,278,97187,,,
4260,278,96386,,,
4261,278,96225,,,
4263,299,27451,,,
4264,299,27449,,,
4265,299,3671,,,
4266,299,34453,,,
4267,299,34452,,,
4268,299,45202,,,
4270,299,5421,,,
4271,299,42060,,,
4272,299,34638,,,
4273,299,4397,,,
4274,299,4396,,,
4275,299,3435,,,
4277,255,32339,,,
4278,255,26834,,,
4279,255,13065,,,
4280,304,92020,,,
4282,304,92019,,,
4283,304,80627,,,
4284,304,92014,,,
4286,304,92004,,,
4287,304,92513,,,
4288,304,91104,,,
4289,304,92508,,,
4290,304,87892,,,
4291,304,82132,,,
4293,304,92751,,,
4294,304,80973,,,
4295,304,80832,,,
4296,304,83259,,,
4297,304,85434,,,
4298,304,84132,,,
4300,304,86431,,,
4301,304,86429,,,
4302,304,83095,,,
4303,291,24543,,,
4304,291,23795,,,
4305,291,23466,,,
4307,291,24880,,,
4308,249,59340,,,
4309,249,62931,,,
4310,249,20970,,,
4311,249,27764,,,
4312,234,79325,,,
4314,234,92275,,,
4315,234,86490,,,
4316,234,91396,,,
4317,309,60159,,,
4318,309,38398,,,
4319,309,39164,,,
4321,309,17489,,,
4322,309,17488,,,
4323,309,5069,,,
4324,309,524,,,
4325,309,62124,,,
4326,309,33099,,,
4328,309,521,,,
4329,309,520,,,
4330,309,1541,,,
4331,309,34117,,,
4332,309,38404,,,
4333,327,29060,,,
4335,312,3106,,,
4336,312,32883,,,
4337,312,34648,,,
4338,313,27538,,,
4339,313,5010,,,
4340,313,29199,,,
4342,313,10,,,
4343,313,34500,,,
4344,313,4258,,,
4345,316,26351,,,
4346,316,45773,,,
4347,350,20916,,,
4349,350,13803,,,
4350,350,324,,,
4351,350,60071,,,
4352,350,13802,,,
4353,350,13801,,,
4354,350,13800,,,
4356,350,26621,,,
4357,350,49651,,,
4358,350,14321,,,
4359,350,22001,,,
4360,350,22000,,,
4361,350,14319,,,
4363,350,63465,,,
4364,350,59874,,,
4365,350,14306,,,
4366,350,14305,,,
4367,350,14304,,,
4368,350,18384,,,
4370,350,31173,,,
4371,350,13761,,,
4372,350,14780,,,
4373,350,14268,,,
4374,350,27560,,,
4375,350,26516,,,
4377,350,26510,,,
4378,350,21896,,,
4379,350,60292,,,
4380,350,2944,,,
4381,350,2945,,,
4382,350,37248,,,
4384,350,20349,,,
4385,350,20348,,,
4386,350,30581,,,
4387,350,43890,,,
4389,350,41826,,,
4390,350,25926,,,
4391,350,41283,,,
4393,350,59699,,,
4394,350,59696,,,
4395,350,65280,,,
4396,350,56584,,,
4397,350,19207,,,
4398,350,19206,,,
4400,350,19204,,,
4401,350,19203,,,
4402,350,19202,,,
4403,350,19201,,,
4404,350,4864,,,
4405,350,31477,,,
4407,350,26862,,,
4408,350,41192,,,
4409,350,41191,,,
4410,350,17120,,,
4411,350,15072,,,
4412,350,19158,,,
4414,350,44239,,,
4415,350,8383,,,
4416,350,8382,,,
4417,350,8376,,,
4418,350,60591,,,
4419,350,39079,,,
4421,350,101525,,,
4422,350,44180,,,
4423,350,20113,,,
4424,350,20112,,,
4425,350,38539,,,
4426,350,13959,,,
4428,350,25204,,,
4429,350,59496,,,
4430,350,9824,,,
4431,350,13406,,,
4432,350,59478,,,
4433,350,59477,,,
4435,350,34888,,,
4436,350,57411,,,
4437,350,59456,,,
4438,350,35390,,,
4439,350,59450,,,
4440,350,14396,,,
4442,350,14394,,,
4443,350,14393,,,
4444,350,46647,,,
4445,350,22067,,,
4446,350,22066,,,
4447,350,13868,,,
4449,350,29204,,,
4450,350,41486,,,
4451,332,46125,,,
4452,328,2399,,,
4453,328,2428,,,
4454,328,2395,,,
4456,328,240,,,
4457,328,24881,,,
4458,328,37932,,,
4459,328,2351,,,
4460,328,1262,,,
4461,328,20269,,,
4463,328,4971,,,
4464,328,4202,,,
4465,328,37861,,,
4466,328,37893,,,
4467,328,3460,,,
4468,328,1027,,,
4470,321,61178,,,
4471,321,34751,,,
4472,321,61498,,,
4473,321,23865,,,
4474,321,56382,,,
4475,321,30931,,,
4477,321,23280,,,
4478,321,5037,,,
4479,321,41828,,,
4480,321,41189,,,
4481,321,60740,,,
4482,321,26815,,,
4484,373,46073,,,
4485,373,37877,,,
4486,373,44154,,,
4487,373,47993,,,
4488,373,46456,,,
4489,373,46071,,,
4491,373,44149,,,
4492,373,37362,,,
4493,373,37361,,,
4494,373,37347,,,
4496,373,37345,,,
4497,373,42848,,,
4498,373,44153,,,
4500,373,44151,,,
4501,373,18097,,,
4502,373,59514,,,
4503,373,45990,,,
4504,373,38269,,,
4505,373,15631,,,
4507,373,45448,,,
4508,373,46072,,,
4509,373,46074,,,
4510,371,30797,,,
4511,356,80600,,,
4512,356,79077,,,
4514,356,79071,,,
4515,356,79072,,,
4516,338,86653,,,
4517,338,86652,,,
4518,338,89208,,,
4519,338,84723,,,
4521,338,86124,,,
4522,338,86119,,,
4523,338,87131,,,
4524,338,84438,,,
4525,338,92749,,,
4526,338,90570,,,
4528,338,90946,,,
4529,338,90950,,,
4530,338,90566,,,
4531,338,90949,,,
4532,338,90948,,,
4533,338,90947,,,
4535,338,90945,,,
4536,338,90944,,,
4537,338,85311,,,
4538,338,92334,,,
4539,338,89898,,,
4540,338,84264,,,
4542,338,81681,,,
4543,338,89607,,,
4544,338,81413,,,
4545,338,89603,,,
4546,337,101726,,,
4547,337,20221,,,
4549,337,37977,,,
4550,337,37976,,,
4551,337,56373,,,
4552,337,11603,,,
4553,337,58577,,,
4554,337,32688,,,
4556,337,37965,,,
4557,337,27756,,,
4558,337,41963,,,
4559,337,37701,,,
4560,337,25992,,,
4561,337,39591,,,
4563,337,2789,,,
4564,337,41281,,,
4565,344,70506,,,
4566,344,70171,,,
4567,344,76173,,,
4568,344,77175,,,
4570,344,76387,,,
4571,344,72332,,,
4572,344,76975,,,
4573,344,70170,,,
4574,344,75834,,,
4575,344,70134,,,
4577,344,70129,,,
4578,344,70128,,,
4579,344,73198,,,
4580,344,73189,,,
4581,344,77796,,,
4582,344,70115,,,
4584,344,70109,,,
4585,344,76229,,,
4586,344,70084,,,
4587,344,70083,,,
4588,344,70082,,,
4589,344,73145,,,
4591,344,70075,,,
4592,344,70074,,,
4593,344,70073,,,
4594,344,70072,,,
4595,344,77743,,,
4596,344,76707,,,
4598,344,76165,,,
4599,344,77696,,,
4600,344,73077,,,
4601,344,77683,,,
4603,344,73579,,,
4604,344,69479,,,
4605,344,76129,,,
4607,344,76089,,,
4608,344,69942,,,
4609,344,76081,,,
4610,344,69934,,,
4611,344,69932,,,
4612,344,72981,,,
4614,344,69906,,,
4615,344,70928,,,
4616,344,70923,,,
4617,344,70922,,,
4618,344,66300,,,
4619,344,66295,,,
4621,344,68848,,,
4622,344,77039,,,
4623,344,66282,,,
4624,344,73952,,,
4625,344,70359,,,
4626,344,76501,,,
4628,344,75474,,,
4629,344,75467,,,
4630,344,77505,,,
4631,344,77503,,,
4632,344,66239,,,
4633,344,66237,,,
4635,344,71831,,,
4636,344,70807,,,
4637,344,69268,,,
4638,344,74386,,,
4639,344,72335,,,
4640,344,71816,,,
4642,344,69755,,,
4643,344,72313,,,
4644,344,72311,,,
4645,344,70262,,,
4646,344,70261,,,
4647,344,72307,,,
4649,344,72297,,,
4650,344,77910,,,
4651,344,77903,,,
4652,344,76364,,,
4653,344,73275,,,
4654,344,73267,,,
4656,344,69672,,,
4657,344,76840,,,
4658,344,71199,,,
4659,344,70162,,,
4660,344,66575,,,
4661,344,69632,,,
4663,333,73275,,,
4664,333,66295,,,
4665,333,73077,,,
4666,333,72307,,,
4667,333,76081,,,
4668,333,68848,,,
4670,333,66282,,,
4671,333,77796,,,
4672,333,77505,,,
4673,333,76129,,,
4674,333,76128,,,
4675,335,68855,,,
4677,335,66415,,,
4678,335,71276,,,
4679,335,69226,,,
4680,335,74086,,,
4681,335,77797,,,
4682,335,74719,,,
4684,335,75744,,,
4685,335,66399,,,
4686,335,68572,,,
4687,335,75740,,,
4688,335,75737,,,
4689,335,72281,,,
4691,335,77397,,,
4692,335,75733,,,
4693,335,70227,,,
4694,335,75728,,,
4695,335,76497,,,
4696,335,68304,,,
4698,335,78030,,,
4699,335,72651,,,
4700,335,68677,,,
4701,335,77889,,,
4702,335,75841,,,
4703,335,75713,,,
4705,335,71226,,,
4706,335,77496,,,
4707,335,70711,,,
4708,335,74804,,,
4710,335,70961,,,
4711,335,75309,,,
4712,335,67497,,,
4714,335,76704,,,
4715,335,77342,,,
4716,335,75160,,,
4717,335,70934,,,
4718,335,72726,,,
4719,335,69136,,,
4721,335,73482,,,
4722,335,70664,,,
4723,335,68485,,,
4724,339,30559,,,
4725,339,27485,,,
4726,339,59727,,,
4728,339,60232,,,
4729,339,59698,,,
4730,339,29995,,,
4731,339,31019,,,
4732,339,31018,,,
4733,339,3368,,,
4735,339,42277,,,
4736,339,16676,,,
4737,339,17187,,,
4738,339,23842,,,
4739,339,58656,,,
4740,339,39710,,,
4742,339,33051,,,
4743,339,27928,,,
4744,339,59672,,,
4745,339,33048,,,
4746,339,33047,,,
4747,339,33046,,,
4749,339,62224,,,
4750,339,62222,,,
4751,339,30987,,,
4752,339,33035,,,
4753,339,30983,,,
4754,339,33014,,,
4756,339,30448,,,
4757,339,57582,,,
4758,339,29416,,,
4759,339,3299,,,
4760,339,26850,,,
4761,339,30945,,,
4763,339,30933,,,
4764,339,25086,,,
4765,339,25082,,,
4766,339,38905,,,
4767,339,42484,,,
4768,339,33268,,,
4770,339,33262,,,
4771,339,33261,,,
4772,339,60392,,,
4773,339,30691,,,
4774,339,29135,,,
4775,339,31182,,,
4777,339,17867,,,
4778,339,17866,,,
4779,339,29625,,,
4780,339,22956,,,
4781,339,33195,,,
4782,339,60328,,,
4784,339,30105,,,
4785,339,37269,,,
4786,339,3983,,,
4787,339,27531,,,
4788,339,30597,,,
4789,339,62458,,,
4791,339,30588,,,
4792,339,37756,,,
4793,339,14715,,,
4794,339,14714,,,
4795,339,37234,,,
4796,339,30578,,,
4798,339,30560,,,
4799,339,59746,,,
4800,339,33122,,,
4801,339,30561,,,
4802,339,59744,,,
4803,339,33999,,,
4805,339,101581,,,
4806,339,102090,,,
4807,339,102089,,,
4808,339,102088,,,
4809,339,37567,,,
4810,339,28857,,,
4812,339,27312,,,
4813,339,32937,,,
4814,339,21158,,,
4815,339,59541,,,
4817,339,26767,,,
4818,339,28813,,,
4819,339,30346,,,
4821,339,3193,,,
4822,339,28782,,,
4823,339,23659,,,
4824,339,23140,,,
4825,339,38498,,,
4826,339,101468,,,
4828,339,14925,,,
4829,339,24638,,,
4830,339,4657,,,
4831,339,46125,,,
4832,339,29727,,,
4833,339,28190,,,
4835,339,4635,,,
4836,339,29716,,,
4837,339,3602,,,
4838,339,33295,,,
4839,339,12,,,
4840,339,2572,,,
4842,339,3589,,,
4843,339,30723,,,
4844,339,30722,,,
4845,353,34348,,,
4846,353,17427,,,
4847,375,3710,,,
4849,375,16380,,,
4850,375,37210,,,
4851,375,37241,,,
4852,375,38264,,,
4853,375,37298,,,
4854,375,38260,,,
4856,375,4125,,,
4857,375,37873,,,
4858,375,16585,,,
4859,375,38265,,,
4860,375,5064,,,
4861,375,13095,,,
4863,375,38105,,,
4864,375,38113,,,
4865,375,16512,,,
4866,340,66237,,,
4867,340,73275,,,
4868,340,66295,,,
4870,340,72307,,,
4871,340,76081,,,
4872,340,68848,,,
4873,340,77039,,,
4874,340,66282,,,
4875,340,77796,,,
4877,340,76129,,,
4878,340,76128,,,
4879,359,79755,,,
4880,343,46125,,,
4881,348,88847,,,
4882,348,88854,,,
4884,311,88540,,,
4885,311,89336,,,
4886,311,91287,,,
4887,311,90998,,,
4888,311,86740,,,
4889,311,84690,,,
4891,311,91276,,,
4892,311,78411,,,
4893,311,78185,,,
4894,311,84132,,,
4895,311,88610,,,
4896,311,82850,,,
4898,345,42484,,,
4899,345,37234,,,
4900,345,30448,,,
4901,345,57582,,,
4902,345,25069,,,
4903,345,30691,,,
4905,345,30561,,,
4906,345,30560,,,
4907,345,30559,,,
4908,345,29135,,,
4909,345,29003,,,
4910,345,59698,,,
4912,345,21158,,,
4913,345,58656,,,
4914,345,29727,,,
4915,345,33048,,,
4916,345,27928,,,
4917,345,59672,,,
4919,345,27924,,,
4920,345,3983,,,
4921,345,26767,,,
4922,345,33295,,,
4924,345,12,,,
4925,345,30987,,,
4926,345,30346,,,
4928,345,30722,,,
4929,349,56460,,,
4930,349,19706,,,
4931,349,19705,,,
4932,361,67582,,,
4933,361,70137,,,
4935,361,77288,,,
4936,361,68583,,,
4937,361,69601,,,
4938,361,77795,,,
4939,361,77794,,,
4940,361,77793,,,
4942,361,71641,,,
4943,361,72665,,,
4944,361,77269,,,
4945,361,68568,,,
4946,361,73175,,,
4947,361,71126,,,
4949,361,68551,,,
4950,361,68550,,,
4951,361,68548,,,
4952,361,74172,,,
4953,361,68537,,,
4954,361,70584,,,
4956,361,72630,,,
4957,361,72625,,,
4958,361,68529,,,
4959,361,72111,,,
4960,361,72110,,,
4961,361,67499,,,
4963,361,72106,,,
4964,361,70569,,,
4965,361,77735,,,
4966,361,77734,,,
4967,361,71077,,,
4968,361,72085,,,
4970,361,75660,,,
4971,361,71560,,,
4972,361,72584,,,
4973,361,71559,,,
4974,361,72582,,,
4975,361,72577,,,
4977,361,72060,,,
4978,361,71035,,,
4979,361,76664,,,
4980,361,71031,,,
4981,361,70513,,,
4982,361,76144,,,
4984,361,76142,,,
4985,361,74596,,,
4986,361,69987,,,
4987,361,69986,,,
4988,361,77665,,,
4989,361,76640,,,
4991,361,75602,,,
4992,361,74066,,,
4993,361,67910,,,
4994,361,66883,,,
4995,361,77632,,,
4996,361,70970,,,
4998,361,73016,,,
4999,361,75774,,,
5000,361,77619,,,
5001,361,70961,,,
5002,361,76586,,,
5003,361,78121,,,
5005,361,76072,,,
5006,361,77607,,,
5007,361,76069,,,
5008,361,76058,,,
5009,361,72464,,,
5010,361,68877,,,
5012,361,67328,,,
5013,361,72444,,,
5014,361,70394,,,
5015,361,68344,,,
5016,361,69367,,,
5017,361,69365,,,
5019,361,73967,,,
5020,361,67810,,,
5021,361,75488,,,
5022,361,73951,,,
5023,361,72926,,,
5024,361,72925,,,
5026,361,68819,,,
5027,361,67786,,,
5028,361,67785,,,
5029,361,67781,,,
5031,361,77496,,,
5032,361,78008,,,
5033,361,70308,,,
5035,361,74912,,,
5036,361,74910,,,
5037,361,74908,,,
5038,361,69276,,,
5039,361,74907,,,
5040,361,77455,,,
5042,361,77453,,,
5043,361,77964,,,
5044,361,76927,,,
5045,361,71804,,,
5046,361,76409,,,
5047,361,74872,,,
5049,361,68722,,,
5050,361,66162,,,
5051,361,66161,,,
5052,361,68719,,,
5053,361,69226,,,
5054,361,76903,,,
5056,361,77924,,,
5057,361,76899,,,
5058,361,73314,,,
5059,361,72800,,,
5060,361,69213,,,
5061,361,72793,,,
5063,361,73294,,,
5064,361,75342,,,
5065,361,77389,,,
5066,361,67145,,,
5067,361,66631,,,
5068,361,66117,,,
5070,361,77378,,,
5071,361,71231,,,
5072,361,71228,,,
5073,361,77368,,,
5074,361,75318,,,
5075,361,75313,,,
5077,361,75303,,,
5078,361,77861,,,
5079,361,71195,,,
5080,361,71190,,,
5081,361,69143,,,
5082,361,72726,,,
5084,361,67584,,,
5085,351,46846,,,
5086,351,80248,,,
5087,351,13301,,,
5088,351,13302,,,
5089,351,88437,,,
5091,351,13303,,,
5092,351,77297,,,
5093,351,46190,,,
5094,351,87150,,,
5095,351,84589,,,
5096,351,35436,,,
5098,351,13304,,,
5099,351,35167,,,
5100,351,20317,,,
5101,351,72283,,,
5102,351,82523,,,
5103,351,82646,,,
5105,351,66256,,,
5106,351,88400,,,
5107,351,82637,,,
5108,351,43208,,,
5109,351,88389,,,
5110,351,4419,,,
5112,351,85691,,,
5113,351,71866,,,
5114,351,37687,,,
5115,351,71478,,,
5116,351,91574,,,
5117,351,76977,,,
5119,351,91569,,,
5120,351,72496,,,
5121,351,31533,,,
5122,351,71466,,,
5123,351,59173,,,
5124,351,82854,,,
5126,351,88100,,,
5127,351,48163,,,
5128,351,13344,,,
5129,351,14110,,,
5130,351,8347,,,
5131,351,14740,,,
5133,351,85005,,,
5134,351,69388,,,
5135,351,41604,,,
5136,351,95492,,,
5138,351,35202,,,
5139,351,77185,,,
5140,330,77818,,,
5142,330,75254,,,
5143,330,70644,,,
5144,330,69747,,,
5145,330,69618,,,
5146,330,77931,,,
5147,330,66415,,,
5149,330,70009,,,
5150,330,70122,,,
5151,330,77675,,,
5152,330,77674,,,
5153,330,77673,,,
5154,330,71909,,,
5156,330,69222,,,
5157,330,76005,,,
5158,330,67043,,,
5159,330,69218,,,
5160,330,72414,,,
5161,330,74208,,,
5163,330,72286,,,
5164,330,77817,,,
5165,330,76120,,,
5166,330,67029,,,
5167,330,70998,,,
5168,330,75861,,,
5170,330,76113,,,
5171,330,77136,,,
5172,330,73037,,,
5173,330,77134,,,
5174,330,72525,,,
5175,330,76489,,,
5177,330,75062,,,
5178,330,72373,,,
5179,330,69681,,,
5180,330,72113,,,
5181,330,69809,,,
5182,330,77360,,,
5184,330,68011,,,
5185,330,72105,,,
5186,330,76326,,,
5187,330,76325,,,
5188,330,72099,,,
5189,330,74915,,,
5191,330,72734,,,
5192,330,67613,,,
5193,330,71069,,,
5194,330,77853,,,
5195,330,77340,,,
5196,330,71064,,,
5198,330,76563,,,
5199,330,69264,,,
5200,330,69263,,,
5201,330,72334,,,
5202,330,71563,,,
5203,330,77577,,,
5205,330,76550,,,
5206,330,67333,,,
5207,330,73731,,,
5208,330,67330,,,
5209,330,68096,,,
5210,330,69376,,,
5212,354,98874,,,
5213,355,77930,,,
5214,355,73449,,,
5215,355,69086,,,
5216,355,78044,,,
5217,355,78042,,,
5219,355,74071,,,
5220,355,75476,,,
5221,355,73551,,,
5222,355,74830,,,
5223,355,74828,,,
5224,355,68809,,,
5226,355,67516,,,
5227,355,68404,,,
5228,355,75700,,,
5229,355,78005,,,
5230,355,77492,,,
5231,355,67506,,,
5233,355,67501,,,
5234,355,69293,,,
5235,355,75949,,,
5236,355,77483,,,
5237,355,69803,,,
5238,355,69802,,,
5240,355,69795,,,
5241,355,77981,,,
5242,355,70170,,,
5243,355,77965,,,
5245,355,67078,,,
5246,355,77573,,,
5247,355,74114,,,
5249,379,80379,,,
5250,379,80378,,,
5251,379,85482,,,
5252,379,85477,,,
5253,379,79302,,,
5254,379,89021,,,
5256,379,82363,,,
5257,379,79786,,,
5258,379,82847,,,
5259,379,79773,,,
5260,379,80280,,,
5261,379,84882,,,
5263,379,82827,,,
5264,379,84872,,,
5265,379,82823,,,
5266,379,84870,,,
5267,379,80262,,,
5268,379,80261,,,
5270,379,84865,,,
5271,379,84862,,,
5272,379,84857,,,
5273,379,89978,,,
5274,379,86393,,,
5275,379,85369,,,
5277,379,81781,,,
5278,379,85364,,,
5279,379,81779,,,
5280,379,84850,,,
5281,379,85867,,,
5282,379,85353,,,
5284,379,80733,,,
5285,379,85849,,,
5286,379,85847,,,
5287,379,79190,,,
5288,379,84817,,,
5289,379,88392,,,
5291,379,89876,,,
5292,379,84238,,,
5293,379,88332,,,
5294,379,92414,,,
5295,379,87292,,,
5296,379,88306,,,
5298,379,82671,,,
5299,379,82670,,,
5300,379,79586,,,
5301,379,81120,,,
5302,379,86739,,,
5303,379,90316,,,
5305,379,82628,,,
5306,379,82115,,,
5307,379,82114,,,
5308,379,83647,,,
5309,379,82111,,,
5310,379,79551,,,
5312,379,92348,,,
5313,379,91823,,,
5314,379,87216,,,
5315,379,85679,,,
5316,379,91821,,,
5317,379,93342,,,
5319,379,91796,,,
5320,379,84627,,,
5321,379,90255,,,
5322,379,83087,,,
5323,379,84623,,,
5324,379,80526,,,
5326,379,91276,,,
5327,379,82043,,,
5328,379,90235,,,
5329,379,90234,,,
5330,379,90233,,,
5331,379,80504,,,
5333,379,84591,,,
5334,379,82026,,,
5335,379,85096,,,
5336,379,91750,,,
5337,379,91749,,,
5338,379,85089,,,
5340,379,84547,,,
5341,379,80952,,,
5342,379,80440,,,
5343,379,82993,,,
5344,379,84528,,,
5345,379,84526,,,
5347,379,84513,,,
5348,379,88096,,,
5349,379,78365,,,
5350,379,83989,,,
5352,379,92689,,,
5353,364,75640,,,
5354,364,77747,,,
5356,364,74476,,,
5357,364,66600,,,
5358,364,74920,,,
5359,364,74919,,,
5360,342,91581,,,
5361,342,91580,,,
5363,342,94359,,,
5364,342,94358,,,
5365,342,91388,,,
5366,342,91730,,,
5367,342,84174,,,
5368,342,91566,,,
5370,342,88426,,,
5371,342,91562,,,
5372,342,88424,,,
5373,342,84519,,,
5374,342,84518,,,
5375,342,86405,,,
5377,342,85858,,,
5378,307,21499,,,
5379,307,55899,,,
5380,307,31225,,,
5381,307,435,,,
5382,307,16303,,,
5384,307,44239,,,
5385,307,37678,,,
5386,307,55912,,,
5387,307,9989,,,
5388,307,21956,,,
5389,307,27650,,,
5391,307,56161,,,
5392,315,88415,,,
5393,315,83186,,,
5394,315,83185,,,
5395,315,88416,,,
5396,334,25874,,,
5398,329,38379,,,
5399,329,45794,,,
5400,329,59340,,,
5401,329,27764,,,
5402,320,84479,,,
5403,320,84478,,,
5405,320,84476,,,
5406,320,84475,,,
5407,320,84474,,,
5408,320,84473,,,
5409,320,84472,,,
5410,320,90998,,,
5412,320,82544,,,
5413,320,89200,,,
5414,320,84207,,,
5415,320,80366,,,
5416,320,81897,,,
5417,320,79208,,,
5419,320,89443,,,
5420,320,82913,,,
5421,320,79448,,,
5422,320,85078,,,
5423,320,79829,,,
5424,320,80724,,,
5426,320,79441,,,
5427,320,82382,,,
5428,320,82381,,,
5429,320,88905,,,
5430,320,79301,,,
5431,320,89155,,,
5433,320,88896,,,
5434,320,89152,,,
5435,320,90941,,,
5436,320,84918,,,
5437,320,80569,,,
5438,320,87221,,,
5440,320,85690,,,
5441,320,85689,,,
5442,320,87224,,,
5443,320,87223,,,
5444,320,87222,,,
5445,320,85685,,,
5447,320,87219,,,
5448,320,87218,,,
5449,320,87217,,,
5450,320,87216,,,
5451,320,87215,,,
5452,320,92844,,,
5454,320,80428,,,
5455,320,90919,,,
5456,320,92836,,,
5457,320,87206,,,
5459,320,87205,,,
5460,320,87204,,,
