,5101,74119,,,
85837,5117,73619,,,
85838,5117,67471,,,
85839,5117,67469,,,
85841,5117,67466,,,
85842,5117,77702,,,
85843,5117,77699,,,
85844,5117,77696,,,
85845,5117,73592,,,
85846,5117,73589,,,
85848,5117,75634,,,
85849,5117,77681,,,
85850,5117,73580,,,
85851,5117,73579,,,
85852,5117,75622,,,
85853,5117,77667,,,
85855,5117,77649,,,
85856,5117,73552,,,
85857,5117,73545,,,
85858,5117,67397,,,
85859,5117,67396,,,
85860,5117,73537,,,
85862,5117,71486,,,
85863,5117,73529,,,
85864,5117,73528,,,
85865,5117,77619,,,
85866,5117,67378,,,
85867,5117,77612,,,
85869,5117,77596,,,
85870,5117,77583,,,
85871,5117,71425,,,
85872,5117,67328,,,
85873,5117,77559,,,
85874,5117,67314,,,
85876,5117,67309,,,
85877,5117,67306,,,
85878,5117,67304,,,
85879,5117,77537,,,
85880,5117,67294,,,
85881,5117,75488,,,
85883,5117,71390,,,
85884,5117,69341,,,
85885,5117,75474,,,
85886,5117,77519,,,
85887,5117,69324,,,
85888,5117,75468,,,
85890,5117,75466,,,
85891,5117,75464,,,
85892,5117,69318,,,
85893,5117,75461,,,
85894,5117,69316,,,
85895,5117,75458,,,
85897,5117,77503,,,
85898,5117,77502,,,
85899,5117,75451,,,
85900,5117,77498,,,
85901,5117,73402,,,
85902,5117,69295,,,
85904,5117,77483,,,
85905,5117,77482,,,
85906,5117,77470,,,
85907,5117,71325,,,
85908,5117,77467,,,
85909,5117,77455,,,
85911,5117,69260,,,
85912,5117,77448,,,
85913,5117,77446,,,
85914,5117,73347,,,
85915,5117,75388,,,
85916,5117,67194,,,
85918,5117,77435,,,
85919,5117,71290,,,
85920,5117,71289,,,
85921,5117,71288,,,
85923,5117,77426,,,
85924,5117,67186,,,
85925,5117,73329,,,
85927,5117,73321,,,
85928,5117,77411,,,
85929,5117,73315,,,
85930,5117,73314,,,
85931,5117,77409,,,
85932,5117,77404,,,
85934,5117,77400,,,
85935,5117,73294,,,
85936,5117,67146,,,
85937,5117,69186,,,
85938,5117,69185,,,
85939,5117,77370,,,
85941,5117,77374,,,
85942,5117,69179,,,
85943,5117,71228,,,
85944,5117,73275,,,
85945,5117,73274,,,
85946,5117,69175,,,
85948,5117,69172,,,
85949,5117,73267,,,
85950,5117,73262,,,
85951,5117,73264,,,
85952,5117,73263,,,
85953,5117,75310,,,
85955,5117,71209,,,
85956,5117,73258,,,
85957,5117,73257,,,
85958,5117,73254,,,
85959,5117,75301,,,
85960,5117,70814,,,
85962,5117,70802,,,
85963,5117,74898,,,
85964,5117,76937,,,
85965,5117,76936,,,
85966,5117,74883,,,
85967,5117,76927,,,
85969,5117,76912,,,
85970,5117,72817,,,
85971,5117,72816,,,
85972,5117,66669,,,
85973,5117,72813,,,
85974,5117,68714,,,
85976,5117,66663,,,
85977,5117,68708,,,
85978,5117,72800,,,
85979,5117,66651,,,
85980,5117,70746,,,
85981,5117,72793,,,
85983,5117,70738,,,
85984,5117,66633,,,
85985,5117,66632,,,
85986,5117,66618,,,
85987,5117,70717,,,
85988,5117,76860,,,
85990,5117,76858,,,
85991,5117,74808,,,
85992,5117,66614,,,
85993,5117,70703,,,
85994,5117,68654,,,
85995,5117,72749,,,
85997,5117,76840,,,
85998,5117,76839,,,
85999,5117,76838,,,
86000,5117,68645,,,
86001,5117,70692,,,
86002,5117,72734,,,
86004,5117,72726,,,
86005,5117,74765,,,
86006,5117,76811,,,
86007,5117,74762,,,
86008,5117,72708,,,
86009,5117,72707,,,
86011,5117,74743,,,
86012,5117,66538,,,
86013,5117,68583,,,
86014,5117,68581,,,
86015,5117,74719,,,
86016,5117,70620,,,
86018,5117,72662,,,
86019,5117,76757,,,
86020,5117,66515,,,
86021,5117,66514,,,
86022,5117,68559,,,
86023,5117,68539,,,
86025,5117,68530,,,
86026,5117,66480,,,
86027,5117,70576,,,
86028,5117,68527,,,
86030,5117,76713,,,
86031,5117,76711,,,
86032,5117,74657,,,
86034,5117,70539,,,
86035,5117,68491,,,
86036,5117,72584,,,
86037,5117,72582,,,
86038,5117,76670,,,
86039,5117,70522,,,
86041,5117,70507,,,
86042,5117,76650,,,
86043,5117,68453,,,
86044,5117,66394,,,
86045,5117,76630,,,
86046,5117,66383,,,
86048,5117,66369,,,
86049,5117,66365,,,
86050,5117,68407,,,
86051,5117,76598,,,
86052,5117,68400,,,
86053,5117,68399,,,
86055,5117,76577,,,
86056,5117,76566,,,
86057,5117,72466,,,
86058,5117,72464,,,
86059,5117,76558,,,
86060,5117,76554,,,
86062,5117,72453,,,
86063,5117,76549,,,
86064,5117,72452,,,
86065,5117,72450,,,
86066,5117,66300,,,
86067,5117,72444,,,
86069,5117,66282,,,
86070,5117,76521,,,
86071,5117,66278,,,
86072,5117,66277,,,
86073,5117,72414,,,
86074,5117,76506,,,
86076,5117,68312,,,
86077,5117,66261,,,
86078,5117,76500,,,
86079,5117,76501,,,
86080,5117,66260,,,
86081,5117,66252,,,
86083,5117,76487,,,
86084,5117,74437,,,
86085,5117,76484,,,
86086,5117,70339,,,
86087,5117,76481,,,
86088,5117,74432,,,
86090,5117,66238,,,
86091,5117,66237,,,
86092,5117,66236,,,
86093,5117,66230,,,
86094,5117,70322,,,
86095,5117,72374,,,
86097,5117,70326,,,
86098,5117,66229,,,
86099,5117,76466,,,
86100,5117,76467,,,
86101,5117,66226,,,
86102,5117,76464,,,
86104,5117,66220,,,
86105,5117,68266,,,
86106,5117,76457,,,
86107,5117,66216,,,
86108,5117,76449,,,
86109,5117,74401,,,
86111,5117,74396,,,
86112,5117,74393,,,
86113,5117,66201,,,
86114,5117,68249,,,
86115,5117,74386,,,
86116,5117,74382,,,
86118,5117,66190,,,
86119,5117,76410,,,
86120,5117,72307,,,
86121,5117,76400,,,
86122,5117,72297,,,
86123,5117,66150,,,
86125,5117,72291,,,
86126,5117,66136,,,
86127,5117,66134,,,
86128,5117,72273,,,
86129,5117,74319,,,
86130,5117,72261,,,
86132,5117,76329,,,
86133,5117,76327,,,
86134,5117,70176,,,
86135,5117,70175,,,
86137,5117,70168,,,
86138,5117,70163,,,
86139,5117,74246,,,
86141,5117,70137,,,
86142,5117,70133,,,
86143,5117,68073,,,
86144,5117,76256,,,
86145,5117,76254,,,
86146,5117,76253,,,
86148,5117,72144,,,
86149,5117,70084,,,
86150,5117,70083,,,
86151,5117,70082,,,
86152,5117,72123,,,
86153,5117,70075,,,
86155,5117,70073,,,
86156,5117,70072,,,
86157,5117,70066,,,
86158,5117,72106,,,
86159,5117,76198,,,
86160,5117,74147,,,
86162,5117,74119,,,
86163,5117,76165,,,
86164,5117,76157,,,
86165,5117,67961,,,
86166,5117,76148,,,
86167,5117,67947,,,
86169,5117,76129,,,
86170,5117,76128,,,
86171,5117,74074,,,
86172,5117,76110,,,
86173,5117,76109,,,
86174,5117,67915,,,
86176,5117,72007,,,
86177,5117,67910,,,
86178,5117,72004,,,
86179,5117,67904,,,
86180,5117,76093,,,
86181,5117,76094,,,
86183,5117,74043,,,
86184,5117,76089,,,
86185,5117,69942,,,
86186,5117,76083,,,
86187,5117,76081,,,
86188,5117,76074,,,
86190,5117,76069,,,
86191,5117,71974,,,
86192,5117,71973,,,
86193,5117,76065,,,
86194,5117,74010,,,
86195,5117,76030,,,
86197,5117,78074,,,
86198,5117,78073,,,
86199,5117,78070,,,
86200,5117,67827,,,
86201,5117,76010,,,
86202,5117,78059,,,
86204,5117,76003,,,
86205,5117,69859,,,
86206,5117,67810,,,
86207,5117,78045,,,
86208,5117,75996,,,
86209,5117,71890,,,
86211,5117,75984,,,
86212,5117,73929,,,
86213,5117,67786,,,
86214,5117,67785,,,
86215,5117,67784,,,
86216,5117,78023,,,
86218,5117,67781,,,
86219,5117,71869,,,
86220,5117,71676,,,
86221,5117,75948,,,
86222,5117,69804,,,
86223,5117,69802,,,
86225,5117,71831,,,
86226,5117,69782,,,
86227,5117,67730,,,
86228,5117,69155,,,
86229,5117,67107,,,
86230,5117,69154,,,
86232,5117,71199,,,
86233,5117,75295,,,
86234,5117,69143,,,
86235,5117,77332,,,
86236,5117,73235,,,
86237,5117,69136,,,
86239,5117,67085,,,
86240,5117,73226,,,
86241,5117,75269,,,
86242,5117,77306,,,
86244,5117,69111,,,
86245,5117,75254,,,
86246,5117,73205,,,
86248,5117,73199,,,
86249,5117,71151,,,
86250,5117,69103,,,
86251,5117,69098,,,
86252,5117,77288,,,
86253,5117,73189,,,
86255,5117,73186,,,
86256,5117,77280,,,
86257,5117,69086,,,
86258,5117,77269,,,
86259,5117,77259,,,
86260,5117,67014,,,
86262,5117,67005,,,
86263,5117,77243,,,
86264,5117,73146,,,
86265,5117,73144,,,
86266,5117,73128,,,
86267,5117,73127,,,
86269,5117,75173,,,
86270,5117,77220,,,
86271,5117,77219,,,
86272,5117,77213,,,
86273,5117,73116,,,
86274,5117,73114,,,
86276,5117,77205,,,
86277,5117,69013,,,
86278,5117,69012,,,
86279,5117,75150,,,
86280,5117,69002,,,
86281,5117,71045,,,
86283,5117,73077,,,
86284,5117,73075,,,
86285,5117,73052,,,
86286,5117,77140,,,
86287,5117,70995,,,
86288,5117,77138,,,
86290,5117,73037,,,
86291,5117,77120,,,
86292,5117,70973,,,
86293,5117,75063,,,
86294,5117,70970,,,
86295,5117,70969,,,
86297,5117,66872,,,
86298,5117,66871,,,
86299,5117,73010,,,
86300,5117,70961,,,
86301,5117,73004,,,
86302,5117,73005,,,
86304,5117,75045,,,
86305,5117,75040,,,
86306,5117,70933,,,
86307,5117,70932,,,
86308,5117,68884,,,
86309,5117,72979,,,
86311,5117,77070,,,
86312,5117,70923,,,
86313,5117,72971,,,
86314,5117,70922,,,
86315,5117,75011,,,
86316,5117,68867,,,
86318,5117,77050,,,
86319,5117,72952,,,
86320,5117,77043,,,
86321,5117,68848,,,
86322,5117,77039,,,
86323,5117,72943,,,
86325,5117,72923,,,
86326,5117,77022,,,
86327,5117,72925,,,
86328,5117,74976,,,
86329,5117,72926,,,
86330,5117,74974,,,
86332,5117,72924,,,
86333,5117,66779,,,
86334,5117,72922,,,
86335,5117,72921,,,
86336,5117,68823,,,
86337,5117,72915,,,
86339,5117,77006,,,
86340,5117,68808,,,
86341,5117,74948,,,
86342,5117,68801,,,
86343,5117,74940,,,
86344,5117,72876,,,
86346,5117,69775,,,
86347,5117,71816,,,
86348,5117,75912,,,
86349,5117,73858,,,
86351,5117,67709,,,
86352,5117,69755,,,
86353,5117,69753,,,
86355,5117,77938,,,
86356,5117,69743,,,
86357,5117,75884,,,
86358,5117,75883,,,
86359,5117,77930,,,
86360,5117,75880,,,
86362,5117,75878,,,
86363,5117,77920,,,
86364,5117,77919,,,
86365,5117,77918,,,
86366,5117,77917,,,
86367,5117,67675,,,
86369,5117,75853,,,
86370,5117,77901,,,
86371,5117,75838,,,
86372,5117,69680,,,
86373,5117,77870,,,
86374,5117,77866,,,
86376,5117,77862,,,
86377,5117,75813,,,
86378,5117,75812,,,
86379,5117,67608,,,
86380,5117,77847,,,
86381,5117,77840,,,
86383,5117,67599,,,
86384,5117,77837,,,
86385,5117,77835,,,
86386,5117,69637,,,
86387,5117,73728,,,
86388,5094,35806,,,
86390,5094,60276,,,
86391,5094,53198,,,
86392,5094,19660,,,
86393,5094,39723,,,
86394,5094,53192,,,
86395,5121,73052,,,
86397,5121,15689,,,
86398,5121,66879,,,
86399,5121,77117,,,
86400,5121,66876,,,
86401,5121,77111,,,
86402,5121,66872,,,
86404,5121,89388,,,
86405,5121,15659,,,
86406,5121,1315,,,
86407,5121,77084,,,
86408,5121,27933,,,
86409,5121,1307,,,
86411,5121,77081,,,
86412,5121,77080,,,
86413,5121,79125,,,
86414,5121,79122,,,
86415,5121,62734,,,
86416,5121,68877,,,
86418,5121,79110,,,
86419,5121,77063,,,
86420,5121,79111,,,
86421,5121,77062,,,
86422,5121,79109,,,
86423,5121,77060,,,
86425,5121,66809,,,
86426,5121,75000,,,
86427,5121,91380,,,
86428,5121,91377,,,
86429,5121,74985,,,
86430,5121,68809,,,
86432,5121,27838,,,
86433,5121,74940,,,
86434,5121,27836,,,
86435,5121,66735,,,
86436,5121,72876,,,
86437,5121,70827,,,
86439,5121,72863,,,
86440,5121,74906,,,
86441,5121,81049,,,
86442,5121,81048,,,
86443,5121,81047,,,
86444,5121,91282,,,
86446,5121,1159,,,
86447,5121,56447,,,
86448,5121,3198,,,
86449,5121,74849,,,
86450,5121,33885,,,
86451,5121,33884,,,
86453,5121,5210,,,
86454,5121,66642,,,
86455,5121,33873,,,
86456,5121,74830,,,
86458,5121,70731,,,
86459,5121,33864,,,
86460,5121,66631,,,
86462,5121,15429,,,
86463,5121,15422,,,
86464,5121,76860,,,
86465,5121,76858,,,
86466,5121,68657,,,
86467,5121,74794,,,
86469,5121,68650,,,
86470,5121,68649,,,
86471,5121,68647,,,
86472,5121,70692,,,
86473,5121,68643,,,
86474,5121,68642,,,
86476,5121,3100,,,
86477,5121,74779,,,
86478,5121,72726,,,
86479,5121,70678,,,
86480,5121,76811,,,
86481,5121,74762,,,
86483,5121,70661,,,
86484,5121,70659,,,
86485,5121,76802,,,
86486,5121,74752,,,
86487,5121,74738,,,
86488,5121,3044,,,
86490,5121,23513,,,
86491,5121,72662,,,
86492,5121,66517,,,
86493,5121,66516,,,
86494,5121,66515,,,
86495,5121,66514,,,
86497,5121,3019,,,
86498,5121,74691,,,
86499,5121,74688,,,
86500,5121,3007,,,
86501,5121,74684,,,
86502,5121,2992,,,
86504,5121,66475,,,
86505,5121,74666,,,
86506,5121,70569,,,
86507,5121,72609,,,
86508,5121,70558,,,
86509,5121,70557,,,
86511,5121,68506,,,
86512,5121,33688,,,
86513,5121,68499,,,
86514,5121,74637,,,
86515,5121,68491,,,
86516,5121,33673,,,
86518,5121,33670,,,
86519,5121,66437,,,
86520,5121,2948,,,
86521,5121,33662,,,
86522,5121,62326,,,
86523,5121,62325,,,
86525,5121,76650,,,
86526,5121,58216,,,
86527,5121,23399,,,
86528,5121,68453,,,
86529,5121,88930,,,
86530,5121,33632,,,
86532,5121,99136,,,
86533,5121,99135,,,
86534,5121,99134,,,
86535,5121,99133,,,
86536,5121,99132,,,
86537,5121,99131,,,
86539,5121,31540,,,
86540,5121,62258,,,
86541,5121,68393,,,
86542,5121,68390,,,
86543,5121,76539,,,
86544,5121,23292,,,
86546,5121,66298,,,
86547,5121,66285,,,
86548,5121,76521,,,
86549,5121,74452,,,
86550,5121,60111,,,
86551,5121,31431,,,
86553,5121,62133,,,
86554,5121,66190,,,
86555,5121,21127,,,
86556,5121,39548,,,
86557,5121,76409,,,
86558,5121,633,,,
86560,5121,74354,,,
86561,5121,623,,,
86562,5121,74349,,,
86563,5121,41576,,,
86565,5121,66150,,,
86566,5121,74319,,,
86567,5121,33349,,,
86569,5121,66090,,,
86570,5121,74278,,,
86571,5121,39451,,,
86572,5121,66060,,,
86573,5121,74246,,,
86574,5121,84482,,,
86576,5121,27126,,,
86577,5121,31218,,,
86578,5121,74218,,,
86579,5121,74198,,,
86580,5121,68045,,,
86581,5121,65992,,,
86583,5121,39341,,,
86584,5121,76199,,,
86585,5121,39335,,,
86586,5121,76198,,,
86587,5121,39333,,,
86588,5121,39332,,,
86590,5121,31111,,,
86591,5121,74114,,,
86592,5121,74112,,,
86593,5121,74111,,,
86594,5121,41330,,,
86595,5121,24944,,,
86597,5121,45415,,,
86598,5121,74080,,,
86599,5121,74071,,,
86600,5121,69974,,,
86601,5121,74066,,,
86602,5121,67912,,,
86604,5121,72008,,,
86605,5121,72007,,,
86606,5121,67910,,,
86607,5121,67901,,,
86608,5121,69951,,,
86609,5121,74046,,,
86611,5121,84284,,,
86612,5121,22843,,,
86613,5121,69942,,,
86614,5121,78128,,,
86615,5121,2353,,,
86616,5121,63792,,,
86618,5121,47406,,,
86619,5121,86317,,,
86620,5121,76067,,,
86621,5121,86307,,,
86622,5121,76064,,,
86623,5121,76062,,,
86625,5121,86278,,,
86626,5121,4353,,,
86627,5121,24833,,,
86628,5121,78059,,,
86629,5121,78058,,,
86630,5121,45281,,,
86632,5121,22750,,,
86633,5121,45277,,,
86634,5121,78044,,,
86635,5121,78042,,,
86636,5121,78040,,,
86637,5121,73938,,,
86639,5121,75979,,,
86640,5121,195,,,
86641,5121,67582,,,
86642,5121,45048,,,
86643,5121,88050,,,
86644,5121,2032,,,
86646,5121,71659,,,
86647,5121,77794,,,
86648,5121,77795,,,
86649,5121,81891,,,
86650,5121,14306,,,
86651,5121,77793,,,
86653,5121,69599,,,
86654,5121,77773,,,
86655,5121,100295,,,
86656,5121,75716,,,
86657,5121,67516,,,
86658,5121,20412,,,
86660,5121,75700,,,
86661,5121,67506,,,
86662,5121,69554,,,
86663,5121,69553,,,
86664,5121,69551,,,
86665,5121,67501,,,
86667,5121,77737,,,
86668,5121,77735,,,
86669,5121,77734,,,
86670,5121,67492,,,
86672,5121,1941,,,
86673,5121,67477,,,
86674,5121,77717,,,
86676,5121,67472,,,
86677,5121,67471,,,
86678,5121,67469,,,
86679,5121,26503,,,
86680,5121,96109,,,
86681,5121,96108,,,
86683,5121,77671,,,
86684,5121,85862,,,
86685,5121,77667,,,
86686,5121,73558,,,
86687,5121,75602,,,
86688,5121,77632,,,
86690,5121,69441,,,
86691,5121,81728,,,
86692,5121,77607,,,
86693,5121,44837,,,
86694,5121,75555,,,
86695,5121,75554,,,
86697,5121,71443,,,
86698,5121,77573,,,
86699,5121,69326,,,
86700,5121,77515,,,
86701,5121,77514,,,
86702,5121,77513,,,
86704,5121,69316,,,
86705,5121,102079,,,
86706,5121,1726,,,
86707,5121,77492,,,
86708,5121,1715,,,
86709,5121,77483,,,
86711,5121,71335,,,
86712,5121,77455,,,
86713,5121,77454,,,
86714,5121,77453,,,
86715,5121,77452,,,
86716,5121,77451,,,
86718,5121,75389,,,
86719,5121,77433,,,
86720,5121,71289,,,
86721,5121,71290,,,
86722,5121,97913,,,
86723,5121,71288,,,
86725,5121,77396,,,
86726,5121,77394,,,
86727,5121,44624,,,
86728,5121,81478,,,
86729,5121,20035,,,
86730,5121,69172,,,
86732,5121,73266,,,
86733,5121,75312,,,
86734,5121,69155,,,
86735,5121,67107,,,
86736,5121,69154,,,
86737,5121,67105,,,
86739,5121,73247,,,
86740,5121,77341,,,
86741,5121,91675,,,
86742,5121,1551,,,
86743,5121,67078,,,
86744,5121,77314,,,
86746,5121,1521,,,
86747,5121,69105,,,
86748,5121,89580,,,
86749,5121,77281,,,
86750,5121,69086,,,
86751,5121,71126,,,
86753,5121,77265,,,
86754,5121,77259,,,
86755,5121,34250,,,
86756,5121,77252,,,
86757,5121,73154,,,
86758,5121,77249,,,
86760,5121,73148,,,
86761,5121,73147,,,
86762,5121,77242,,,
86763,5121,77239,,,
86764,5121,73128,,,
86765,5121,73127,,,
86767,5121,81317,,,
86768,5121,13727,,,
86769,5121,13729,,,
86770,5121,77215,,,
86771,5121,34207,,,
86772,5121,75162,,,
86774,5121,23960,,,
86775,5121,75156,,,
86776,5121,66961,,,
86777,5121,9616,,,
86779,5121,42378,,,
86780,5121,87433,,,
86781,5121,101765,,,
86783,5121,75114,,,
86784,5121,34144,,,
86785,5121,188,,,
86786,5121,78008,,,
86787,5121,185,,,
86788,5121,73912,,,
86790,5121,179,,,
86791,5121,177,,,
86792,5121,30897,,,
86793,5121,73893,,,
86794,5121,14501,,,
86795,5121,77981,,,
86797,5121,61585,,,
86798,5121,67728,,,
86799,5121,28814,,,
86800,5121,96398,,,
86801,5121,77965,,,
86802,5121,77964,,,
86804,5121,73857,,,
86805,5121,73856,,,
86806,5121,73855,,,
86807,5121,67709,,,
86808,5121,20605,,,
86809,5121,120,,,
86811,5121,116,,,
86812,5121,113,,,
86813,5121,77934,,,
86814,5121,59500,,,
86815,5121,77927,,,
86816,5121,77924,,,
86818,5121,71749,,,
86819,5121,77891,,,
86820,5121,75822,,,
86821,5121,77853,,,
86822,5121,67608,,,
86823,5121,67603,,,
86825,5121,67599,,,
86826,5121,67584,,,
86827,5088,534,,,
86828,19534,72990,,,
86829,19534,66622,,,
86830,19534,74364,,,
86832,19534,70359,,,
86833,19534,77490,,,
86834,19534,67218,,,
86835,19534,68017,,,
86836,19534,74572,,,
86837,19534,73670,,,
86839,19534,75232,,,
86840,19534,74374,,,
86841,19534,66565,,,
86842,19534,72323,,,
86843,19534,75235,,,
86844,19534,66433,,,
86846,19534,75264,,,
86847,5100,22095,,,
86848,5182,14110,,,
86849,5182,64888,,,
86850,5182,37687,,,
86851,5182,13302,,,
86853,5182,35188,,,
86854,5182,13303,,,
86855,5182,35436,,,
86856,5182,35010,,,
86857,5182,13304,,,
86858,5182,31525,,,
86860,5182,41604,,,
86861,5182,4419,,,
86862,5182,35202,,,
86863,5182,13344,,,
86864,5193,42823,,,
86865,5183,86013,,,
86867,5183,82490,,,
86868,5183,91416,,,
86869,5183,84501,,,
86870,5183,82901,,,
86871,5183,79858,,,
86872,5183,89040,,,
86874,5183,79501,,,
86875,5183,89005,,,
86876,5183,82124,,,
86877,5183,91418,,,
86878,5183,90762,,,
86879,5183,92584,,,
86881,5183,91809,,,
86882,5183,88384,,,
86883,5195,42823,,,
86884,5126,52139,,,
86886,5130,75803,,,
86887,5130,75897,,,
86888,5130,71830,,,
86890,5130,75891,,,
86891,5130,26992,,,
86892,5130,68333,,,
86893,5130,66438,,,
86894,5131,37684,,,
86895,5131,63001,,,
86897,5134,77822,,,
86898,5134,72701,,,
86899,5134,70523,,,
86900,5134,67443,,,
86901,5134,72439,,,
86902,5134,68086,,,
86904,5134,71155,,,
86905,5134,73457,,,
86906,5134,73968,,,
86907,5134,71153,,,
86908,5134,68976,,,
86909,5134,68581,,,
86911,5134,73951,,,
86912,5134,70739,,,
86913,5134,72793,,,
86914,5134,78034,,,
86915,5134,75224,,,
86916,5134,72404,,,
86918,5134,75085,,,
86919,5134,74197,,,
86920,5134,74195,,,
86921,5134,77907,,,
86922,5134,72402,,,
86923,5134,72399,,,
86925,5134,71375,,,
86926,5134,71374,,,
86927,5134,73036,,,
86928,5134,72012,,,
86929,5134,72011,,,
86930,5134,72010,,,
86932,5134,72391,,,
86933,5134,71366,,,
86934,5134,71365,,,
86935,5134,72387,,,
86936,5134,72130,,,
86937,5134,72129,,,
86939,5134,74811,,,
86940,5134,72378,,,
86941,5134,77497,,,
86942,5134,72375,,,
86943,5134,76087,,,
86944,5134,67126,,,
86946,5134,70576,,,
86947,5134,66604,,,
86948,5134,67500,,,
86949,5134,74412,,,
86950,5134,71463,,,
86951,5134,75814,,,
86953,5134,75298,,,
86954,5134,66847,,,
86955,5134,74783,,,
86956,5134,69023,,,
86957,5134,72477,,,
86958,5134,66460,,,
86960,5134,75287,,,
86961,5134,72981,,,
86962,5134,73237,,,
86963,5134,73236,,,
86964,5134,70162,,,
86965,5134,74129,,,
86967,5134,68875,,,
86968,5134,75274,,,
86969,5134,70665,,,
86970,5134,76168,,,
86971,5134,71559,,,
86972,5134,77702,,,
86974,5134,66045,,,
86975,5135,377,,,
86976,5135,3798,,,
86977,5135,1587,,,
86978,5135,19920,,,
86979,5135,15630,,,
86981,5135,32360,,,
86982,5135,2054,,,
86983,5137,71679,,,
86984,5137,66363,,,
86985,5137,70582,,,
86986,5137,71602,,,
86988,5137,71594,,,
86989,5137,69731,,,
86990,5137,71939,,,
86991,5137,77761,,,
86993,5137,71680,,,
86994,5161,29596,,,
86995,5161,61560,,,
86997,5161,34005,,,
86998,5161,33524,,,
86999,5161,1074,,,
87000,5161,41287,,,
87001,5161,58182,,,
87002,5161,36326,,,
87004,5161,60130,,,
87005,5141,20665,,,
87006,5141,13918,,,
87007,5141,16218,,,
87008,5141,22298,,,
87009,5141,22297,,,
87011,5141,15150,,,
87012,5141,60115,,,
87013,5141,13554,,,
87014,5141,16985,,,
87015,5141,19951,,,
87016,5141,21006,,,
87018,5141,19853,,,
87019,5142,284,,,
87020,5142,62587,,,
87021,5142,57274,,,
87022,5142,984,,,
87023,5142,252,,,
87025,5142,62630,,,
87026,5143,78043,,,
87027,5143,66930,,,
87028,5143,74353,,,
87029,5143,75119,,,
87030,5143,75118,,,
87032,5143,72807,,,
87033,5143,66310,,,
87034,5144,252,,,
87035,5144,33786,,,
87036,5144,19700,,,
87037,5144,41842,,,
87039,5144,19811,,,
87040,5144,5088,,,
87041,5144,39505,,,
87042,5144,79,,,
87043,5144,58183,,,
87044,5144,34246,,,
87046,5144,61745,,,
87047,5144,58288,,,
87048,5144,60332,,,
87049,5144,43817,,,
87050,5144,2343,,,
87051,5144,1316,,,
87053,5144,33182,,,
87054,5144,26652,,,
87055,5144,34076,,,
87056,5144,26522,,,
87057,5144,57114,,,
87058,5144,34073,,,
87060,5144,65938,,,
87061,5144,2956,,,
87062,5144,38923,,,
87063,5144,60552,,,
87064,5144,2311,,,
87065,5144,13190,,,
87067,5144,34051,,,
