κισσοφόρος,a,aps---cn2-,κισσοφόρος κισσοφόρος κισσοφόρον,,,,,0
54861,κ05660,κισσώδης,a,aps---cn3s,κισσώδης κισσώδης κισσώ͂δες,,,,,0
54871,κ05669,κιστοειδής,a,aps---cn5s,κιστοειδής κιστοειδής κιστοειδές,,,,,0
54879,κ05676,κιτριοειδής,a,aps---cn5s,κιτριοειδής κιτριοειδής κιτριοειδές,,,,,0
54895,κ05693,κιχλιδιάω,v,----------,,,,,,0
54900,κ05698,κιχοριώδης,a,aps---cn3s,κιχοριώδης κιχοριώδης κιχοριώ͂δες,,,,,0
54922,κ05722,κλαδευτέον,a,----------,,,,,,0
54928,κ05728,κλαδηφόρος,a,aps---cn2-,κλαδηφόρος κλαδηφόρος κλαδηφόρον,,,,,0
54938,κ05738,κλαδώδης,a,aps---cn3s,κλαδώδης κλαδώδης κλαδώ͂δες,,,,,0
54955,κ05749,κλάπαι,n,n-p---fn1l,κλαπῶν,,,,,0
54962,κ05753,κλαρῶται,n,n-p---mn1s,κλαρώτων,,,,,0
54973,κ05766,κλαυθμηρός,a,aps---mn1-,κλαυθμηρός κλαυθμηρά κλαυθμηρόν,,,,,0
54985,κ05777,κλαυσιάω,v,----------,,,,,,0
54992,κ05782,κλαυστικός,a,aps---mn1-,κλαυστικός κλαυστική κλαυστικόν,,,,,0
55006,κ05798,κλείδουχος,a,aps---cn2-,κλείδουχος κλείδουχος κλείδουχον,,,,,0
55015,κ05808,κλειθριώδης,a,aps---cn3s,κλειθριώδης κλειθριώδης κλειθριώ͂δες,,,,,0
55040,κ05825,κλείω,v,----------,,,,,,0
55045,,Κλεομενισταί,n,n-p---mn2-,Κλεομενιστῶν,,,,,0
55056,κ05841,κλεπτίδης,n,n-s---mn1e,κλεπτίδου,,,,,0
55063,κ05848,κλεπτότροφος,n,n-s---mn2-,κλεπτοτρόφου,,,,,0
55072,κ05862,κλεψιμαῖος,a,aps---mn1-,κλεψιμαῖος κλεψιμαῖα κλεψιμαῖον,,,,,0
55095,κ05883,κληηδών,n,n-s---fn3n,κληηδόνος,,,,,0
55104,κ06010,κλῆμα,n,n-s---nn3t,κλήματος,,,,,0
55110,κ05893,κληματόδεσις,n,n-s---fn3v,κληματοδεσέως,,,,,0
55120,κ05905,κληρονόμημα,n,n-s---nn3t,κληρονομήματος,,,,,0
55125,κ05910,κληροπαλής,a,aps---cn5s,κληροπαλής κληροπαλής κληροπαλές,,,,,0
55140,κ05923,κληρωτικός,a,aps---mn1-,κληρωτικός κληρωτική κληρωτικόν,,,,,0
55155,κ05940,κλιμακεών,n,n-s---mn3n,κλιμακεῶνος,,,,,0
55164,κ05949,κλιμακοειδής,a,aps---cn5s,κλιμακοειδής κλιμακοειδής κλιμακοειδές,,,,,0
55169,κ05954,κλιμακτηρικός,a,aps---cn2-,κλιμακτηρικός κλιμακτηρικός κλιμακτηρικόν,,,/kliː.mak.tɛː.ri.kós/,,0
55194,κ05979,κλινοπόδιον,n,n-s---nn2-,κλινοποδίου,,,,,0
55202,κ05987,κλινοχαρής,a,aps---cn5s,κλινοχαρής κλινοχαρής κλινοχαρές,,,,,0
55212,κ05997,κλισίηνδε,r,----------,,,,,,0
55220,κ06005,κλιτικός,a,aps---mn1-,κλιτικός κλιτική κλιτικόν,,,,,0
55231,κ06028,κλονόεις,a,aps---mn4i,κλονόεις κλονόεσσα κλονόεν,,,,,0
55248,κ06045,κλοποφορία,n,n-s---fn1l,κλοποφορίας,,,,,0
55258,κ06068,κλυδάττομαι,v,----------,,,,,,0
55268,κ05934,κλῦθι,n,----------,,,,,,0
55274,κ06083,κλυσματικόν,n,----------,,,,,,0
55283,κ06091,κλυτόδενδρος,a,aps---cn2-,κλυτόδενδρος κλυτόδενδρος κλυτόδενδρον,,,,,0
55291,κ06099,κλυτόπωλος,a,aps---cn2-,κλυτόπωλος κλυτόπωλος κλυτόπωλον,,,,,0
55296,κ06104,κλυτότοξος,a,aps---cn2-,κλυτότοξος κλυτότοξος κλυτότοξον,,,,,0
